Format Version,1.23,Take Name,Take 2024-04-16 11.26.20 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.26.21.092 AM,Capture Start Frame,160692,Total Frames in Take,6521,Total Exported Frames,6521,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1203,Unlabeled 1203,Unlabeled 1203,Unlabeled 1204,Unlabeled 1204,Unlabeled 1204,Unlabeled 1205,Unlabeled 1205,Unlabeled 1205,Unlabeled 1206,Unlabeled 1206,Unlabeled 1206,Unlabeled 1207,Unlabeled 1207,Unlabeled 1207,Unlabeled 1208,Unlabeled 1208,Unlabeled 1208,Unlabeled 1209,Unlabeled 1209,Unlabeled 1209
,ID,"CE7E0","CE7E0","CE7E0","CE7F0","CE7F0","CE7F0","CE8A0","CE8A0","CE8A0","CE900","CE900","CE900","CE8F0","CE8F0","CE8F0","CE910","CE910","CE910","CE940","CE940","CE940"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2727,22.725000,-0.041154,-0.055947,0.018503,-0.016178,-0.056672,0.081833,0.019939,-0.090573,-0.034481,,,,,,,,,,,,
2728,22.733333,-0.042722,-0.054640,0.019044,-0.017628,-0.055270,0.082691,0.018481,-0.089399,-0.033683,,,,,,,,,,,,
2729,22.741667,-0.044205,-0.053337,0.019563,-0.019069,-0.053955,0.083496,0.016999,-0.088247,-0.032933,,,,,,,,,,,,
2730,22.750000,-0.045657,-0.052043,0.020067,-0.020479,-0.052647,0.084324,0.015722,-0.087021,-0.032221,,,,,,,,,,,,
2731,22.758333,-0.046972,-0.050743,0.020532,-0.021825,-0.051353,0.085166,0.014443,-0.085830,-0.031522,,,,,,,,,,,,
2732,22.766667,-0.048317,-0.049453,0.021028,-0.023163,-0.050092,0.085938,0.013072,-0.084762,-0.030830,,,,,,,,,,,,
2733,22.775000,-0.049607,-0.048201,0.021494,-0.024443,-0.048794,0.086674,0.011783,-0.083592,-0.030160,,,,,,,,,,,,
2734,22.783333,-0.050943,-0.047000,0.021979,-0.025528,-0.047482,0.087348,0.010609,-0.082524,-0.029505,,,,,,,,,,,,
2735,22.791667,-0.052114,-0.045829,0.022423,-0.026839,-0.046253,0.087985,0.009391,-0.081483,-0.028852,,,,,,,,,,,,
2736,22.800000,-0.053341,-0.044740,0.022857,-0.027997,-0.045018,0.088607,0.008467,-0.080422,-0.028289,,,,,,,,,,,,
2737,22.808333,-0.054428,-0.043642,0.023275,-0.029030,-0.044053,0.089392,0.007297,-0.079451,-0.027686,,,,,,,,,,,,
2738,22.816667,-0.055494,-0.042555,0.023698,-0.029933,-0.043486,0.090727,0.006293,-0.078521,-0.027159,,,,,,,,,,,,
2739,22.825000,-0.056539,-0.041595,0.024119,-0.031021,-0.042824,0.091736,0.005237,-0.077633,-0.026594,,,,,,,,,,,,
2740,22.833333,-0.057562,-0.040687,0.024592,-0.031944,-0.042066,0.092520,0.004260,-0.076747,-0.026079,,,,,,,,,,,,
2741,22.841667,-0.058471,-0.039715,0.025078,-0.032760,-0.041345,0.093349,0.003456,-0.075798,-0.025552,,,,,,,,,,,,
2742,22.850000,-0.059294,-0.038799,0.025560,-0.033637,-0.040638,0.094059,0.002612,-0.074941,-0.025057,,,,,,,,,,,,
2743,22.858333,-0.060185,-0.037856,0.026029,-0.034496,-0.039939,0.094708,0.001707,-0.074148,-0.024528,,,,,,,,,,,,
2744,22.866667,-0.060793,-0.036916,0.026554,-0.035192,-0.039215,0.095353,0.000994,-0.073338,-0.024038,,,,,,,,,,,,
2745,22.875000,-0.061509,-0.036023,0.027033,-0.035682,-0.038452,0.095953,0.000217,-0.072619,-0.023530,,,,,,,,,,,,
2746,22.883333,-0.062226,-0.035160,0.027540,-0.036340,-0.037799,0.096558,-0.000472,-0.071901,-0.023048,,,,,,,,,,,,
2747,22.891667,-0.062638,-0.034319,0.028038,-0.036825,-0.037137,0.097140,-0.001152,-0.071206,-0.022569,,,,,,,,,,,,
2748,22.900000,-0.063276,-0.033607,0.028558,-0.037300,-0.036513,0.097691,-0.001719,-0.070551,-0.022076,,,,,,,,,,,,
2749,22.908333,-0.063827,-0.032899,0.029147,-0.037854,-0.035904,0.098229,-0.002449,-0.069960,-0.021570,,,,,,,,,,,,
2750,22.916667,-0.064343,-0.032234,0.029693,-0.038252,-0.035246,0.098714,-0.002854,-0.069320,-0.021064,,,,,,,,,,,,
2751,22.925000,-0.064697,-0.031524,0.030281,-0.038696,-0.034635,0.099207,-0.003338,-0.068779,-0.020580,,,,,,,,,,,,
2752,22.933333,-0.065201,-0.030858,0.030842,-0.039005,-0.033957,0.099657,-0.003943,-0.068254,-0.020075,,,,,,,,,,,,
2753,22.941667,-0.065446,-0.030137,0.031397,-0.039418,-0.033337,0.100093,-0.004340,-0.067673,-0.019579,,,,,,,,,,,,
2754,22.950000,-0.065972,-0.029489,0.031981,-0.039732,-0.032664,0.100514,-0.004849,-0.067156,-0.019096,,,,,,,,,,,,
2755,22.958333,-0.066191,-0.028769,0.032535,-0.039974,-0.032012,0.100917,-0.005338,-0.066624,-0.018602,,,,,,,,,,,,
2756,22.966667,-0.066515,-0.028104,0.033146,-0.040376,-0.031468,0.101378,-0.005594,-0.066083,-0.018141,,,,,,,,,,,,
2757,22.975000,-0.066854,-0.027522,0.033667,-0.040592,-0.031022,0.101913,-0.006079,-0.065604,-0.017682,,,,,,,,,,,,
2758,22.983333,-0.067144,-0.026968,0.034265,-0.040964,-0.030665,0.102426,-0.006349,-0.065125,-0.017233,,,,,,,,,,,,
2759,22.991667,-0.067389,-0.026459,0.034804,-0.041139,-0.030192,0.102876,-0.006657,-0.064677,-0.016787,,,,,,,,,,,,
2760,23.000000,-0.067563,-0.025889,0.035288,-0.041414,-0.029823,0.103315,-0.006847,-0.064204,-0.016406,,,,,,,,,,,,
2761,23.008333,-0.067956,-0.025553,0.035534,-0.041581,-0.029347,0.103742,-0.007193,-0.063844,-0.016015,,,,,,,,,,,,
2762,23.016667,-0.068352,-0.025262,0.035774,-0.041654,-0.028903,0.104112,-0.007372,-0.063486,-0.015683,,,,,,,,,,,,
2763,23.025000,-0.068657,-0.024911,0.036025,-0.041910,-0.028534,0.104441,-0.007501,-0.063190,-0.015412,,,,,,,,,,,,
2764,23.033333,-0.068636,-0.024522,0.036234,-0.042087,-0.028169,0.104717,-0.007808,-0.062950,-0.015112,,,,,,,,,,,,
2765,23.041667,-0.068954,-0.024255,0.036439,-0.042241,-0.027793,0.104983,-0.007939,-0.062710,-0.014814,,,,,,,,,,,,
2766,23.050000,-0.069178,-0.023945,0.036576,-0.042291,-0.027450,0.105242,-0.007934,-0.062415,-0.014620,,,,,,,,,,,,
2767,23.058333,-0.069306,-0.023685,0.036619,-0.042482,-0.027135,0.105465,-0.008109,-0.062179,-0.014395,,,,,,,,,,,,
2768,23.066667,-0.069537,-0.023403,0.036689,-0.042486,-0.026802,0.105666,-0.008280,-0.061994,-0.014225,,,,,,,,,,,,
2769,23.075000,-0.069738,-0.023178,0.036755,-0.042546,-0.026552,0.105809,-0.008407,-0.061780,-0.014035,,,,,,,,,,,,
2770,23.083333,-0.069901,-0.022990,0.036818,-0.042520,-0.026269,0.105944,-0.008569,-0.061626,-0.013853,,,,,,,,,,,,
2771,23.091667,-0.070152,-0.022830,0.036919,-0.042629,-0.026086,0.106055,-0.008609,-0.061490,-0.013716,,,,,,,,,,,,
2772,23.100000,-0.070246,-0.022666,0.036988,-0.042600,-0.025960,0.106154,-0.008593,-0.061312,-0.013595,,,,,,,,,,,,
2773,23.108333,-0.070297,-0.022522,0.037081,-0.042586,-0.025858,0.106242,-0.008600,-0.061152,-0.013487,,,,,,,,,,,,
2774,23.116667,-0.070527,-0.022447,0.037264,-0.042553,-0.025803,0.106305,-0.008628,-0.060992,-0.013382,,,,,,,,,,,,
2775,23.125000,-0.070525,-0.022275,0.037470,-0.042599,-0.025807,0.106324,-0.008777,-0.060863,-0.013254,,,,,,,,,,,,
2776,23.133333,-0.070749,-0.022197,0.037678,-0.042577,-0.025787,0.106340,-0.008831,-0.060693,-0.013137,,,,,,,,,,,,
2777,23.141667,-0.070829,-0.022026,0.037843,-0.042566,-0.025792,0.106334,-0.008839,-0.060518,-0.013035,,,,,,,,,,,,
2778,23.150000,-0.070920,-0.021906,0.038026,-0.042502,-0.025799,0.106318,-0.008879,-0.060294,-0.012886,,,,,,,,,,,,
2779,23.158333,-0.071113,-0.021854,0.038226,-0.042428,-0.025855,0.106317,-0.008882,-0.060033,-0.012725,,,,,,,,,,,,
2780,23.166667,-0.071190,-0.021736,0.038508,-0.042266,-0.025893,0.106338,-0.008881,-0.059729,-0.012548,,,,,,,,,,,,
2781,23.175000,-0.071305,-0.021692,0.038755,-0.042161,-0.025877,0.106346,-0.008862,-0.059366,-0.012373,,,,,,,,,,,,
2782,23.183333,-0.071309,-0.021605,0.038973,-0.042098,-0.025855,0.106343,-0.008919,-0.058996,-0.012170,,,,,,,,,,,,
2783,23.191667,-0.071571,-0.021678,0.039265,-0.041995,-0.025801,0.106325,-0.008900,-0.058651,-0.011990,,,,,,,,,,,,
2784,23.200000,-0.071535,-0.021678,0.039555,-0.041884,-0.025745,0.106276,-0.008898,-0.058257,-0.011755,,,,,,,,,,,,
2785,23.208333,-0.071520,-0.021719,0.039802,-0.041772,-0.025688,0.106225,-0.009017,-0.057968,-0.011548,,,,,,,,,,,,
2786,23.216667,-0.071772,-0.021898,0.040035,-0.041752,-0.025668,0.106083,-0.009084,-0.057668,-0.011374,,,,,,,,,,,,
2787,23.225000,-0.071811,-0.021960,0.040213,-0.041645,-0.025607,0.105929,-0.009177,-0.057357,-0.011213,,,,,,,,,,,,
2788,23.233333,-0.071846,-0.021982,0.040343,-0.041526,-0.025502,0.105795,-0.009193,-0.057096,-0.011055,,,,,,,,,,,,
2789,23.241667,-0.071850,-0.021953,0.040455,-0.041467,-0.025420,0.105680,-0.009242,-0.056763,-0.010875,,,,,,,,,,,,
2790,23.250000,-0.071823,-0.021883,0.040558,-0.041522,-0.025385,0.105575,-0.009285,-0.056378,-0.010691,,,,,,,,,,,,
2791,23.258333,-0.071934,-0.021869,0.040676,-0.041602,-0.025366,0.105504,-0.009435,-0.056095,-0.010532,,,,,,,,,,,,
2792,23.266667,-0.072065,-0.021896,0.040814,-0.041645,-0.025348,0.105471,-0.009547,-0.055755,-0.010371,,,,,,,,,,,,
2793,23.275000,-0.072182,-0.021898,0.040944,-0.041721,-0.025346,0.105441,-0.009685,-0.055459,-0.010216,,,,,,,,,,,,
2794,23.283333,-0.072186,-0.021848,0.041052,-0.041794,-0.025332,0.105401,-0.009724,-0.055158,-0.010086,,,,,,,,,,,,
2795,23.291667,-0.072294,-0.021818,0.041174,-0.041875,-0.025292,0.105370,-0.009949,-0.054867,-0.009950,,,,,,,,,,,,
2796,23.300000,-0.072334,-0.021697,0.041301,-0.041913,-0.025244,0.105354,-0.010025,-0.054618,-0.009824,,,,,,,,,,,,
2797,23.308333,-0.072376,-0.021607,0.041425,-0.041969,-0.025211,0.105348,-0.010185,-0.054377,-0.009676,,,,,,,,,,,,
2798,23.316667,-0.072369,-0.021530,0.041534,-0.041974,-0.025178,0.105364,-0.010275,-0.054101,-0.009496,,,,,,,,,,,,
2799,23.325000,-0.072550,-0.021523,0.041669,-0.041997,-0.025183,0.105379,-0.010480,-0.053959,-0.009322,,,,,,,,,,,,
2800,23.333333,-0.072590,-0.021493,0.041786,-0.041974,-0.025190,0.105401,-0.010531,-0.053825,-0.009171,,,,,,,,,,,,
2801,23.341667,-0.072616,-0.021464,0.041890,-0.041953,-0.025213,0.105429,-0.010619,-0.053723,-0.009028,,,,,,,,,,,,
2802,23.350000,-0.072639,-0.021438,0.041978,-0.041906,-0.025218,0.105451,-0.010771,-0.053632,-0.008863,,,,,,,,,,,,
2803,23.358333,-0.072581,-0.021375,0.042060,-0.041851,-0.025219,0.105475,-0.010934,-0.053544,-0.008688,,,,,,,,,,,,
2804,23.366667,-0.072521,-0.021340,0.042144,-0.041735,-0.025204,0.105496,-0.010925,-0.053452,-0.008505,,,,,,,,,,,,
2805,23.375000,-0.072465,-0.021345,0.042229,-0.041607,-0.025197,0.105474,-0.010973,-0.053417,-0.008295,,,,,,,,,,,,
2806,23.383333,-0.072459,-0.021404,0.042331,-0.041419,-0.025201,0.105413,-0.010969,-0.053418,-0.008150,,,,,,,,,,,,
2807,23.391667,-0.072434,-0.021470,0.042505,-0.041233,-0.025240,0.105397,-0.010942,-0.053507,-0.008071,,,,,,,,,,,,
2808,23.400000,-0.072308,-0.021455,0.042630,-0.041029,-0.025323,0.105395,-0.010957,-0.053562,-0.007969,,,,,,,,,,,,
2809,23.408333,-0.072192,-0.021432,0.042726,-0.040756,-0.025471,0.105442,-0.010903,-0.053546,-0.007866,,,,,,,,,,,,
2810,23.416667,-0.072055,-0.021409,0.042820,-0.040656,-0.025718,0.105520,-0.010730,-0.053443,-0.007778,,,,,,,,,,,,
2811,23.425000,-0.071902,-0.021383,0.042890,-0.040497,-0.025955,0.105595,-0.010536,-0.053361,-0.007704,,,,,,,,,,,,
2812,23.433333,-0.071661,-0.021391,0.042910,-0.040308,-0.026205,0.105597,-0.010287,-0.053287,-0.007632,,,,,,,,,,,,
2813,23.441667,-0.071389,-0.021470,0.042866,-0.040083,-0.026409,0.105504,-0.010101,-0.053315,-0.007590,,,,,,,,,,,,
2814,23.450000,-0.071244,-0.021642,0.042764,-0.039848,-0.026586,0.105348,-0.009899,-0.053512,-0.007559,,,,,,,,,,,,
2815,23.458333,-0.070975,-0.021887,0.042571,-0.039585,-0.026757,0.105101,-0.009658,-0.053785,-0.007525,,,,,,,,,,,,
2816,23.466667,-0.070644,-0.022251,0.042342,-0.039336,-0.027034,0.104805,-0.009297,-0.054135,-0.007533,,,,,,,,,,,,
2817,23.475000,-0.070374,-0.022820,0.042064,-0.039098,-0.027334,0.104515,-0.009009,-0.054657,-0.007572,,,,,,,,,,,,
2818,23.483333,-0.070195,-0.023532,0.041737,-0.038705,-0.027725,0.104157,-0.008628,-0.055316,-0.007642,,,,,,,,,,,,
2819,23.491667,-0.069886,-0.024364,0.041375,-0.038445,-0.028279,0.103742,-0.008221,-0.056108,-0.007755,,,,,,,,,,,,
2820,23.500000,-0.069529,-0.025294,0.041049,-0.038106,-0.028914,0.103370,-0.007821,-0.057000,-0.007913,,,,,,,,,,,,
2821,23.508333,-0.069343,-0.026404,0.040708,-0.037706,-0.029647,0.102949,-0.007426,-0.057962,-0.008098,,,,,,,,,,,,
2822,23.516667,-0.068975,-0.027600,0.040353,-0.037450,-0.030577,0.102532,-0.006968,-0.059035,-0.008310,,,,,,,,,,,,
2823,23.525000,-0.068572,-0.028749,0.040038,-0.037002,-0.031581,0.102150,-0.006586,-0.060159,-0.008524,,,,,,,,,,,,
2824,23.533333,-0.068237,-0.030028,0.039728,-0.036623,-0.032699,0.101802,-0.006313,-0.061352,-0.008736,,,,,,,,,,,,
2825,23.541667,-0.067991,-0.031267,0.039426,-0.036305,-0.033953,0.101471,-0.005946,-0.062618,-0.008981,,,,,,,,,,,,
2826,23.550000,-0.067629,-0.032574,0.039115,-0.035981,-0.035317,0.101169,-0.005683,-0.063917,-0.009207,,,,,,,,,,,,
2827,23.558333,-0.067286,-0.033851,0.038816,-0.035650,-0.036673,0.100884,-0.005381,-0.065296,-0.009456,,,,,,,,,,,,
2828,23.566667,-0.066808,-0.035107,0.038527,-0.035339,-0.038108,0.100620,-0.004936,-0.066667,-0.009678,,,,,,,,,,,,
2829,23.575000,-0.066424,-0.036482,0.038247,-0.034949,-0.039505,0.100365,-0.004682,-0.068114,-0.009899,,,,,,,,,,,,
2830,23.583333,-0.066161,-0.037865,0.037958,-0.034797,-0.040965,0.100061,-0.004381,-0.069613,-0.010106,,,,,,,,,,,,
2831,23.591667,-0.065857,-0.039291,0.037642,-0.034423,-0.042360,0.099767,-0.004081,-0.071115,-0.010335,,,,,,,,,,,,
2832,23.600000,-0.065505,-0.040728,0.037357,-0.034182,-0.043737,0.099492,-0.003793,-0.072584,-0.010506,,,,,,,,,,,,
2833,23.608333,-0.065265,-0.042135,0.037053,-0.033940,-0.045143,0.099237,-0.003657,-0.074139,-0.010719,,,,,,,,,,,,
2834,23.616667,-0.065057,-0.043550,0.036763,-0.033738,-0.046511,0.099010,-0.003332,-0.075579,-0.010896,,,,,,,,,,,,
2835,23.625000,-0.064848,-0.044973,0.036447,-0.033620,-0.047938,0.098780,-0.003166,-0.076997,-0.011059,,,,,,,,,,,,
2836,23.633333,-0.064580,-0.046291,0.036113,-0.033580,-0.049321,0.098576,-0.002975,-0.078361,-0.011248,,,,,,,,,,,,
2837,23.641667,-0.064412,-0.047638,0.035815,-0.033406,-0.050660,0.098327,-0.002523,-0.079592,-0.011468,,,,,,,,,,,,
2838,23.650000,-0.064292,-0.048962,0.035476,-0.033478,-0.051967,0.098022,-0.002408,-0.080879,-0.011648,,,,,,,,,,,,
2839,23.658333,-0.064131,-0.050155,0.035144,-0.033294,-0.053149,0.097728,-0.002225,-0.082164,-0.011848,,,,,,,,,,,,
2840,23.666667,-0.063968,-0.051332,0.034805,-0.033187,-0.054318,0.097449,-0.001965,-0.083404,-0.012086,,,,,,,,,,,,
2841,23.675000,-0.063795,-0.052462,0.034427,-0.033047,-0.055416,0.097148,-0.001882,-0.084667,-0.012286,,,,,,,,,,,,
2842,23.683333,-0.063556,-0.053487,0.034089,-0.032883,-0.056468,0.096852,-0.001739,-0.085894,-0.012481,,,,,,,,,,,,
2843,23.691667,-0.063367,-0.054547,0.033776,-0.032834,-0.057543,0.096569,-0.001500,-0.087020,-0.012680,,,,,,,,,,,,
2844,23.700000,-0.063234,-0.055564,0.033507,-0.032782,-0.058618,0.096319,-0.001329,-0.088091,-0.012876,,,,,,,,,,,,
2845,23.708333,-0.063086,-0.056558,0.033213,-0.032667,-0.059663,0.096080,-0.001172,-0.089120,-0.013065,,,,,,,,,,,,
2846,23.716667,-0.062963,-0.057506,0.032958,-0.032528,-0.060657,0.095853,-0.001015,-0.090140,-0.013251,,,,,,,,,,,,
2847,23.725000,-0.062746,-0.058439,0.032713,-0.032405,-0.061658,0.095628,-0.000890,-0.091156,-0.013416,,,,,,,,,,,,
2848,23.733333,-0.062506,-0.059367,0.032449,-0.032391,-0.062673,0.095402,-0.000790,-0.092199,-0.013585,,,,,,,,,,,,
2849,23.741667,-0.062389,-0.060336,0.032214,-0.032325,-0.063621,0.095185,-0.000677,-0.093228,-0.013726,,,,,,,,,,,,
2850,23.750000,-0.062162,-0.061241,0.032000,-0.032202,-0.064534,0.094998,-0.000417,-0.094189,-0.013876,,,,,,,,,,,,
2851,23.758333,-0.062033,-0.062142,0.031800,-0.032081,-0.065435,0.094824,-0.000242,-0.095128,-0.014010,,,,,,,,,,,,
2852,23.766667,-0.061882,-0.063040,0.031611,-0.031923,-0.066303,0.094667,-0.000072,-0.096027,-0.014138,,,,,,,,,,,,
2853,23.775000,-0.061745,-0.063891,0.031460,-0.031801,-0.067172,0.094528,0.000058,-0.096878,-0.014264,,,,,,,,,,,,
2854,23.783333,-0.061573,-0.064708,0.031324,-0.031674,-0.068024,0.094409,0.000193,-0.097698,-0.014381,,,,,,,,,,,,
2855,23.791667,-0.061379,-0.065473,0.031189,-0.031586,-0.068878,0.094315,0.000372,-0.098456,-0.014498,,,,,,,,,,,,
2856,23.800000,-0.061241,-0.066213,0.031061,-0.031514,-0.069715,0.094248,0.000469,-0.099163,-0.014579,,,,,,,,,,,,
2857,23.808333,-0.061121,-0.066912,0.030980,-0.031359,-0.070462,0.094174,0.000557,-0.099858,-0.014657,,,,,,,,,,,,
2858,23.816667,-0.060887,-0.067519,0.030937,-0.031215,-0.071211,0.094101,0.000699,-0.100470,-0.014748,,,,,,,,,,,,
2859,23.825000,-0.060741,-0.068172,0.030891,-0.031066,-0.071955,0.094037,0.000861,-0.101095,-0.014820,,,,,,,,,,,,
2860,23.833333,-0.060671,-0.068809,0.030854,-0.030991,-0.072668,0.094019,0.000857,-0.101669,-0.014873,,,,,,,,,,,,
2861,23.841667,-0.060468,-0.069343,0.030819,-0.030865,-0.073373,0.093996,0.001064,-0.102193,-0.014942,,,,,,,,,,,,
2862,23.850000,-0.060240,-0.069833,0.030820,-0.030736,-0.074021,0.093989,0.001087,-0.102742,-0.014982,,,,,,,,,,,,
2863,23.858333,-0.060147,-0.070415,0.030804,-0.030800,-0.074724,0.093988,0.001173,-0.103232,-0.015016,,,,,,,,,,,,
2864,23.866667,-0.060031,-0.070874,0.030823,-0.030618,-0.075304,0.093978,0.001240,-0.103700,-0.015042,,,,,,,,,,,,
2865,23.875000,-0.059947,-0.071388,0.030811,-0.030628,-0.075845,0.093981,0.001349,-0.104122,-0.015058,,,,,,,,,,,,
2866,23.883333,-0.059854,-0.071840,0.030826,-0.030467,-0.076351,0.093976,0.001414,-0.104526,-0.015079,,,,,,,,,,,,
2867,23.891667,-0.060014,-0.072391,0.030847,-0.030492,-0.076796,0.093984,0.001462,-0.104870,-0.015073,,,,,,,,,,,,
2868,23.900000,-0.059876,-0.072786,0.030854,-0.030385,-0.077264,0.093991,0.001439,-0.105201,-0.015073,,,,,,,,,,,,
2869,23.908333,-0.059943,-0.073254,0.030855,-0.030353,-0.077623,0.094004,0.001523,-0.105524,-0.015080,,,,,,,,,,,,
2870,23.916667,-0.059940,-0.073585,0.030861,-0.030394,-0.078020,0.093984,0.001577,-0.105812,-0.015082,,,,,,,,,,,,
2871,23.925000,-0.059810,-0.073900,0.030849,-0.030272,-0.078303,0.093985,0.001537,-0.106081,-0.015093,,,,,,,,,,,,
2872,23.933333,-0.059842,-0.074155,0.030821,-0.030238,-0.078532,0.093965,0.001588,-0.106338,-0.015114,,,,,,,,,,,,
2873,23.941667,-0.059804,-0.074331,0.030804,-0.030275,-0.078767,0.093913,0.001586,-0.106540,-0.015144,,,,,,,,,,,,
2874,23.950000,-0.059803,-0.074492,0.030783,-0.030322,-0.078960,0.093883,0.001633,-0.106699,-0.015162,,,,,,,,,,,,
2875,23.958333,-0.059778,-0.074636,0.030750,-0.030347,-0.079100,0.093859,0.001558,-0.106851,-0.015169,,,,,,,,,,,,
2876,23.966667,-0.059757,-0.074733,0.030686,-0.030358,-0.079189,0.093828,0.001538,-0.106939,-0.015192,,,,,,,,,,,,
2877,23.975000,-0.059813,-0.074808,0.030642,-0.030412,-0.079235,0.093788,0.001501,-0.107019,-0.015213,,,,,,,,,,,,
2878,23.983333,-0.059846,-0.074867,0.030589,-0.030397,-0.079230,0.093752,0.001460,-0.107080,-0.015229,,,,,,,,,,,,
2879,23.991667,-0.059877,-0.074876,0.030552,-0.030492,-0.079242,0.093706,0.001370,-0.107147,-0.015250,,,,,,,,,,,,
2880,24.000000,-0.059964,-0.074893,0.030509,-0.030638,-0.079256,0.093685,0.001323,-0.107102,-0.015251,,,,,,,,,,,,
2881,24.008333,-0.060030,-0.074911,0.030480,-0.030709,-0.079275,0.093679,0.001313,-0.107050,-0.015253,,,,,,,,,,,,
2882,24.016667,-0.060102,-0.074931,0.030462,-0.030808,-0.079283,0.093670,0.001238,-0.107011,-0.015253,,,,,,,,,,,,
2883,24.025000,-0.060164,-0.074951,0.030466,-0.030938,-0.079304,0.093674,0.001204,-0.106967,-0.015247,,,,,,,,,,,,
2884,24.033333,-0.060214,-0.074951,0.030473,-0.030996,-0.079291,0.093680,0.001159,-0.106913,-0.015230,,,,,,,,,,,,
2885,24.041667,-0.060261,-0.074931,0.030474,-0.031080,-0.079262,0.093689,0.001145,-0.106845,-0.015212,,,,,,,,,,,,
2886,24.050000,-0.060289,-0.074881,0.030479,-0.031140,-0.079220,0.093700,0.001060,-0.106769,-0.015186,,,,,,,,,,,,
2887,24.058333,-0.060306,-0.074843,0.030488,-0.031172,-0.079169,0.093710,0.000993,-0.106712,-0.015170,,,,,,,,,,,,
2888,24.066667,-0.060370,-0.074795,0.030530,-0.031206,-0.079097,0.093732,0.000952,-0.106647,-0.015153,,,,,,,,,,,,
2889,24.075000,-0.060392,-0.074695,0.030579,-0.031268,-0.079039,0.093754,0.000913,-0.106580,-0.015140,,,,,,,,,,,,
2890,24.083333,-0.060396,-0.074619,0.030626,-0.031357,-0.079038,0.093804,0.000857,-0.106519,-0.015123,,,,,,,,,,,,
2891,24.091667,-0.060406,-0.074560,0.030665,-0.031477,-0.079053,0.093867,0.000836,-0.106449,-0.015108,,,,,,,,,,,,
2892,24.100000,-0.060403,-0.074510,0.030715,-0.031563,-0.079052,0.093910,0.000838,-0.106373,-0.015059,,,,,,,,,,,,
2893,24.108333,-0.060409,-0.074459,0.030762,-0.031527,-0.078995,0.093974,0.000834,-0.106285,-0.015024,,,,,,,,,,,,
2894,24.116667,-0.060455,-0.074450,0.030820,-0.031545,-0.078957,0.094037,0.000803,-0.106244,-0.014967,,,,,,,,,,,,
2895,24.125000,-0.060510,-0.074442,0.030874,-0.031534,-0.078922,0.094110,0.000799,-0.106192,-0.014898,,,,,,,,,,,,
2896,24.133333,-0.060582,-0.074453,0.030933,-0.031484,-0.078871,0.094193,0.000739,-0.106173,-0.014821,,,,,,,,,,,,
2897,24.141667,-0.060579,-0.074429,0.030987,-0.031454,-0.078813,0.094270,0.000740,-0.106145,-0.014762,,,,,,,,,,,,
2898,24.150000,-0.060562,-0.074404,0.031036,-0.031464,-0.078772,0.094331,0.000706,-0.106137,-0.014702,,,,,,,,,,,,
2899,24.158333,-0.060480,-0.074332,0.031091,-0.031511,-0.078742,0.094385,0.000717,-0.106102,-0.014647,,,,,,,,,,,,
2900,24.166667,-0.060500,-0.074284,0.031138,-0.031566,-0.078690,0.094443,0.000713,-0.106074,-0.014606,,,,,,,,,,,,
2901,24.175000,-0.060589,-0.074263,0.031204,-0.031560,-0.078668,0.094493,0.000737,-0.106016,-0.014572,,,,,,,,,,,,
2902,24.183333,-0.060602,-0.074240,0.031255,-0.031658,-0.078700,0.094551,0.000696,-0.105964,-0.014529,,,,,,,,,,,,
2903,24.191667,-0.060635,-0.074225,0.031309,-0.031684,-0.078712,0.094604,0.000679,-0.105914,-0.014494,,,,,,,,,,,,
2904,24.200000,-0.060684,-0.074216,0.031365,-0.031764,-0.078748,0.094656,0.000621,-0.105869,-0.014451,,,,,,,,,,,,
2905,24.208333,-0.060687,-0.074194,0.031418,-0.031773,-0.078748,0.094701,0.000595,-0.105837,-0.014414,,,,,,,,,,,,
2906,24.216667,-0.060728,-0.074173,0.031480,-0.031782,-0.078729,0.094748,0.000532,-0.105812,-0.014359,,,,,,,,,,,,
2907,24.225000,-0.060742,-0.074138,0.031524,-0.031801,-0.078669,0.094778,0.000505,-0.105822,-0.014309,,,,,,,,,,,,
2908,24.233333,-0.060699,-0.074051,0.031560,-0.031814,-0.078620,0.094806,0.000456,-0.105832,-0.014263,,,,,,,,,,,,
2909,24.241667,-0.060630,-0.073956,0.031610,-0.031813,-0.078576,0.094830,0.000445,-0.105823,-0.014225,,,,,,,,,,,,
2910,24.250000,-0.060652,-0.073906,0.031620,-0.031849,-0.078575,0.094854,0.000439,-0.105784,-0.014205,,,,,,,,,,,,
2911,24.258333,-0.060644,-0.073845,0.031628,-0.031872,-0.078591,0.094869,0.000423,-0.105700,-0.014197,,,,,,,,,,,,
