Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
6.4,0.163042,1.077914,0.262075,-1.099536,2.342779,0.329005,-0.364989,3.129774,0.338447,-0.225447,0.754178,-0.2915,-0.677314,2.62548,0.638624,0.787313,2.030945,0.385403,-0.201336,1.616021,-0.428778,0.452573,3.046689,0.388907,0.600021,2.51363,0.751864,0.28851,1.988267,0.529793,-0.405778,2.168285,0.296324
6.41,0.158128,1.085192,0.257437,-1.122092,2.382426,0.313878,-0.365946,3.13977,0.33841,-0.21546,0.786888,-0.371708,-0.694058,2.643102,0.632762,0.785565,2.040622,0.372187,-0.196365,1.654868,-0.441885,0.45101,3.052094,0.387092,0.60017,2.516194,0.744302,0.283951,1.993756,0.52841,-0.408476,2.18124,0.296905
6.42,0.152557,1.090363,0.252505,-1.142711,2.41877,0.297957,-0.368033,3.146903,0.338828,-0.20411,0.819342,-0.449008,-0.711314,2.658309,0.625128,0.782981,2.045802,0.360455,-0.200714,1.697422,-0.462153,0.450155,3.055106,0.3853,0.600855,2.516258,0.737763,0.286748,2.00023,0.522904,-0.409124,2.192441,0.294094
6.43,0.146188,1.093422,0.247315,-1.164071,2.455034,0.280229,-0.368541,3.152639,0.338229,-0.189214,0.854544,-0.529283,-0.728861,2.670867,0.616431,0.779754,2.046239,0.350914,-0.194271,1.723801,-0.46367,0.44914,3.056082,0.383871,0.599343,2.513219,0.730138,0.281153,1.999558,0.51541,-0.412718,2.200709,0.296221
6.44,0.138753,1.094608,0.241353,-1.18217,2.486716,0.264813,-0.370979,3.155958,0.338506,-0.178217,0.891797,-0.602001,-0.746756,2.681265,0.606804,0.776728,2.042072,0.342892,-0.193385,1.751665,-0.472858,0.448392,3.055294,0.382877,0.596053,2.507731,0.722746,0.280864,1.999736,0.512475,-0.417748,2.204719,0.298883
6.45,0.130942,1.094659,0.23418,-1.200438,2.518249,0.247354,-0.372366,3.157477,0.337928,-0.16611,0.931333,-0.672474,-0.764327,2.690059,0.596396,0.771855,2.0364,0.337106,-0.193787,1.775815,-0.479914,0.447313,3.052796,0.381774,0.591991,2.500499,0.715471,0.278286,1.998821,0.506874,-0.418651,2.208017,0.298003
6.46,0.122469,1.09292,0.225883,-1.217719,2.546229,0.230442,-0.375055,3.156286,0.339355,-0.151439,0.965954,-0.744812,-0.781538,2.697034,0.585632,0.767178,2.026502,0.331798,-0.19368,1.795472,-0.487269,0.446357,3.048552,0.380566,0.587696,2.491619,0.70884,0.275709,1.995251,0.501566,-0.42012,2.210192,0.29587
6.47,0.114209,1.089381,0.216471,-1.234345,2.57447,0.213582,-0.37644,3.153386,0.339533,-0.143344,1.008699,-0.807255,-0.799605,2.702787,0.573942,0.756189,2.011265,0.335643,-0.193656,1.812164,-0.494034,0.445143,3.042188,0.379599,0.582707,2.481132,0.70261,0.27322,1.990309,0.496452,-0.423628,2.208099,0.296452
6.48,0.106464,1.084842,0.205704,-1.248676,2.597884,0.194375,-0.376413,3.149673,0.339485,-0.133808,1.049159,-0.868308,-0.813906,2.707164,0.562275,0.755119,1.998904,0.325874,-0.193419,1.825498,-0.500724,0.443555,3.033679,0.37883,0.577407,2.468824,0.696955,0.271457,1.983457,0.491522,-0.425679,2.204273,0.295468
6.49,0.099566,1.07857,0.193933,-1.261483,2.61983,0.176345,-0.378289,3.143,0.341693,-0.125299,1.089076,-0.925124,-0.828184,2.709433,0.549667,0.742001,1.978944,0.330436,-0.193342,1.835995,-0.507503,0.44159,3.023299,0.378617,0.571488,2.45446,0.691513,0.269379,1.975057,0.486228,-0.429416,2.197324,0.295101
6.5,0.091933,1.069721,0.181421,-1.274885,2.64098,0.158185,-0.379127,3.13534,0.343509,-0.116249,1.129774,-0.978689,-0.841476,2.709729,0.536733,0.740353,1.963552,0.322534,-0.193497,1.844188,-0.513409,0.439446,3.011081,0.378667,0.565759,2.43887,0.686692,0.265347,1.962812,0.478529,-0.431224,2.187862,0.29398
6.51,0.085668,1.059852,0.167401,-1.285671,2.659485,0.140356,-0.379159,3.12569,0.343835,-0.109103,1.169176,-1.02674,-0.854543,2.707508,0.523651,0.728739,1.941557,0.319519,-0.193809,1.852117,-0.519707,0.437263,2.996497,0.37908,0.559831,2.42098,0.682122,0.264118,1.950315,0.473197,-0.432878,2.176197,0.29132
6.52,0.079902,1.048672,0.152346,-1.295597,2.677293,0.124295,-0.379432,3.113507,0.345374,-0.100908,1.206143,-1.069789,-0.866259,2.703882,0.510889,0.719955,1.919097,0.318409,-0.194221,1.858169,-0.526717,0.435213,2.979697,0.380062,0.553721,2.400441,0.678223,0.263027,1.935809,0.466794,-0.435975,2.163842,0.290271
6.53,0.074383,1.035861,0.136763,-1.303126,2.691642,0.105219,-0.381919,3.099745,0.349839,-0.093993,1.241304,-1.108912,-0.877511,2.698322,0.497778,0.70839,1.894221,0.316348,-0.195114,1.862605,-0.533083,0.433249,2.960474,0.381556,0.547989,2.3783,0.675295,0.261525,1.918763,0.460149,-0.439684,2.14933,0.285651
6.54,0.068746,1.01938,0.120436,-1.308816,2.705738,0.08682,-0.380311,3.085464,0.346273,-0.088984,1.275325,-1.143259,-0.887808,2.69028,0.485027,0.697379,1.869113,0.31501,-0.196674,1.865268,-0.539915,0.43116,2.938996,0.383424,0.541975,2.354167,0.673075,0.260138,1.89935,0.453114,-0.441112,2.131655,0.285239
6.55,0.06363,1.001264,0.102034,-1.313304,2.716064,0.068859,-0.380988,3.066893,0.349404,-0.082534,1.30264,-1.174364,-0.897863,2.68048,0.472604,0.68675,1.841764,0.314358,-0.197746,1.866541,-0.546391,0.429129,2.91553,0.385578,0.535831,2.328107,0.671788,0.25909,1.877748,0.445548,-0.443555,2.112401,0.28233
6.56,0.060358,0.981909,0.081441,-1.316208,2.726323,0.051154,-0.381623,3.043024,0.350529,-0.07825,1.327877,-1.201835,-0.908069,2.668457,0.459674,0.673612,1.812924,0.312586,-0.199451,1.866499,-0.55312,0.427037,2.890467,0.388324,0.530268,2.301217,0.671289,0.258614,1.853939,0.437857,-0.445445,2.092499,0.278802
6.57,0.057586,0.961323,0.060491,-1.317323,2.7328,0.032942,-0.384601,3.02029,0.352846,-0.072923,1.350002,-1.22578,-0.917859,2.654966,0.446745,0.663131,1.783815,0.313231,-0.201639,1.863791,-0.559708,0.425067,2.863906,0.391147,0.522829,2.27168,0.670125,0.25792,1.828411,0.43019,-0.44756,2.071054,0.274092
6.58,0.056713,0.940267,0.03947,-1.316021,2.738725,0.015221,-0.386114,2.997055,0.351904,-0.071225,1.366795,-1.247218,-0.927651,2.640142,0.434298,0.649766,1.752886,0.312578,-0.203098,1.859497,-0.566971,0.422777,2.836497,0.39457,0.515752,2.241452,0.669574,0.257784,1.803006,0.424317,-0.451008,2.049248,0.269301
6.59,0.058801,0.920604,0.020081,-1.313327,2.741657,-0.001604,-0.387757,2.974247,0.351648,-0.067768,1.379718,-1.265054,-0.935398,2.625473,0.421613,0.637044,1.721518,0.313406,-0.20519,1.852255,-0.573154,0.420342,2.808967,0.398689,0.507845,2.210882,0.66776,0.257621,1.77771,0.419711,-0.452568,2.025212,0.264112
6.6,0.061255,0.902297,0.004002,-1.308465,2.743546,-0.017325,-0.393001,2.953033,0.347593,-0.064759,1.384661,-1.283473,-0.942199,2.610622,0.409659,0.625614,1.691241,0.31466,-0.206618,1.843661,-0.580228,0.417273,2.782214,0.403449,0.500741,2.180822,0.665592,0.255238,1.752216,0.407093,-0.455021,2.001976,0.259276
6.61,0.060829,0.885398,-0.009376,-1.303094,2.742689,-0.033394,-0.393823,2.931151,0.352476,-0.062848,1.387528,-1.295148,-0.948513,2.595283,0.398051,0.614031,1.66181,0.316299,-0.208428,1.832338,-0.585733,0.414402,2.756891,0.408784,0.492599,2.151252,0.663793,0.254276,1.730081,0.400918,-0.458026,1.978798,0.254084
6.62,0.060909,0.870029,-0.022363,-1.294648,2.74065,-0.047887,-0.398378,2.910696,0.357889,-0.066031,1.387416,-1.303002,-0.950731,2.580151,0.387328,0.602362,1.633729,0.317577,-0.210143,1.819012,-0.591092,0.411423,2.733373,0.414221,0.483889,2.124151,0.662258,0.253373,1.710809,0.396222,-0.460572,1.955843,0.249014
6.63,0.059437,0.85722,-0.034601,-1.28698,2.736784,-0.06355,-0.399841,2.89341,0.35792,-0.064992,1.376363,-1.312574,-0.952982,2.564282,0.377114,0.592371,1.608318,0.318607,-0.212138,1.803739,-0.596493,0.408561,2.711551,0.419541,0.474583,2.098931,0.662262,0.254817,1.699902,0.382524,-0.464485,1.93434,0.24469
6.64,0.058851,0.846517,-0.047608,-1.277997,2.732246,-0.077928,-0.400982,2.877373,0.35752,-0.064391,1.359597,-1.317209,-0.952204,2.547985,0.368156,0.583946,1.586285,0.319436,-0.21374,1.785606,-0.601373,0.405861,2.691427,0.424243,0.464643,2.076541,0.663002,0.248749,1.680404,0.389393,-0.468162,1.914042,0.240038
6.65,0.057945,0.836929,-0.058258,-1.267853,2.726391,-0.091797,-0.401591,2.864119,0.354596,-0.066362,1.339514,-1.320139,-0.95409,2.531696,0.359944,0.574506,1.567728,0.321375,-0.215401,1.765407,-0.605699,0.403377,2.673617,0.428393,0.454647,2.057673,0.664578,0.244937,1.667426,0.390055,-0.471843,1.895838,0.235651
6.66,0.056325,0.828162,-0.065831,-1.257036,2.719088,-0.105429,-0.403785,2.852506,0.353092,-0.068123,1.312458,-1.319704,-0.952897,2.517305,0.352682,0.56676,1.553141,0.323111,-0.216805,1.743915,-0.609212,0.398948,2.658045,0.435073,0.445713,2.042488,0.667973,0.243214,1.657997,0.388219,-0.475089,1.880918,0.231263
6.67,0.0542,0.820859,-0.07013,-1.246893,2.711808,-0.118761,-0.40319,2.84448,0.348153,-0.071788,1.280463,-1.316236,-0.951188,2.505119,0.345828,0.561358,1.54315,0.326288,-0.218415,1.721357,-0.612679,0.396793,2.64654,0.438915,0.43582,2.02992,0.671516,0.241873,1.651329,0.385186,-0.478083,1.867328,0.227761
6.68,0.054381,0.81613,-0.071845,-1.236629,2.703616,-0.131396,-0.404676,2.838381,0.344665,-0.074501,1.240585,-1.306932,-0.947858,2.494862,0.338511,0.556801,1.537337,0.330126,-0.219615,1.698874,-0.615305,0.394792,2.638528,0.442973,0.427336,2.022312,0.676714,0.240496,1.646198,0.384352,-0.481093,1.858605,0.224613
6.69,0.055098,0.813376,-0.071534,-1.225883,2.694949,-0.143937,-0.401614,2.83721,0.335865,-0.077604,1.196417,-1.293172,-0.945209,2.488174,0.333904,0.552677,1.53564,0.334253,-0.222796,1.676824,-0.61744,0.39513,2.63528,0.444393,0.419003,2.018361,0.682909,0.239037,1.643179,0.384666,-0.482086,1.851602,0.221605
6.7,0.05567,0.812533,-0.069253,-1.215843,2.687056,-0.157557,-0.406288,2.835117,0.335538,-0.083261,1.146863,-1.27433,-0.943447,2.484251,0.328711,0.549332,1.537964,0.33957,-0.224047,1.653918,-0.61778,0.393281,2.635048,0.448029,0.411106,2.01851,0.689962,0.237964,1.642378,0.385272,-0.483773,1.848266,0.219222
6.71,0.056062,0.8139,-0.065252,-1.205726,2.678893,-0.171214,-0.403707,2.838614,0.325139,-0.088796,1.092996,-1.250046,-0.94303,2.482254,0.320862,0.54809,1.545139,0.344976,-0.225762,1.632405,-0.61788,0.392025,2.637978,0.451109,0.404646,2.022952,0.697771,0.235754,1.643818,0.388391,-0.483972,1.84777,0.217462
6.72,0.056308,0.816283,-0.059111,-1.195089,2.670895,-0.185809,-0.403956,2.842552,0.317942,-0.095685,1.037414,-1.219162,-0.941903,2.484099,0.315497,0.546701,1.555561,0.351418,-0.227974,1.611361,-0.616626,0.3909,2.644419,0.453338,0.399396,2.03162,0.705506,0.233536,1.648295,0.392049,-0.48407,1.851129,0.215727
6.73,0.059333,0.821464,-0.051303,-1.187002,2.663514,-0.199107,-0.403771,2.84954,0.310283,-0.104514,0.978879,-1.179572,-0.94122,2.488852,0.310236,0.545554,1.569282,0.357644,-0.234399,1.595666,-0.619304,0.390004,2.653744,0.454572,0.395037,2.043175,0.713863,0.23115,1.655112,0.396506,-0.484102,1.856826,0.213922
6.74,0.059927,0.82688,-0.040595,-1.178717,2.65581,-0.213426,-0.403391,2.861013,0.299267,-0.114762,0.920761,-1.135699,-0.939881,2.495297,0.304828,0.546856,1.586851,0.365231,-0.235103,1.57772,-0.615733,0.387781,2.66507,0.457602,0.392241,2.058939,0.722309,0.229012,1.66447,0.401723,-0.483772,1.866264,0.212345
6.75,0.063515,0.834668,-0.028322,-1.170025,2.648479,-0.226754,-0.405814,2.869328,0.297785,-0.128431,0.866527,-1.083779,-0.937638,2.504487,0.299489,0.543363,1.604617,0.370414,-0.231408,1.555976,-0.605901,0.389374,2.680643,0.45476,0.3898,2.077415,0.730534,0.227022,1.67662,0.40668,-0.4835,1.877899,0.209927
6.76,0.067527,0.843787,-0.013739,-1.160497,2.639386,-0.239336,-0.40572,2.882835,0.289155,-0.143548,0.812556,-1.026739,-0.934547,2.515714,0.294236,0.546317,1.626927,0.378543,-0.23636,1.545102,-0.60645,0.389185,2.697405,0.453933,0.388393,2.098691,0.738664,0.221611,1.688878,0.416096,-0.483929,1.892326,0.206769
6.77,0.070586,0.854564,0.002561,-1.151667,2.629608,-0.250747,-0.403723,2.899193,0.279007,-0.161434,0.762299,-0.963919,-0.933074,2.530156,0.291297,0.545936,1.649738,0.385356,-0.234312,1.528591,-0.598288,0.388768,2.716214,0.452435,0.387557,2.122441,0.746263,0.21916,1.70499,0.422269,-0.482351,1.907066,0.204388
6.78,0.073791,0.866654,0.020921,-1.142027,2.619294,-0.261063,-0.402269,2.917372,0.269274,-0.179737,0.717106,-0.89559,-0.931741,2.543916,0.286275,0.547585,1.674139,0.392516,-0.233474,1.506585,-0.582922,0.388645,2.736535,0.45063,0.387378,2.14791,0.753715,0.216969,1.722968,0.429169,-0.480805,1.924794,0.20039
6.79,0.076754,0.880691,0.040409,-1.132825,2.60779,-0.270937,-0.397732,2.93775,0.255957,-0.20176,0.677863,-0.822181,-0.927922,2.559315,0.281613,0.549502,1.699281,0.400017,-0.232109,1.495206,-0.579585,0.388019,2.757946,0.448516,0.388112,2.174742,0.760885,0.213924,1.741968,0.437598,-0.479519,1.942339,0.196675
6.8,0.07968,0.895926,0.06085,-1.123036,2.596095,-0.28003,-0.395284,2.957884,0.245131,-0.221878,0.64114,-0.74855,-0.922186,2.574954,0.27682,0.550915,1.72418,0.407745,-0.231782,1.475114,-0.562999,0.387544,2.780176,0.446279,0.388458,2.202446,0.767068,0.211212,1.762929,0.446009,-0.477593,1.96195,0.191531
6.81,0.082797,0.91326,0.081707,-1.111361,2.584997,-0.28742,-0.39248,2.980161,0.233856,-0.245167,0.611764,-0.670212,-0.917023,2.591158,0.271839,0.552527,1.749448,0.4153,-0.232842,1.465742,-0.558004,0.386802,2.802737,0.444,0.387958,2.230109,0.772203,0.21362,1.787894,0.449817,-0.475001,1.980273,0.186571
6.82,0.086235,0.931062,0.102449,-1.099976,2.572438,-0.294677,-0.389646,3.002076,0.222597,-0.269261,0.588315,-0.59017,-0.910612,2.607827,0.267383,0.553896,1.774241,0.42323,-0.230726,1.445342,-0.540808,0.386129,2.825728,0.441692,0.388144,2.258154,0.777793,0.208205,1.810074,0.460617,-0.473258,1.999499,0.181488
6.83,0.089176,0.949159,0.122135,-1.087841,2.560282,-0.301157,-0.387358,3.022819,0.211714,-0.292298,0.568838,-0.512268,-0.905523,2.622661,0.261912,0.555743,1.798775,0.43124,-0.231368,1.427464,-0.523239,0.385061,2.848345,0.439836,0.386733,2.285434,0.782229,0.204478,1.832918,0.469942,-0.469626,2.017896,0.176598
6.84,0.091871,0.967324,0.141465,-1.075418,2.547166,-0.306839,-0.385836,3.042499,0.201042,-0.314859,0.553859,-0.433512,-0.898517,2.636861,0.256269,0.55671,1.821502,0.439384,-0.224714,1.40572,-0.497432,0.384271,2.870342,0.438007,0.384641,2.311447,0.786719,0.201021,1.85586,0.479737,-0.467643,2.036145,0.171275
6.85,0.094642,0.985794,0.159664,-1.062909,2.533481,-0.312036,-0.383407,3.061596,0.190169,-0.334763,0.542134,-0.353816,-0.892442,2.650301,0.250216,0.55773,1.842884,0.447838,-0.224113,1.38545,-0.474776,0.383072,2.891278,0.436507,0.380567,2.335927,0.789973,0.197623,1.878049,0.488846,-0.464451,2.052258,0.16665
6.86,0.097399,1.003613,0.176082,-1.05031,2.518511,-0.316033,-0.381656,3.079142,0.179273,-0.355501,0.534766,-0.279912,-0.886082,2.661343,0.242847,0.559007,1.863916,0.457367,-0.223615,1.365364,-0.450569,0.381812,2.910772,0.435234,0.376501,2.358899,0.794018,0.196816,1.899602,0.496015,-0.461316,2.067189,0.16179
6.87,0.100882,1.020625,0.18958,-1.037394,2.503601,-0.320259,-0.379315,3.09374,0.167737,-0.375513,0.529471,-0.203771,-0.879742,2.670743,0.234934,0.558113,1.881979,0.466829,-0.2242,1.345541,-0.422396,0.380362,2.928565,0.434385,0.370114,2.379474,0.797309,0.191885,1.918588,0.505318,-0.457897,2.079703,0.157243
6.88,0.103417,1.034609,0.200854,-1.023913,2.487458,-0.32382,-0.377334,3.105428,0.156914,-0.392086,0.523994,-0.130837,-0.8738,2.677974,0.226306,0.557504,1.898304,0.47679,-0.225865,1.325384,-0.394675,0.378512,2.944462,0.433938,0.362905,2.39816,0.800943,0.190118,1.936366,0.517625,-0.454433,2.08997,0.152412
6.89,0.10698,1.046467,0.20946,-1.01007,2.469236,-0.327201,-0.374513,3.114338,0.144478,-0.407218,0.520787,-0.059858,-0.867585,2.68112,0.216599,0.556119,1.912222,0.486839,-0.224493,1.300204,-0.364281,0.376544,2.958089,0.43369,0.354754,2.414804,0.804303,0.183689,1.949916,0.530772,-0.450743,2.09703,0.148343
6.9,0.111259,1.056492,0.215859,-0.996094,2.450798,-0.331314,-0.374764,3.119906,0.135184,-0.420434,0.514092,0.007718,-0.860964,2.681884,0.206624,0.553726,1.92305,0.496718,-0.233143,1.284864,-0.341097,0.374563,2.969024,0.433907,0.345776,2.428039,0.807995,0.184271,1.962769,0.536914,-0.446466,2.101524,0.143994
6.91,0.115663,1.064564,0.222182,-0.980697,2.429386,-0.335303,-0.36975,3.122636,0.118755,-0.435532,0.512853,0.074209,-0.855227,2.678863,0.195806,0.550575,1.930639,0.507172,-0.2375,1.262469,-0.309623,0.372588,2.976595,0.434759,0.335878,2.438091,0.811463,0.180347,1.971802,0.549512,-0.443039,2.102725,0.141062
6.92,0.119484,1.069868,0.228926,-0.965236,2.406399,-0.339513,-0.368783,3.120931,0.10463,-0.446965,0.508584,0.135836,-0.848432,2.672719,0.183896,0.547014,1.935406,0.517958,-0.235962,1.233355,-0.26729,0.370276,2.981264,0.43656,0.325087,2.444387,0.814527,0.182755,1.97794,0.554039,-0.440236,2.101208,0.139276
6.93,0.12438,1.074716,0.234545,-0.949177,2.380883,-0.343303,-0.366376,3.117546,0.089298,-0.45742,0.501734,0.194469,-0.840942,2.665024,0.174451,0.54227,1.936866,0.530028,-0.240845,1.21054,-0.233039,0.367811,2.983516,0.438739,0.313605,2.447651,0.817283,0.180551,1.982197,0.563402,-0.438401,2.096635,0.13769
6.94,0.127499,1.076349,0.241761,-0.93187,2.353034,-0.346954,-0.363853,3.111506,0.072806,-0.468045,0.493277,0.250393,-0.834835,2.652829,0.159272,0.536628,1.935433,0.542897,-0.246468,1.188971,-0.198603,0.36492,2.983176,0.441153,0.301234,2.447796,0.819731,0.183184,1.983399,0.565898,-0.437051,2.089868,0.138644
6.95,0.129332,1.07617,0.249619,-0.914708,2.322819,-0.350304,-0.361344,3.103269,0.056269,-0.477844,0.483054,0.301563,-0.827605,2.638883,0.145623,0.530051,1.931435,0.556828,-0.25149,1.165121,-0.163306,0.362225,2.981083,0.442988,0.288724,2.445951,0.821712,0.182083,1.983373,0.572452,-0.436884,2.080898,0.139114
6.96,0.129695,1.07276,0.25959,-0.897076,2.289948,-0.353403,-0.358671,3.092704,0.039128,-0.485228,0.47145,0.350425,-0.819781,2.62163,0.132258,0.518233,1.922765,0.57536,-0.257491,1.141262,-0.128026,0.359037,2.97722,0.444516,0.275652,2.442384,0.822823,0.185212,1.981574,0.572609,-0.436025,2.069849,0.142059
6.97,0.12791,1.066754,0.271749,-0.878603,2.255103,-0.356175,-0.356032,3.080144,0.022841,-0.490256,0.454246,0.396973,-0.81203,2.602773,0.117972,0.514184,1.916873,0.587427,-0.26532,1.117889,-0.093222,0.356214,2.971741,0.445268,0.262671,2.437514,0.823555,0.185097,1.977864,0.574926,-0.436067,2.057079,0.143952
6.98,0.12663,1.057863,0.285847,-0.859291,2.217677,-0.358196,-0.351117,3.066511,0.005348,-0.496197,0.434897,0.440246,-0.802376,2.580804,0.104144,0.503511,1.905178,0.603026,-0.272485,1.093029,-0.057832,0.350717,2.963913,0.448113,0.249399,2.431306,0.823488,0.185674,1.97368,0.574186,-0.435976,2.042774,0.14762
6.99,0.123868,1.045445,0.302092,-0.839466,2.177248,-0.35942,-0.353863,3.048099,-0.004249,-0.500165,0.4123,0.482331,-0.792551,2.557041,0.089678,0.493703,1.893229,0.618831,-0.279761,1.067138,-0.020212,0.348942,2.956281,0.445913,0.236614,2.423898,0.823163,0.18443,1.966109,0.577672,-0.436976,2.026636,0.149067
7,0.12221,1.031046,0.321057,-0.818515,2.134178,-0.360065,-0.347007,3.031617,-0.0221,-0.500977,0.386273,0.522503,-0.781453,2.531048,0.075958,0.482471,1.87898,0.634902,-0.288904,1.041285,0.017431,0.344051,2.945888,0.447837,0.223637,2.41527,0.822183,0.186483,1.958023,0.575571,-0.436485,2.009153,0.150457
7.01,0.121584,1.014823,0.342058,-0.797059,2.090036,-0.361011,-0.342434,3.012677,-0.032953,-0.505716,0.361131,0.55647,-0.769535,2.502689,0.060835,0.470859,1.863317,0.650183,-0.297471,1.013978,0.054893,0.341612,2.935182,0.445551,0.210994,2.405426,0.821005,0.187837,1.947611,0.574955,-0.438311,1.989746,0.153196
7.02,0.120455,0.996899,0.363828,-0.774867,2.04338,-0.360747,-0.339879,2.992206,-0.043197,-0.507942,0.335106,0.591483,-0.757548,2.472767,0.046093,0.458839,1.845815,0.665313,-0.306398,0.988421,0.09074,0.338157,2.921828,0.44483,0.198751,2.393858,0.819679,0.190256,1.935451,0.572674,-0.439102,1.968904,0.154869
7.03,0.118846,0.977875,0.384363,-0.752429,1.995431,-0.359922,-0.341,2.969785,-0.050205,-0.510278,0.306115,0.628216,-0.743355,2.439468,0.03069,0.442184,1.824813,0.683508,-0.314922,0.962045,0.125777,0.334837,2.906703,0.443226,0.18697,2.380573,0.818204,0.192635,1.920652,0.571585,-0.438597,1.945567,0.155811
7.04,0.118474,0.958915,0.399551,-0.728737,1.946491,-0.358654,-0.341835,2.946825,-0.058529,-0.513594,0.275239,0.661558,-0.730254,2.404637,0.01794,0.42913,1.804471,0.696918,-0.322879,0.935952,0.159176,0.33167,2.888952,0.441536,0.175836,2.365312,0.816388,0.195957,1.904193,0.571056,-0.438765,1.921573,0.158404
7.05,0.119877,0.941282,0.406918,-0.704408,1.897976,-0.356652,-0.346645,2.920995,-0.064019,-0.519924,0.251507,0.688048,-0.716701,2.368575,0.006507,0.420388,1.785676,0.704448,-0.327,0.908857,0.190194,0.328688,2.870466,0.438581,0.165985,2.348502,0.81459,0.19923,1.886474,0.572452,-0.440617,1.896957,0.160798
7.06,0.120037,0.925095,0.406669,-0.679135,1.85003,-0.35302,-0.352481,2.895341,-0.078121,-0.524077,0.232084,0.711115,-0.700972,2.329745,-0.005352,0.406779,1.764803,0.716142,-0.330921,0.885613,0.215494,0.325391,2.851316,0.434845,0.159032,2.331056,0.81306,0.200997,1.868198,0.576721,-0.43972,1.870254,0.165728
7.07,0.118775,0.911575,0.402368,-0.65509,1.805317,-0.347067,-0.350813,2.868981,-0.083952,-0.526578,0.215307,0.72811,-0.686464,2.293372,-0.01302,0.393877,1.744754,0.725262,-0.331626,0.865131,0.238277,0.321474,2.833283,0.430873,0.153502,2.313139,0.810988,0.202456,1.851948,0.582788,-0.437857,1.847111,0.167595
