Format Version,1.23,Take Name,Take 2024-04-16 11.53.33 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.53.34.174 AM,Capture Start Frame,356686,Total Frames in Take,7312,Total Exported Frames,7312,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1003,Unlabeled 1003,Unlabeled 1003,Unlabeled 1004,Unlabeled 1004,Unlabeled 1004,Unlabeled 1005,Unlabeled 1005,Unlabeled 1005,Unlabeled 1006,Unlabeled 1006,Unlabeled 1006
,ID,"C38D0","C38D0","C38D0","C3900","C3900","C3900","C3910","C3910","C3910","C3920","C3920","C3920"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
228,1.900000,0.170778,-0.112884,-0.067083,0.100897,-0.090590,-0.007873,0.118651,-0.082883,0.043532,,,
229,1.908333,0.167419,-0.114549,-0.067278,0.096981,-0.092460,-0.008699,0.114210,-0.084945,0.043093,,,
230,1.916667,0.163860,-0.116112,-0.067407,0.092936,-0.094154,-0.009477,0.109785,-0.086866,0.042705,,,
231,1.925000,0.160460,-0.117557,-0.067452,0.088837,-0.095686,-0.010250,0.105159,-0.088605,0.042358,,,
232,1.933333,0.156845,-0.118898,-0.067389,0.084621,-0.097035,-0.010925,0.100682,-0.090115,0.042165,,,
233,1.941667,0.153305,-0.120079,-0.067223,0.080656,-0.098154,-0.011465,0.096109,-0.091388,0.042031,,,
234,1.950000,0.149675,-0.121116,-0.066974,0.076466,-0.099109,-0.011993,0.091493,-0.092413,0.041990,,,
235,1.958333,0.146049,-0.122020,-0.066664,0.072422,-0.099808,-0.012369,0.086969,-0.093152,0.042071,,,
236,1.966667,0.142356,-0.122774,-0.066292,0.068203,-0.100343,-0.012732,0.082674,-0.093658,0.042297,,,
237,1.975000,0.138593,-0.123376,-0.065861,0.064198,-0.100643,-0.012992,0.078304,-0.093936,0.042592,,,
238,1.983333,0.134802,-0.123842,-0.065390,0.060065,-0.100825,-0.013236,0.074216,-0.094038,0.043021,,,
239,1.991667,0.130964,-0.124167,-0.064887,0.056032,-0.100836,-0.013438,0.069910,-0.094101,0.043517,,,
240,2.000000,0.127051,-0.124329,-0.064365,0.051862,-0.100808,-0.013717,0.065542,-0.094106,0.044113,,,
241,2.008333,0.122950,-0.124379,-0.063820,0.047571,-0.100725,-0.014096,0.061246,-0.093916,0.044801,,,
242,2.016667,0.119014,-0.124253,-0.063256,0.043339,-0.100524,-0.014471,0.056884,-0.093633,0.045490,,,
243,2.025000,0.114994,-0.124019,-0.062690,0.038901,-0.100226,-0.014919,0.052407,-0.093241,0.046158,,,
244,2.033333,0.111005,-0.123655,-0.062124,0.034497,-0.099712,-0.015395,0.047892,-0.092693,0.046770,,,
245,2.041667,0.106964,-0.123189,-0.061587,0.030281,-0.099011,-0.015870,0.043356,-0.091965,0.047373,,,
246,2.050000,0.102756,-0.122633,-0.061071,0.025800,-0.098207,-0.016406,0.038737,-0.091075,0.047910,,,
247,2.058333,0.098642,-0.122005,-0.060556,0.021428,-0.097219,-0.016961,0.034038,-0.089999,0.048392,,,
248,2.066667,0.094510,-0.121257,-0.060037,0.017087,-0.096095,-0.017472,0.029380,-0.088705,0.048901,,,
249,2.075000,0.090298,-0.120381,-0.059534,0.012909,-0.094778,-0.017982,0.024842,-0.087295,0.049442,,,
250,2.083333,0.086157,-0.119355,-0.059054,0.008531,-0.093354,-0.018573,0.020307,-0.085696,0.050013,,,
251,2.091667,0.082003,-0.118197,-0.058605,0.004377,-0.091725,-0.019156,0.015652,-0.084066,0.050486,,,
252,2.100000,0.077852,-0.116943,-0.058170,0.000212,-0.090013,-0.019694,0.011287,-0.082289,0.051030,,,
253,2.108333,0.073778,-0.115581,-0.057745,-0.003818,-0.088181,-0.020142,0.007060,-0.080420,0.051584,,,
254,2.116667,0.069791,-0.114123,-0.057338,-0.007754,-0.086210,-0.020539,0.002535,-0.078574,0.051972,,,
255,2.125000,0.065878,-0.112571,-0.056930,-0.011761,-0.084176,-0.020918,-0.001734,-0.076584,0.052358,,,
256,2.133333,0.062022,-0.110923,-0.056523,-0.015425,-0.081957,-0.021210,-0.005798,-0.074450,0.052731,,,
257,2.141667,0.058259,-0.109163,-0.056090,-0.019216,-0.079679,-0.021425,-0.009888,-0.072224,0.053102,,,
258,2.150000,0.054572,-0.107371,-0.055634,-0.022617,-0.077193,-0.021498,-0.013535,-0.069856,0.053591,,,
259,2.158333,0.050922,-0.105507,-0.055181,-0.025997,-0.074601,-0.021528,-0.017248,-0.067447,0.054066,,,
260,2.166667,0.047435,-0.103522,-0.054700,-0.029257,-0.071906,-0.021540,-0.020560,-0.064902,0.054627,,,
261,2.175000,0.044032,-0.101471,-0.054192,-0.032234,-0.069126,-0.021488,-0.023767,-0.062298,0.055203,,,
262,2.183333,0.040833,-0.099333,-0.053655,-0.035146,-0.066323,-0.021346,-0.026926,-0.059686,0.055766,,,
263,2.191667,0.037805,-0.097193,-0.053089,-0.037796,-0.063440,-0.021137,-0.029594,-0.056942,0.056402,,,
264,2.200000,0.034868,-0.095045,-0.052553,-0.040296,-0.060555,-0.020868,-0.032262,-0.054230,0.056944,,,
265,2.208333,0.032085,-0.092898,-0.052011,-0.042639,-0.057692,-0.020572,-0.034799,-0.051516,0.057401,,,
266,2.216667,0.029472,-0.090753,-0.051458,-0.044868,-0.054920,-0.020305,-0.037141,-0.048850,0.057807,,,
267,2.225000,0.026992,-0.088676,-0.050909,-0.047075,-0.052322,-0.020003,-0.039392,-0.046269,0.058126,,,
268,2.233333,0.024655,-0.086638,-0.050371,-0.049106,-0.049863,-0.019629,-0.041559,-0.043806,0.058370,,,
269,2.241667,0.022557,-0.084663,-0.049825,-0.051027,-0.047464,-0.019207,-0.043553,-0.041378,0.058605,,,
270,2.250000,0.020479,-0.082745,-0.049323,-0.052802,-0.045082,-0.018812,-0.045407,-0.038992,0.058735,,,
271,2.258333,0.018548,-0.080884,-0.048851,-0.054451,-0.042775,-0.018439,-0.047153,-0.036706,0.058775,,,
272,2.266667,0.016927,-0.079034,-0.048360,-0.055888,-0.040514,-0.018037,-0.048710,-0.034460,0.058755,,,
273,2.275000,0.015204,-0.077336,-0.047921,-0.057370,-0.038388,-0.017619,-0.050152,-0.032252,0.058653,,,
274,2.283333,0.013627,-0.075677,-0.047523,-0.058442,-0.036219,-0.017126,-0.051391,-0.030420,0.058962,,,
275,2.291667,0.012281,-0.074001,-0.047129,-0.059639,-0.034249,-0.016656,-0.052455,-0.028947,0.059621,,,
276,2.300000,0.011002,-0.072397,-0.046689,-0.060655,-0.032339,-0.016027,-0.053455,-0.027563,0.060052,,,
277,2.308333,0.009796,-0.070877,-0.046284,-0.061543,-0.030623,-0.015219,-0.054254,-0.026611,0.060545,,,
278,2.316667,0.008739,-0.069479,-0.045836,-0.062360,-0.029098,-0.014351,-0.055153,-0.026218,0.061187,,,
279,2.325000,0.007826,-0.068135,-0.045421,-0.063225,-0.027903,-0.013385,-0.055732,-0.025842,0.061594,,,
280,2.333333,0.006915,-0.067016,-0.044988,-0.063957,-0.026898,-0.012328,-0.056403,-0.025645,0.061810,,,
281,2.341667,0.006308,-0.065969,-0.044546,-0.064660,-0.026142,-0.011205,-0.056788,-0.025484,0.062026,,,
282,2.350000,0.005523,-0.065168,-0.044099,-0.065310,-0.025555,-0.009953,-0.057066,-0.025373,0.062217,,,
283,2.358333,0.005137,-0.064387,-0.043627,-0.065871,-0.025097,-0.008652,-0.057254,-0.025276,0.062388,,,
284,2.366667,0.004417,-0.063828,-0.043172,-0.066401,-0.024792,-0.007298,-0.057397,-0.025198,0.062551,,,
285,2.375000,0.004130,-0.063259,-0.042666,-0.066816,-0.024522,-0.006157,-0.057582,-0.025165,0.062683,,,
286,2.383333,0.003666,-0.062933,-0.042256,-0.067215,-0.024333,-0.005693,-0.057667,-0.025122,0.062843,,,
287,2.391667,0.003433,-0.062713,-0.041957,-0.067490,-0.024203,-0.005455,-0.057660,-0.024998,0.063091,,,
288,2.400000,0.003242,-0.062652,-0.041718,-0.067793,-0.024172,-0.005233,-0.057792,-0.024954,0.063299,,,
289,2.408333,0.003122,-0.062621,-0.041514,-0.068115,-0.024205,-0.005053,-0.057937,-0.024958,0.063525,,,
290,2.416667,0.002941,-0.062636,-0.041380,-0.068308,-0.024227,-0.004857,-0.058040,-0.024979,0.063774,,,
291,2.425000,0.002765,-0.062662,-0.041276,-0.068449,-0.024231,-0.004659,-0.058150,-0.025010,0.064046,,,
292,2.433333,0.002603,-0.062662,-0.041185,-0.068699,-0.024261,-0.004492,-0.058310,-0.025064,0.064290,,,
293,2.441667,0.002416,-0.062634,-0.041112,-0.068803,-0.024201,-0.004309,-0.058463,-0.025118,0.064540,,,
294,2.450000,0.002248,-0.062583,-0.041047,-0.068954,-0.024101,-0.004148,-0.058623,-0.025151,0.064810,,,
295,2.458333,0.002132,-0.062488,-0.041010,-0.069147,-0.023997,-0.004066,-0.058559,-0.025096,0.065095,,,
296,2.466667,0.002044,-0.062411,-0.040998,-0.069266,-0.023821,-0.004035,-0.058503,-0.025039,0.065225,,,
297,2.475000,0.001940,-0.062355,-0.041002,-0.069338,-0.023651,-0.004042,-0.058454,-0.025012,0.065322,,,
298,2.483333,0.001869,-0.062332,-0.041021,-0.069387,-0.023493,-0.004085,-0.058370,-0.024997,0.065400,,,
299,2.491667,0.001809,-0.062296,-0.041053,-0.069433,-0.023335,-0.004130,-0.058286,-0.024974,0.065460,,,
300,2.500000,0.001730,-0.062230,-0.041083,-0.069504,-0.023204,-0.004194,-0.058197,-0.024948,0.065507,,,
301,2.508333,0.001665,-0.062153,-0.041111,-0.069581,-0.023062,-0.004253,-0.058148,-0.024921,0.065552,,,
302,2.516667,0.001609,-0.062084,-0.041128,-0.069639,-0.022931,-0.004299,-0.058082,-0.024895,0.065611,,,
303,2.525000,0.001498,-0.061864,-0.041145,-0.069758,-0.022699,-0.004354,-0.058102,-0.024738,0.065676,,,
304,2.533333,0.001417,-0.061732,-0.041166,-0.069812,-0.022502,-0.004407,-0.058086,-0.024661,0.065752,,,
305,2.541667,0.001331,-0.061575,-0.041158,-0.069984,-0.022347,-0.004485,-0.058053,-0.024530,0.065843,,,
306,2.550000,0.001247,-0.061526,-0.041149,-0.070064,-0.022253,-0.004528,-0.057992,-0.024476,0.065919,,,
307,2.558333,0.001144,-0.061418,-0.041150,-0.070150,-0.022120,-0.004579,-0.057932,-0.024372,0.065998,,,
308,2.566667,0.001087,-0.061348,-0.041165,-0.070239,-0.022029,-0.004661,-0.057866,-0.024288,0.066036,,,
309,2.575000,0.000982,-0.061261,-0.041169,-0.070324,-0.021909,-0.004746,-0.057832,-0.024157,0.066082,,,
310,2.583333,0.000834,-0.061196,-0.041128,-0.070344,-0.021713,-0.004811,-0.057803,-0.023983,0.066120,,,
311,2.591667,0.000726,-0.061156,-0.041089,-0.070279,-0.021449,-0.004911,-0.057744,-0.023722,0.066170,,,
312,2.600000,0.000627,-0.061067,-0.041021,-0.070178,-0.021095,-0.005033,-0.057741,-0.023324,0.066247,,,
313,2.608333,0.000594,-0.060843,-0.040895,-0.070085,-0.020590,-0.005108,-0.057673,-0.022772,0.066402,,,
314,2.616667,0.000486,-0.060563,-0.040728,-0.070033,-0.020005,-0.005170,-0.057600,-0.022024,0.066588,,,
315,2.625000,0.000606,-0.060151,-0.040488,-0.069904,-0.019259,-0.005196,-0.057470,-0.021230,0.066734,,,
316,2.633333,0.000457,-0.059782,-0.040297,-0.069825,-0.018553,-0.005232,-0.057250,-0.020423,0.066869,,,
317,2.641667,0.000294,-0.059432,-0.040118,-0.069795,-0.017929,-0.005285,-0.057127,-0.019787,0.066960,,,
318,2.650000,0.000208,-0.059157,-0.039942,-0.069873,-0.017416,-0.005313,-0.056867,-0.019332,0.067095,,,
319,2.658333,0.000223,-0.058852,-0.039705,-0.069937,-0.017121,-0.005261,-0.056762,-0.019155,0.067242,,,
320,2.666667,0.000320,-0.058529,-0.039387,-0.070139,-0.017085,-0.005115,-0.056772,-0.019129,0.067297,,,
321,2.675000,0.000166,-0.058310,-0.039081,-0.070464,-0.017099,-0.004929,-0.056895,-0.019087,0.067269,,,
322,2.683333,0.000247,-0.057919,-0.038720,-0.070674,-0.017019,-0.004713,-0.057105,-0.018948,0.067205,,,
323,2.691667,0.000379,-0.057491,-0.038363,-0.070809,-0.016950,-0.004506,-0.057302,-0.018765,0.067088,,,
324,2.700000,0.000374,-0.057265,-0.038097,-0.070925,-0.016953,-0.004284,-0.057431,-0.018650,0.066974,,,
325,2.708333,0.000427,-0.057157,-0.037822,-0.071031,-0.017063,-0.004095,-0.057549,-0.018641,0.066858,,,
326,2.716667,0.000582,-0.057110,-0.037556,-0.071103,-0.017213,-0.003891,-0.057590,-0.018721,0.066819,,,
327,2.725000,0.000607,-0.057111,-0.037365,-0.071108,-0.017327,-0.003644,-0.057614,-0.018840,0.066848,,,
328,2.733333,0.000539,-0.057058,-0.037213,-0.071228,-0.017382,-0.003372,-0.057628,-0.018930,0.066891,,,
329,2.741667,0.000515,-0.056872,-0.037083,-0.071327,-0.017298,-0.003053,-0.057630,-0.018978,0.066956,,,
330,2.750000,0.000450,-0.056605,-0.036995,-0.071520,-0.017214,-0.002684,-0.057587,-0.019026,0.067039,,,
331,2.758333,0.000347,-0.056349,-0.036905,-0.071680,-0.017114,-0.002212,-0.057493,-0.019108,0.067150,,,
332,2.766667,0.000250,-0.056050,-0.036788,-0.071807,-0.017065,-0.001664,-0.057332,-0.019237,0.067299,,,
333,2.775000,0.000160,-0.055649,-0.036664,-0.071949,-0.017063,-0.001137,-0.057291,-0.019452,0.067436,,,
334,2.783333,0.000179,-0.055204,-0.036546,-0.072122,-0.017070,-0.000580,-0.057268,-0.019660,0.067603,,,
335,2.791667,0.000065,-0.054711,-0.036423,-0.072277,-0.017110,-0.000126,-0.057311,-0.019889,0.067761,,,
336,2.800000,0.000024,-0.054259,-0.036303,-0.072447,-0.017197,0.000294,-0.057351,-0.020129,0.067888,,,
337,2.808333,-0.000038,-0.053841,-0.036149,-0.072710,-0.017444,0.000605,-0.057301,-0.020360,0.068011,,,
338,2.816667,-0.000066,-0.053590,-0.036019,-0.072864,-0.017808,0.000895,-0.057325,-0.020726,0.068075,,,
339,2.825000,-0.000039,-0.053459,-0.035869,-0.072917,-0.018279,0.001112,-0.057314,-0.021238,0.068112,,,
340,2.833333,0.000083,-0.053349,-0.035724,-0.073041,-0.018767,0.001282,-0.057344,-0.021898,0.068120,,,
341,2.841667,0.000141,-0.053248,-0.035627,-0.073078,-0.019264,0.001433,-0.057420,-0.022649,0.068117,,,
342,2.850000,0.000178,-0.053123,-0.035558,-0.073084,-0.019645,0.001571,-0.057433,-0.023379,0.068079,,,
343,2.858333,0.000242,-0.052983,-0.035511,-0.072946,-0.019952,0.001730,-0.057415,-0.024230,0.068092,,,
344,2.866667,0.000297,-0.052885,-0.035479,-0.072929,-0.020377,0.001877,-0.057408,-0.025177,0.068130,,,
345,2.875000,0.000401,-0.052995,-0.035462,-0.072933,-0.021065,0.001991,-0.057354,-0.026222,0.068130,,,
346,2.883333,0.000562,-0.053294,-0.035430,-0.072817,-0.021836,0.002060,-0.057347,-0.027439,0.068066,,,
347,2.891667,0.000676,-0.053805,-0.035399,-0.072740,-0.022764,0.002084,-0.057275,-0.028653,0.068023,,,
348,2.900000,0.000816,-0.054287,-0.035331,-0.072605,-0.023628,0.002124,-0.057214,-0.029845,0.067999,,,
349,2.908333,0.000941,-0.054798,-0.035280,-0.072552,-0.024488,0.002169,-0.057192,-0.031000,0.067980,,,
350,2.916667,0.001075,-0.055266,-0.035196,-0.072470,-0.025312,0.002218,-0.057119,-0.032096,0.067965,,,
351,2.925000,0.001265,-0.055743,-0.035137,-0.072363,-0.026175,0.002260,-0.057095,-0.033219,0.067937,,,
352,2.933333,0.001480,-0.056260,-0.035078,-0.072178,-0.027063,0.002301,-0.057036,-0.034421,0.067897,,,
353,2.941667,0.001731,-0.056852,-0.035018,-0.072038,-0.028022,0.002321,-0.056937,-0.035678,0.067869,,,
354,2.950000,0.001957,-0.057437,-0.034954,-0.071858,-0.028972,0.002344,-0.056841,-0.036927,0.067818,,,
355,2.958333,0.002145,-0.057968,-0.034907,-0.071704,-0.029893,0.002348,-0.056726,-0.038126,0.067763,,,
356,2.966667,0.002345,-0.058432,-0.034856,-0.071602,-0.030793,0.002331,-0.056561,-0.039246,0.067730,,,
357,2.975000,0.002556,-0.058776,-0.034847,-0.071561,-0.031686,0.002299,-0.056404,-0.040329,0.067681,,,
358,2.983333,0.002710,-0.059171,-0.034844,-0.071512,-0.032594,0.002257,-0.056206,-0.041387,0.067613,,,
359,2.991667,0.002978,-0.059572,-0.034843,-0.071433,-0.033577,0.002212,-0.056054,-0.042494,0.067508,,,
360,3.000000,0.003143,-0.060079,-0.034844,-0.071361,-0.034614,0.002165,-0.055914,-0.043638,0.067418,,,
361,3.008333,0.003414,-0.060559,-0.034842,-0.071296,-0.035683,0.002101,-0.055772,-0.044775,0.067321,,,
362,3.016667,0.003637,-0.061060,-0.034837,-0.071198,-0.036727,0.002028,-0.055533,-0.045826,0.067240,,,
363,3.025000,0.003900,-0.061523,-0.034823,-0.071067,-0.037667,0.001971,-0.055335,-0.046820,0.067145,,,
364,3.033333,0.004149,-0.061943,-0.034801,-0.070931,-0.038531,0.001927,-0.055115,-0.047771,0.067061,,,
365,3.041667,0.004402,-0.062385,-0.034764,-0.070730,-0.039368,0.001874,-0.054966,-0.048793,0.066963,,,
366,3.050000,0.004740,-0.062805,-0.034753,-0.070517,-0.040236,0.001798,-0.054798,-0.049867,0.066858,,,
367,3.058333,0.005086,-0.063273,-0.034731,-0.070272,-0.041140,0.001710,-0.054625,-0.050977,0.066751,,,
368,3.066667,0.005416,-0.063749,-0.034738,-0.070008,-0.042056,0.001590,-0.054516,-0.052088,0.066628,,,
369,3.075000,0.005771,-0.064194,-0.034741,-0.069881,-0.043014,0.001430,-0.054372,-0.053138,0.066480,,,
370,3.083333,0.006075,-0.064658,-0.034799,-0.069724,-0.043978,0.001292,-0.054218,-0.054125,0.066345,,,
371,3.091667,0.006389,-0.065087,-0.034846,-0.069496,-0.044845,0.001182,-0.053954,-0.054998,0.066227,,,
372,3.100000,0.006697,-0.065502,-0.034924,-0.069264,-0.045599,0.001064,-0.053639,-0.055789,0.066106,,,
373,3.108333,0.006986,-0.065889,-0.034974,-0.069034,-0.046297,0.000933,-0.053282,-0.056542,0.066006,,,
374,3.116667,0.007333,-0.066237,-0.035033,-0.068776,-0.046951,0.000789,-0.052961,-0.057321,0.065889,,,
375,3.125000,0.007688,-0.066544,-0.035081,-0.068482,-0.047608,0.000637,-0.052606,-0.058101,0.065781,,,
376,3.133333,0.008040,-0.066850,-0.035125,-0.068306,-0.048334,0.000451,-0.052332,-0.058904,0.065653,,,
377,3.141667,0.008443,-0.067140,-0.035161,-0.068109,-0.049111,0.000263,-0.052072,-0.059714,0.065516,,,
378,3.150000,0.008801,-0.067466,-0.035195,-0.067889,-0.050010,0.000069,-0.051825,-0.060601,0.065372,,,
379,3.158333,0.009160,-0.067901,-0.035209,-0.067666,-0.050968,-0.000105,-0.051592,-0.061538,0.065233,,,
380,3.166667,0.009527,-0.068407,-0.035222,-0.067400,-0.051973,-0.000238,-0.051405,-0.062567,0.065101,,,
381,3.175000,0.009917,-0.068957,-0.035216,-0.067214,-0.053052,-0.000357,-0.051153,-0.063619,0.065042,,,
382,3.183333,0.010271,-0.069545,-0.035202,-0.066990,-0.054093,-0.000433,-0.050911,-0.064684,0.064995,,,
383,3.191667,0.010619,-0.070109,-0.035162,-0.066755,-0.055154,-0.000521,-0.050704,-0.065729,0.064951,,,
384,3.200000,0.010994,-0.070694,-0.035127,-0.066517,-0.056252,-0.000622,-0.050437,-0.066802,0.064909,,,
385,3.208333,0.011296,-0.071358,-0.035127,-0.066340,-0.057475,-0.000736,-0.050155,-0.067896,0.064873,,,
386,3.216667,0.011608,-0.072079,-0.035140,-0.066140,-0.058762,-0.000872,-0.049949,-0.069102,0.064778,,,
387,3.225000,0.011968,-0.072871,-0.035180,-0.065881,-0.060102,-0.000983,-0.049685,-0.070435,0.064679,,,
388,3.233333,0.012296,-0.073687,-0.035227,-0.065635,-0.061477,-0.001107,-0.049416,-0.071732,0.064598,,,
389,3.241667,0.012601,-0.074545,-0.035282,-0.065458,-0.062870,-0.001233,-0.049160,-0.073048,0.064505,,,
390,3.250000,0.012884,-0.075376,-0.035353,-0.065211,-0.064233,-0.001364,-0.048876,-0.074319,0.064399,,,
391,3.258333,0.013177,-0.076210,-0.035439,-0.065122,-0.065681,-0.001538,-0.048664,-0.075592,0.064272,,,
392,3.266667,0.013456,-0.077038,-0.035546,-0.064975,-0.067094,-0.001708,-0.048411,-0.076890,0.064146,,,
393,3.275000,0.013690,-0.077890,-0.035666,-0.064768,-0.068490,-0.001849,-0.048180,-0.078158,0.064002,,,
394,3.283333,0.013952,-0.078762,-0.035794,-0.064664,-0.069885,-0.001988,-0.047941,-0.079469,0.063853,,,
395,3.291667,0.014136,-0.079619,-0.035938,-0.064397,-0.071222,-0.002153,-0.047701,-0.080784,0.063698,,,
396,3.300000,0.014387,-0.080417,-0.036076,-0.064248,-0.072502,-0.002335,-0.047543,-0.082027,0.063482,,,
397,3.308333,0.014610,-0.081134,-0.036237,-0.064078,-0.073728,-0.002561,-0.047480,-0.083282,0.063209,,,
398,3.316667,0.014817,-0.081791,-0.036399,-0.064029,-0.074881,-0.002797,-0.047295,-0.084425,0.062998,,,
399,3.325000,0.014959,-0.082414,-0.036575,-0.063895,-0.075956,-0.003037,-0.047143,-0.085524,0.062779,,,
400,3.333333,0.015151,-0.082956,-0.036767,-0.063717,-0.076944,-0.003265,-0.047037,-0.086595,0.062538,,,
401,3.341667,0.015282,-0.083488,-0.036966,-0.063622,-0.077895,-0.003539,-0.046975,-0.087614,0.062262,,,
402,3.350000,0.015339,-0.083977,-0.037179,-0.063656,-0.078827,-0.003844,-0.046939,-0.088562,0.061953,,,
403,3.358333,0.015495,-0.084416,-0.037385,-0.063539,-0.079646,-0.004108,-0.046815,-0.089410,0.061674,,,
404,3.366667,0.015630,-0.084782,-0.037588,-0.063439,-0.080404,-0.004382,-0.046786,-0.090188,0.061399,,,
405,3.375000,0.015666,-0.085124,-0.037810,-0.063461,-0.081122,-0.004708,-0.046863,-0.090932,0.061070,,,
406,3.383333,0.015720,-0.085428,-0.038025,-0.063364,-0.081727,-0.004983,-0.046825,-0.091556,0.060787,,,
407,3.391667,0.015807,-0.085692,-0.038218,-0.063309,-0.082292,-0.005252,-0.046771,-0.092172,0.060514,,,
408,3.400000,0.015933,-0.085910,-0.038397,-0.063365,-0.082867,-0.005579,-0.046747,-0.092736,0.060247,,,
409,3.408333,0.015946,-0.086135,-0.038610,-0.063357,-0.083359,-0.005868,-0.046838,-0.093279,0.059915,,,
410,3.416667,0.016032,-0.086272,-0.038799,-0.063294,-0.083789,-0.006136,-0.046859,-0.093751,0.059620,,,
411,3.425000,0.016034,-0.086358,-0.038994,-0.063326,-0.084157,-0.006415,-0.046865,-0.094152,0.059368,,,
412,3.433333,0.016021,-0.086408,-0.039158,-0.063311,-0.084448,-0.006645,-0.046935,-0.094502,0.059115,,,
413,3.441667,0.016078,-0.086410,-0.039303,-0.063285,-0.084713,-0.006855,-0.046938,-0.094864,0.058876,,,
414,3.450000,0.016084,-0.086440,-0.039459,-0.063298,-0.084991,-0.007037,-0.047000,-0.095225,0.058664,,,
415,3.458333,0.016073,-0.086487,-0.039618,-0.063372,-0.085292,-0.007252,-0.046911,-0.095570,0.058489,,,
416,3.466667,0.016063,-0.086513,-0.039757,-0.063394,-0.085584,-0.007410,-0.046889,-0.095892,0.058328,,,
417,3.475000,0.016022,-0.086527,-0.039878,-0.063391,-0.085871,-0.007558,-0.046860,-0.096154,0.058194,,,
418,3.483333,0.015980,-0.086513,-0.039962,-0.063390,-0.086111,-0.007643,-0.046900,-0.096368,0.058067,,,
419,3.491667,0.015944,-0.086481,-0.040015,-0.063456,-0.086360,-0.007713,-0.046888,-0.096526,0.058001,,,
420,3.500000,0.015912,-0.086462,-0.040045,-0.063482,-0.086574,-0.007748,-0.046957,-0.096690,0.057920,,,
421,3.508333,0.015881,-0.086492,-0.040051,-0.063456,-0.086806,-0.007762,-0.046911,-0.096833,0.057921,,,
422,3.516667,0.015851,-0.086560,-0.040036,-0.063449,-0.087038,-0.007756,-0.046848,-0.096975,0.057941,,,
423,3.525000,0.015832,-0.086639,-0.040007,-0.063550,-0.087310,-0.007753,-0.046847,-0.097130,0.057974,,,
424,3.533333,0.015800,-0.086693,-0.039963,-0.063607,-0.087501,-0.007719,-0.046863,-0.097251,0.058012,,,
425,3.541667,0.015751,-0.086719,-0.039911,-0.063629,-0.087631,-0.007674,-0.046876,-0.097332,0.058045,,,
426,3.550000,0.015727,-0.086722,-0.039859,-0.063678,-0.087736,-0.007625,-0.046843,-0.097417,0.058116,,,
427,3.558333,0.015682,-0.086732,-0.039802,-0.063695,-0.087809,-0.007557,-0.046832,-0.097541,0.058187,,,
428,3.566667,0.015699,-0.086734,-0.039740,-0.063729,-0.087895,-0.007490,-0.046872,-0.097705,0.058254,,,
429,3.575000,0.015662,-0.086752,-0.039688,-0.063770,-0.088008,-0.007421,-0.046887,-0.097851,0.058301,,,
430,3.583333,0.015611,-0.086780,-0.039649,-0.063786,-0.088120,-0.007354,-0.046892,-0.097960,0.058345,,,
431,3.591667,0.015561,-0.086809,-0.039614,-0.063837,-0.088253,-0.007292,-0.046925,-0.098075,0.058375,,,
