Format Version,1.23,Take Name,Take 2024-04-16 11.47.16 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.47.16.236 AM,Capture Start Frame,311328,Total Frames in Take,6967,Total Exported Frames,6967,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1245,Unlabeled 1245,Unlabeled 1245,Unlabeled 1246,Unlabeled 1246,Unlabeled 1246,Unlabeled 1247,Unlabeled 1247,Unlabeled 1247,Unlabeled 1248,Unlabeled 1248,Unlabeled 1248,Unlabeled 1249,Unlabeled 1249,Unlabeled 1249
,ID,"D0880","D0880","D0880","D08E0","D08E0","D08E0","D0900","D0900","D0900","D0910","D0910","D0910","D0920","D0920","D0920"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
4349,36.241667,,,,-0.048002,-0.030651,0.069170,-0.055297,-0.028101,-0.010620,,,,0.016737,-0.062952,-0.038390
4350,36.250000,,,,-0.048529,-0.030081,0.068958,-0.055860,-0.027610,-0.010178,,,,0.016138,-0.062669,-0.038148
4351,36.258333,,,,-0.048999,-0.029500,0.068749,-0.056392,-0.027093,-0.009711,,,,0.015422,-0.062401,-0.037899
4352,36.266667,,,,-0.049491,-0.028943,0.068559,-0.056980,-0.026602,-0.009264,,,,0.014856,-0.062084,-0.037661
4353,36.275000,,,,-0.049997,-0.028377,0.068317,-0.057506,-0.026067,-0.008768,,,,0.014155,-0.061818,-0.037414
4354,36.283333,,,,-0.050427,-0.027885,0.068155,-0.057978,-0.025498,-0.008255,,,,0.013624,-0.061468,-0.037168
4355,36.291667,,,,-0.050798,-0.027670,0.068459,-0.058499,-0.024921,-0.007682,,,,0.013008,-0.061162,-0.036911
4356,36.300000,,,,-0.051147,-0.027444,0.068692,-0.058934,-0.024251,-0.006968,,,,0.012422,-0.060799,-0.036642
4357,36.308333,,,,-0.051389,-0.027251,0.068880,-0.059302,-0.023515,-0.006139,,,,0.011802,-0.060461,-0.036348
4358,36.316667,,,,-0.051620,-0.027068,0.069062,-0.059560,-0.022693,-0.005166,,,,0.011308,-0.060072,-0.036024
4359,36.325000,,,,-0.051753,-0.026877,0.069236,-0.059755,-0.021844,-0.004183,,,,0.010815,-0.059695,-0.035701
4360,36.333333,,,,-0.051886,-0.026744,0.069414,-0.060049,-0.021367,-0.003625,,,,0.010375,-0.059385,-0.035408
4361,36.341667,,,,-0.051961,-0.026618,0.069598,-0.060349,-0.021062,-0.003179,,,,0.010035,-0.059223,-0.035186
4362,36.350000,,,,-0.052016,-0.026529,0.069717,-0.060618,-0.020823,-0.002848,,,,0.009636,-0.059231,-0.035013
4363,36.358333,,,,-0.052075,-0.026457,0.069826,-0.060832,-0.020659,-0.002574,,,,0.009303,-0.059292,-0.034906
4364,36.366667,,,,-0.052101,-0.026389,0.069941,-0.061089,-0.020555,-0.002395,,,,0.009031,-0.059356,-0.034845
4365,36.375000,,,,-0.052146,-0.026355,0.070040,-0.061352,-0.020439,-0.002243,,,,0.008782,-0.059407,-0.034813
4366,36.383333,,,,-0.052173,-0.026299,0.070146,-0.061466,-0.020277,-0.002087,,,,0.008505,-0.059444,-0.034804
4367,36.391667,,,,-0.052194,-0.026276,0.070234,-0.061607,-0.020146,-0.001958,,,,0.008279,-0.059437,-0.034817
4368,36.400000,,,,-0.052240,-0.026269,0.070290,-0.061731,-0.019972,-0.001849,,,,0.008050,-0.059403,-0.034858
4369,36.408333,,,,-0.052248,-0.026238,0.070329,-0.061926,-0.019818,-0.001789,,,,0.007870,-0.059312,-0.034912
4370,36.416667,,,,-0.052260,-0.026211,0.070374,-0.062123,-0.019644,-0.001710,,,,0.007705,-0.059143,-0.034973
4371,36.425000,,,,-0.052287,-0.026199,0.070441,-0.062286,-0.019430,-0.001627,,,,0.007519,-0.058923,-0.035027
4372,36.433333,,,,-0.052300,-0.026181,0.070520,-0.062476,-0.019210,-0.001551,,,,0.007384,-0.058650,-0.035071
4373,36.441667,,,,-0.052335,-0.026188,0.070606,-0.062639,-0.018973,-0.001452,,,,0.007234,-0.058355,-0.035091
4374,36.450000,,,,-0.052386,-0.026230,0.070695,-0.062837,-0.018786,-0.001368,,,,0.007096,-0.058015,-0.035071
4375,36.458333,,,,-0.052370,-0.026228,0.070772,-0.063006,-0.018576,-0.001230,,,,0.006969,-0.057637,-0.035023
4376,36.466667,,,,-0.052348,-0.026199,0.070822,-0.063185,-0.018396,-0.001086,,,,0.006831,-0.057247,-0.034923
4377,36.475000,,,,-0.052318,-0.026162,0.070872,-0.063397,-0.018260,-0.000957,,,,0.006670,-0.056863,-0.034792
4378,36.483333,,,,-0.052220,-0.026086,0.070992,-0.063631,-0.018116,-0.000823,,,,0.006569,-0.056441,-0.034622
4379,36.491667,,,,-0.052166,-0.026028,0.071152,-0.063898,-0.018014,-0.000681,,,,0.006405,-0.056030,-0.034446
4380,36.500000,,,,-0.052087,-0.025966,0.071341,-0.064075,-0.017894,-0.000494,,,,0.006327,-0.055614,-0.034238
4381,36.508333,,,,-0.052081,-0.025944,0.071492,-0.064229,-0.017808,-0.000302,,,,0.006181,-0.055269,-0.034021
4382,36.516667,,,,-0.052069,-0.025918,0.071651,-0.064371,-0.017725,-0.000121,,,,0.006072,-0.054990,-0.033812
4383,36.525000,,,,-0.052075,-0.025884,0.071808,-0.064577,-0.017715,0.000029,,,,0.005933,-0.054737,-0.033619
4384,36.533333,,,,-0.052046,-0.025833,0.071925,-0.064813,-0.017712,0.000169,,,,0.005899,-0.054472,-0.033418
4385,36.541667,,,,-0.052061,-0.025815,0.071991,-0.064919,-0.017664,0.000332,,,,0.005805,-0.054280,-0.033247
4386,36.550000,,,,-0.052068,-0.025785,0.072008,-0.064963,-0.017598,0.000522,,,,0.005707,-0.054110,-0.033085
4387,36.558333,,,,-0.052127,-0.025796,0.071975,-0.065161,-0.017614,0.000656,,,,0.005587,-0.053941,-0.032948
4388,36.566667,,,,-0.052142,-0.025783,0.071948,-0.065289,-0.017595,0.000772,,,,0.005515,-0.053764,-0.032849
4389,36.575000,,,,-0.052193,-0.025760,0.071908,-0.065385,-0.017534,0.000905,,,,0.005476,-0.053560,-0.032755
4390,36.583333,,,,-0.052241,-0.025724,0.071866,-0.065518,-0.017484,0.001053,,,,0.005393,-0.053391,-0.032686
4391,36.591667,,,,-0.052304,-0.025713,0.071820,-0.065673,-0.017437,0.001205,,,,0.005340,-0.053188,-0.032623
4392,36.600000,,,,-0.052305,-0.025692,0.071827,-0.065698,-0.017326,0.001402,,,,0.005267,-0.053025,-0.032570
4393,36.608333,,,,-0.052337,-0.025690,0.071835,-0.065817,-0.017292,0.001579,,,,0.005144,-0.052915,-0.032514
4394,36.616667,,,,-0.052329,-0.025668,0.071878,-0.065931,-0.017284,0.001737,,,,0.005066,-0.052813,-0.032449
4395,36.625000,,,,-0.052353,-0.025672,0.071903,-0.066007,-0.017264,0.001890,,,,0.004987,-0.052722,-0.032380
4396,36.633333,,,,-0.052369,-0.025654,0.071922,-0.066077,-0.017216,0.002067,,,,0.004905,-0.052644,-0.032312
4397,36.641667,,,,-0.052383,-0.025628,0.071938,-0.066149,-0.017188,0.002202,,,,0.004825,-0.052560,-0.032252
4398,36.650000,,,,-0.052424,-0.025624,0.071935,-0.066239,-0.017163,0.002329,,,,0.004722,-0.052465,-0.032198
4399,36.658333,,,,-0.052430,-0.025605,0.071978,-0.066302,-0.017130,0.002444,,,,0.004691,-0.052339,-0.032143
4400,36.666667,,,,-0.052442,-0.025597,0.072025,-0.066379,-0.017103,0.002550,,,,0.004632,-0.052232,-0.032096
4401,36.675000,,,,-0.052445,-0.025611,0.072031,-0.066460,-0.017122,0.002649,,,,0.004600,-0.052159,-0.032048
4402,36.683333,,,,-0.052432,-0.025619,0.072025,-0.066515,-0.017163,0.002725,,,,0.004608,-0.052081,-0.031995
4403,36.691667,,,,-0.052372,-0.025613,0.072053,-0.066549,-0.017205,0.002772,,,,0.004624,-0.051998,-0.031946
4404,36.700000,,,,-0.052269,-0.025574,0.072054,-0.066562,-0.017269,0.002796,,,,0.004646,-0.051926,-0.031891
4405,36.708333,,,,-0.052150,-0.025533,0.072005,-0.066604,-0.017404,0.002794,,,,0.004692,-0.051892,-0.031852
4406,36.716667,,,,-0.051968,-0.025480,0.071942,-0.066631,-0.017607,0.002772,,,,0.004759,-0.051905,-0.031816
4407,36.725000,,,,-0.051735,-0.025421,0.071830,-0.066584,-0.017825,0.002740,,,,0.004859,-0.051956,-0.031782
4408,36.733333,,,,-0.051456,-0.025387,0.071708,-0.066630,-0.018121,0.002708,,,,0.004965,-0.052055,-0.031768
4409,36.741667,,,,-0.051207,-0.025424,0.071617,-0.066667,-0.018512,0.002671,,,,0.005071,-0.052183,-0.031749
4410,36.750000,,,,-0.050927,-0.025485,0.071580,-0.066573,-0.018843,0.002658,,,,0.005213,-0.052362,-0.031731
4411,36.758333,,,,-0.050563,-0.025554,0.071529,-0.066588,-0.019273,0.002601,,,,0.005312,-0.052599,-0.031717
4412,36.766667,,,,-0.050233,-0.025680,0.071430,-0.066429,-0.019674,0.002582,,,,0.005458,-0.052903,-0.031719
4413,36.775000,,,,-0.049919,-0.025832,0.071323,-0.066316,-0.020148,0.002551,,,,0.005610,-0.053302,-0.031710
4414,36.783333,,,,-0.049714,-0.026173,0.071256,-0.066170,-0.020634,0.002524,,,,0.005782,-0.053732,-0.031723
4415,36.791667,,,,-0.049527,-0.026620,0.071255,-0.065949,-0.021143,0.002505,,,,0.005949,-0.054232,-0.031716
4416,36.800000,,,,-0.049429,-0.027236,0.071247,-0.065693,-0.021641,0.002475,,,,0.006166,-0.054750,-0.031711
4417,36.808333,,,,-0.049379,-0.027924,0.071327,-0.065428,-0.022116,0.002462,,,,0.006362,-0.055291,-0.031701
4418,36.816667,,,,-0.049319,-0.028666,0.071435,-0.065111,-0.022576,0.002476,,,,0.006569,-0.055876,-0.031692
4419,36.825000,,,,-0.049320,-0.029561,0.071537,-0.064793,-0.023072,0.002490,,,,0.006759,-0.056483,-0.031681
4420,36.833333,,,,-0.049324,-0.030516,0.071639,-0.064503,-0.023606,0.002508,,,,0.006954,-0.057123,-0.031681
4421,36.841667,,,,-0.049314,-0.031542,0.071716,-0.064212,-0.024238,0.002528,,,,0.007138,-0.057802,-0.031686
4422,36.850000,,,,-0.049259,-0.032587,0.071767,-0.064017,-0.025009,0.002520,,,,0.007354,-0.058564,-0.031697
4423,36.858333,,,,-0.049202,-0.033675,0.071803,-0.063865,-0.025918,0.002502,,,,0.007501,-0.059420,-0.031710
4424,36.866667,,,,-0.049178,-0.034847,0.071821,-0.063738,-0.026936,0.002461,,,,0.007667,-0.060320,-0.031717
4425,36.875000,,,,-0.049152,-0.036060,0.071800,-0.063661,-0.028096,0.002361,,,,0.007794,-0.061274,-0.031721
4426,36.883333,,,,-0.049066,-0.037244,0.071718,-0.063665,-0.029386,0.002210,,,,0.007970,-0.062265,-0.031709
4427,36.891667,,,,-0.048958,-0.038392,0.071601,-0.063755,-0.030856,0.002042,,,,0.008060,-0.063374,-0.031698
4428,36.900000,,,,-0.048885,-0.039622,0.071454,-0.063766,-0.032350,0.001932,,,,0.008229,-0.064529,-0.031694
4429,36.908333,,,,-0.048795,-0.040881,0.071336,-0.063771,-0.033919,0.001837,,,,0.008351,-0.065723,-0.031677
4430,36.916667,,,,-0.048715,-0.042253,0.071251,-0.063809,-0.035497,0.001757,,,,0.008518,-0.066948,-0.031676
4431,36.925000,,,,-0.048768,-0.043727,0.071175,-0.063813,-0.037012,0.001689,,,,0.008652,-0.068181,-0.031676
4432,36.933333,,,,-0.048719,-0.045268,0.071132,-0.063832,-0.038534,0.001639,,,,0.008857,-0.069360,-0.031691
4433,36.941667,,,,-0.048771,-0.046861,0.071092,-0.063750,-0.039980,0.001616,,,,0.009008,-0.070576,-0.031728
4434,36.950000,,,,-0.048722,-0.048499,0.071092,-0.063628,-0.041386,0.001609,,,,0.009178,-0.071764,-0.031770
4435,36.958333,,,,-0.048785,-0.050244,0.071052,-0.063565,-0.042818,0.001590,,,,0.009299,-0.072983,-0.031846
4436,36.966667,,,,-0.048741,-0.051948,0.071020,-0.063488,-0.044283,0.001552,,,,0.009467,-0.074167,-0.031921
4437,36.975000,,,,-0.048732,-0.053620,0.070970,-0.063442,-0.045730,0.001520,,,,0.009596,-0.075420,-0.032010
4438,36.983333,,,,-0.048720,-0.055260,0.070906,-0.063358,-0.047199,0.001460,,,,0.009776,-0.076669,-0.032081
4439,36.991667,,,,-0.048661,-0.056847,0.070826,-0.063266,-0.048678,0.001363,,,,0.009869,-0.078033,-0.032182
4440,37.000000,,,,-0.048606,-0.058414,0.070691,-0.063202,-0.050190,0.001224,,,,0.010055,-0.079382,-0.032281
4441,37.008333,,,,-0.048583,-0.059909,0.070489,-0.063115,-0.051727,0.001073,,,,0.010268,-0.080760,-0.032367
4442,37.016667,,,,-0.048587,-0.061403,0.070280,-0.063102,-0.053328,0.000892,,,,0.010401,-0.082125,-0.032466
4443,37.025000,,,,-0.048477,-0.062852,0.070147,-0.063051,-0.054923,0.000727,,,,0.010588,-0.083446,-0.032575
4444,37.033333,,,,-0.048439,-0.064324,0.069980,-0.063066,-0.056517,0.000550,,,,0.010765,-0.084672,-0.032682
4445,37.041667,,,,-0.048342,-0.065731,0.069838,-0.062983,-0.057981,0.000409,,,,0.010874,-0.085889,-0.032827
4446,37.050000,,,,-0.048318,-0.067106,0.069667,-0.063026,-0.059417,0.000256,,,,0.011072,-0.086995,-0.032957
4447,37.058333,,,,-0.048298,-0.068406,0.069487,-0.062978,-0.060760,0.000131,,,,0.011192,-0.088041,-0.033105
4448,37.066667,,,,-0.048271,-0.069662,0.069322,-0.062973,-0.062043,-0.000008,,,,0.011339,-0.089035,-0.033254
4449,37.075000,,,,-0.048178,-0.070762,0.069171,-0.062945,-0.063219,-0.000150,,,,0.011492,-0.089969,-0.033408
4450,37.083333,,,,-0.048092,-0.071794,0.069019,-0.062930,-0.064339,-0.000273,,,,0.011599,-0.090847,-0.033586
4451,37.091667,,,,-0.048037,-0.072765,0.068862,-0.062926,-0.065380,-0.000413,,,,0.011722,-0.091662,-0.033762
4452,37.100000,,,,-0.047993,-0.073675,0.068713,-0.062866,-0.066258,-0.000552,,,,0.011770,-0.092422,-0.033943
4453,37.108333,,,,-0.048039,-0.074500,0.068508,-0.062827,-0.067015,-0.000708,,,,0.011822,-0.093109,-0.034126
4454,37.116667,,,,-0.048033,-0.075221,0.068302,-0.062759,-0.067614,-0.000880,,,,0.011871,-0.093733,-0.034333
4455,37.125000,,,,-0.048034,-0.075838,0.068081,-0.062715,-0.068131,-0.001073,,,,0.011998,-0.094271,-0.034543
4456,37.133333,,,,-0.048040,-0.076328,0.067847,-0.062605,-0.068575,-0.001306,,,,0.012060,-0.094694,-0.034774
4457,37.141667,,,,-0.048121,-0.076823,0.067569,-0.062620,-0.068949,-0.001567,,,,0.012056,-0.095107,-0.035017
4458,37.150000,,,,-0.048116,-0.077198,0.067329,-0.062597,-0.069317,-0.001835,,,,0.012063,-0.095422,-0.035259
4459,37.158333,,,,-0.048128,-0.077556,0.067058,-0.062609,-0.069628,-0.002159,,,,0.012155,-0.095726,-0.035504
4460,37.166667,,,,-0.048267,-0.077850,0.066702,-0.062577,-0.069879,-0.002470,,,,0.012144,-0.096007,-0.035769
4461,37.175000,,,,-0.048348,-0.078058,0.066364,-0.062607,-0.070158,-0.002796,,,,0.012124,-0.096235,-0.036031
4462,37.183333,,,,-0.048319,-0.078216,0.066068,-0.062562,-0.070357,-0.003134,,,,0.012190,-0.096434,-0.036296
4463,37.191667,,,,-0.048438,-0.078396,0.065749,-0.062653,-0.070552,-0.003462,,,,0.012199,-0.096594,-0.036567
4464,37.200000,,,,-0.048526,-0.078515,0.065463,-0.062664,-0.070662,-0.003769,,,,0.012228,-0.096716,-0.036807
4465,37.208333,,,,-0.048613,-0.078569,0.065177,-0.062645,-0.070727,-0.004072,,,,0.012209,-0.096819,-0.037051
4466,37.216667,,,,-0.048760,-0.078625,0.064872,-0.062718,-0.070804,-0.004349,,,,0.012219,-0.096889,-0.037265
4467,37.225000,,,,-0.048786,-0.078651,0.064653,-0.062742,-0.070867,-0.004597,,,,0.012171,-0.096963,-0.037471
4468,37.233333,,,,-0.048865,-0.078671,0.064442,-0.062754,-0.070876,-0.004824,,,,0.012126,-0.097026,-0.037649
4469,37.241667,,,,-0.048991,-0.078675,0.064202,-0.062769,-0.070870,-0.005019,,,,0.012089,-0.097083,-0.037825
4470,37.250000,,,,-0.049089,-0.078687,0.064004,-0.062825,-0.070865,-0.005204,,,,0.012091,-0.097100,-0.037980
4471,37.258333,,,,-0.049128,-0.078701,0.063882,-0.062841,-0.070842,-0.005346,,,,0.012097,-0.097091,-0.038126
4472,37.266667,,,,-0.049157,-0.078731,0.063788,-0.062847,-0.070809,-0.005475,,,,0.012043,-0.097071,-0.038264
4473,37.275000,,,,-0.049224,-0.078762,0.063681,-0.062871,-0.070782,-0.005590,,,,0.012004,-0.097057,-0.038370
4474,37.283333,,,,-0.049276,-0.078755,0.063594,-0.062883,-0.070749,-0.005689,,,,0.011959,-0.097025,-0.038450
4475,37.291667,,,,-0.049307,-0.078721,0.063537,-0.062959,-0.070757,-0.005763,,,,0.011885,-0.096992,-0.038514
4476,37.300000,,,,-0.049332,-0.078679,0.063482,-0.063022,-0.070775,-0.005809,,,,0.011804,-0.096979,-0.038564
4477,37.308333,,,,-0.049354,-0.078631,0.063452,-0.063073,-0.070796,-0.005823,,,,0.011765,-0.096978,-0.038586
4478,37.316667,,,,-0.049397,-0.078611,0.063451,-0.063111,-0.070805,-0.005809,,,,0.011727,-0.096984,-0.038588
4479,37.325000,,,,-0.049450,-0.078625,0.063476,-0.063107,-0.070791,-0.005768,,,,0.011698,-0.096977,-0.038566
4480,37.333333,,,,-0.049517,-0.078660,0.063526,-0.063204,-0.070785,-0.005716,,,,0.011684,-0.096957,-0.038525
4481,37.341667,,,,-0.049596,-0.078707,0.063584,-0.063244,-0.070761,-0.005653,,,,0.011684,-0.096924,-0.038475
4482,37.350000,,,,-0.049671,-0.078743,0.063641,-0.063266,-0.070718,-0.005579,,,,0.011650,-0.096898,-0.038426
4483,37.358333,,,,-0.049742,-0.078786,0.063679,-0.063268,-0.070684,-0.005507,,,,0.011649,-0.096880,-0.038372
4484,37.366667,,,,-0.049762,-0.078792,0.063728,-0.063272,-0.070677,-0.005459,,,,0.011641,-0.096880,-0.038317
4485,37.375000,,,,-0.049773,-0.078823,0.063769,-0.063255,-0.070684,-0.005413,,,,0.011642,-0.096909,-0.038258
4486,37.383333,,,,-0.049802,-0.078860,0.063802,-0.063239,-0.070713,-0.005377,,,,0.011657,-0.096958,-0.038195
4487,37.391667,,,,-0.049815,-0.078900,0.063845,-0.063223,-0.070764,-0.005341,,,,0.011691,-0.097017,-0.038121
4488,37.400000,,,,-0.049819,-0.078936,0.063899,-0.063205,-0.070815,-0.005307,,,,0.011725,-0.097083,-0.038036
4489,37.408333,,,,-0.049812,-0.078945,0.063950,-0.063167,-0.070863,-0.005258,,,,0.011744,-0.097163,-0.037950
4490,37.416667,,,,-0.049763,-0.078964,0.064027,-0.063125,-0.070913,-0.005195,,,,0.011741,-0.097230,-0.037868
4491,37.425000,,,,-0.049709,-0.078996,0.064112,-0.063096,-0.070975,-0.005116,,,,0.011786,-0.097300,-0.037783
4492,37.433333,,,,-0.049616,-0.079068,0.064222,-0.063030,-0.071022,-0.005018,,,,0.011846,-0.097350,-0.037700
4493,37.441667,,,,-0.049554,-0.079153,0.064327,-0.063003,-0.071080,-0.004920,,,,0.011898,-0.097385,-0.037626
4494,37.450000,,,,-0.049507,-0.079246,0.064401,-0.062926,-0.071093,-0.004819,,,,0.011950,-0.097409,-0.037560
4495,37.458333,,,,-0.049478,-0.079346,0.064456,-0.062854,-0.071102,-0.004732,,,,0.011982,-0.097424,-0.037519
4496,37.466667,,,,-0.049382,-0.079444,0.064512,-0.062794,-0.071107,-0.004662,,,,0.012038,-0.097438,-0.037496
4497,37.475000,,,,-0.049299,-0.079542,0.064534,-0.062744,-0.071110,-0.004612,,,,0.012086,-0.097449,-0.037496
4498,37.483333,,,,-0.049245,-0.079674,0.064541,-0.062687,-0.071097,-0.004572,,,,0.012129,-0.097455,-0.037510
4499,37.491667,,,,-0.049201,-0.079824,0.064549,-0.062629,-0.071076,-0.004541,,,,0.012172,-0.097449,-0.037528
4500,37.500000,,,,-0.049209,-0.079975,0.064552,-0.062553,-0.071032,-0.004519,,,,0.012230,-0.097425,-0.037548
4501,37.508333,,,,-0.049163,-0.080059,0.064540,-0.062499,-0.071005,-0.004508,,,,0.012270,-0.097418,-0.037572
4502,37.516667,,,,-0.049058,-0.080091,0.064529,-0.062443,-0.070994,-0.004504,,,,0.012323,-0.097431,-0.037598
4503,37.525000,,,,-0.048961,-0.080071,0.064504,-0.062396,-0.071022,-0.004513,,,,0.012387,-0.097464,-0.037624
4504,37.533333,,,,-0.048874,-0.080044,0.064476,-0.062367,-0.071080,-0.004524,,,,0.012421,-0.097524,-0.037648
4505,37.541667,,,,-0.048815,-0.080017,0.064443,-0.062346,-0.071133,-0.004543,,,,0.012436,-0.097589,-0.037675
4506,37.550000,,,,-0.048808,-0.080016,0.064392,-0.062286,-0.071134,-0.004574,,,,0.012460,-0.097621,-0.037703
4507,37.558333,,,,-0.048784,-0.080001,0.064338,-0.062205,-0.071095,-0.004621,,,,0.012503,-0.097626,-0.037739
4508,37.566667,,,,-0.048830,-0.079988,0.064238,-0.062127,-0.071037,-0.004676,,,,0.012534,-0.097616,-0.037793
4509,37.575000,,,,-0.048846,-0.079950,0.064150,-0.062063,-0.070989,-0.004730,,,,0.012601,-0.097589,-0.037848
4510,37.583333,,,,-0.048882,-0.079915,0.064058,-0.062039,-0.070943,-0.004776,,,,0.012626,-0.097564,-0.037920
4511,37.591667,,,,-0.048920,-0.079883,0.063962,-0.062036,-0.070875,-0.004824,,,,0.012654,-0.097519,-0.037989
4512,37.600000,,,,-0.048910,-0.079842,0.063892,-0.062008,-0.070752,-0.004870,,,,0.012679,-0.097438,-0.038055
4513,37.608333,,,,-0.048883,-0.079782,0.063850,-0.062041,-0.070599,-0.004915,,,,0.012690,-0.097320,-0.038114
4514,37.616667,,,,-0.048874,-0.079729,0.063814,-0.062022,-0.070449,-0.004949,,,,0.012747,-0.097168,-0.038160
4515,37.625000,,,,-0.048826,-0.079640,0.063798,-0.062002,-0.070320,-0.004960,,,,0.012754,-0.097061,-0.038206
4516,37.633333,,,,-0.048778,-0.079535,0.063778,-0.061959,-0.070190,-0.004969,,,,0.012783,-0.096978,-0.038230
4517,37.641667,,,,-0.048732,-0.079405,0.063746,-0.061888,-0.070064,-0.004979,,,,0.012796,-0.096910,-0.038244
4518,37.650000,,,,-0.048674,-0.079251,0.063716,-0.061858,-0.069978,-0.005002,,,,0.012782,-0.096874,-0.038249
4519,37.658333,,,,-0.048624,-0.079072,0.063690,-0.061828,-0.069893,-0.005023,,,,0.012810,-0.096862,-0.038242
4520,37.666667,,,,-0.048617,-0.078931,0.063661,-0.061803,-0.069821,-0.005039,,,,0.012852,-0.096859,-0.038221
4521,37.675000,,,,-0.048599,-0.078810,0.063660,-0.061791,-0.069762,-0.005040,,,,0.012875,-0.096831,-0.038196
4522,37.683333,,,,-0.048606,-0.078718,0.063693,-0.061796,-0.069691,-0.005035,,,,0.012869,-0.096782,-0.038172
4523,37.691667,,,,-0.048638,-0.078669,0.063719,-0.061793,-0.069621,-0.005017,,,,0.012871,-0.096727,-0.038141
4524,37.700000,,,,-0.048646,-0.078619,0.063755,-0.061776,-0.069566,-0.004982,,,,0.012869,-0.096687,-0.038097
4525,37.708333,,,,-0.048671,-0.078598,0.063793,-0.061787,-0.069546,-0.004929,,,,0.012869,-0.096648,-0.038049
4526,37.716667,,,,-0.048685,-0.078585,0.063846,-0.061834,-0.069561,-0.004854,,,,0.012862,-0.096611,-0.037984
4527,37.725000,,,,-0.048740,-0.078603,0.063911,-0.061841,-0.069570,-0.004755,,,,0.012878,-0.096562,-0.037905
4528,37.733333,,,,-0.048765,-0.078605,0.063999,-0.061830,-0.069552,-0.004650,,,,0.012874,-0.096524,-0.037825
4529,37.741667,,,,-0.048790,-0.078597,0.064105,-0.061795,-0.069508,-0.004541,,,,0.012886,-0.096489,-0.037735
4530,37.750000,,,,-0.048731,-0.078534,0.064214,-0.061763,-0.069449,-0.004433,,,,0.012878,-0.096477,-0.037641
4531,37.758333,,,,-0.048627,-0.078415,0.064331,-0.061705,-0.069386,-0.004327,,,,0.012828,-0.096497,-0.037543
4532,37.766667,,,,-0.048553,-0.078301,0.064418,-0.061693,-0.069348,-0.004221,,,,0.012839,-0.096508,-0.037437
4533,37.775000,,,,-0.048519,-0.078202,0.064488,-0.061726,-0.069327,-0.004120,,,,0.012830,-0.096532,-0.037324
4534,37.783333,,,,-0.048473,-0.078121,0.064578,-0.061739,-0.069307,-0.004012,,,,0.012838,-0.096546,-0.037220
4535,37.791667,,,,-0.048456,-0.078088,0.064667,-0.061713,-0.069273,-0.003899,,,,0.012851,-0.096544,-0.037116
4536,37.800000,,,,-0.048435,-0.078084,0.064774,-0.061687,-0.069251,-0.003791,,,,0.012898,-0.096532,-0.037000
4537,37.808333,,,,-0.048375,-0.078094,0.064915,-0.061636,-0.069227,-0.003671,,,,0.012926,-0.096510,-0.036886
4538,37.816667,,,,-0.048353,-0.078135,0.065041,-0.061568,-0.069214,-0.003541,,,,0.012921,-0.096512,-0.036777
4539,37.825000,,,,-0.048257,-0.078148,0.065190,-0.061550,-0.069235,-0.003409,,,,0.012894,-0.096535,-0.036670
4540,37.833333,,,,-0.048232,-0.078170,0.065305,-0.061615,-0.069312,-0.003274,,,,0.012936,-0.096537,-0.036558
4541,37.841667,,,,-0.048219,-0.078191,0.065411,-0.061634,-0.069357,-0.003140,,,,0.012940,-0.096527,-0.036455
4542,37.850000,,,,-0.048194,-0.078224,0.065515,-0.061619,-0.069377,-0.003018,,,,0.012933,-0.096513,-0.036357
4543,37.858333,,,,-0.048185,-0.078275,0.065600,-0.061558,-0.069361,-0.002892,,,,0.012964,-0.096487,-0.036265
4544,37.866667,,,,-0.048167,-0.078354,0.065682,-0.061488,-0.069348,-0.002774,,,,0.013019,-0.096458,-0.036173
4545,37.875000,,,,-0.048149,-0.078424,0.065753,-0.061445,-0.069345,-0.002666,,,,0.013035,-0.096445,-0.036100
4546,37.883333,,,,-0.048070,-0.078462,0.065821,-0.061401,-0.069355,-0.002571,,,,0.013058,-0.096448,-0.036033
4547,37.891667,,,,-0.047940,-0.078456,0.065886,-0.061422,-0.069404,-0.002480,,,,0.013075,-0.096485,-0.035976
4548,37.900000,,,,-0.047779,-0.078370,0.065946,-0.061392,-0.069441,-0.002387,,,,0.013054,-0.096556,-0.035916
4549,37.908333,,,,-0.047626,-0.078264,0.065995,-0.061375,-0.069462,-0.002292,,,,0.013043,-0.096624,-0.035855
4550,37.916667,,,,-0.047456,-0.078131,0.066064,-0.061348,-0.069453,-0.002182,,,,0.013033,-0.096659,-0.035797
4551,37.925000,,,,-0.047255,-0.077991,0.066167,-0.061307,-0.069393,-0.002045,,,,0.013040,-0.096652,-0.035727
4552,37.933333,,,,-0.047141,-0.077896,0.066261,-0.061286,-0.069304,-0.001910,,,,0.013031,-0.096597,-0.035662
