Format Version,1.23,Take Name,jon non dominant,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-03-05 10.47.35.894 AM,Capture Start Frame,161350,Total Frames in Take,2060,Total Exported Frames,2060,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1006,Unlabeled 1006,Unlabeled 1006,Unlabeled 1007,Unlabeled 1007,Unlabeled 1007,Unlabeled 1008,Unlabeled 1008,Unlabeled 1008,Unlabeled 1010,Unlabeled 1010,Unlabeled 1010,Unlabeled 1011,Unlabeled 1011,Unlabeled 1011,Unlabeled 1012,Unlabeled 1012,Unlabeled 1012
,ID,"F3260","F3260","F3260","F32B0","F32B0","F32B0","F32E0","F32E0","F32E0","F3320","F3320","F3320","F3330","F3330","F3330","F3340","F3340","F3340"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1637,13.641667,,,,0.071973,0.019404,0.100042,,,,,,,,,,0.048002,0.067459,0.251609
1638,13.650000,,,,0.072539,0.019342,0.099983,,,,,,,,,,0.047898,0.067492,0.251063
1639,13.658333,,,,0.072476,0.019443,0.099382,,,,,,,,,,0.048193,0.067393,0.250949
1640,13.666667,,,,0.072766,0.019395,0.099029,,,,,,,,,,0.048195,0.067342,0.250467
1641,13.675000,,,,0.073022,0.019396,0.098617,,,,,,,,,,0.048119,0.067254,0.249874
1642,13.683333,,,,0.072948,0.019508,0.097987,,,,,,,,,,0.048120,0.067228,0.249356
1643,13.691667,,,,0.073235,0.019396,0.097631,,,,,,,,,,0.048426,0.067081,0.249068
1644,13.700000,,,,0.073140,0.019582,0.096839,,,,,,,,,,0.048428,0.067083,0.248551
1645,13.708333,,,,0.073548,0.019419,0.096684,,,,,,,,,,0.048378,0.067097,0.247980
1646,13.716667,,,,0.073684,0.019469,0.096208,,,,,,,,,,0.048356,0.067136,0.247447
1647,13.725000,,,,0.073534,0.019653,0.095561,,,,,,,,,,0.048547,0.067163,0.247089
1648,13.733333,,,,0.073926,0.019615,0.095332,,,,,,,,,,0.048573,0.067216,0.246707
1649,13.741667,,,,0.073726,0.019827,0.094665,,,,,,,,,,0.048546,0.067297,0.246288
1650,13.750000,,,,0.073884,0.019898,0.094450,,,,,,,,,,0.048507,0.067400,0.245845
1651,13.758333,,,,0.073841,0.020215,0.093980,,,,,,,,,,0.048368,0.067543,0.245299
1652,13.766667,,,,0.074068,0.020360,0.093737,,,,,,,,,,0.048646,0.067548,0.245275
1653,13.775000,,,,0.074255,0.020633,0.093536,,,,,,,,,,0.048734,0.067620,0.245121
1654,13.783333,,,,0.074033,0.021054,0.093093,,,,,,,,,,0.048603,0.067785,0.244729
1655,13.791667,,,,0.073958,0.021354,0.092801,,,,,,,,,,0.048547,0.067907,0.244475
1656,13.800000,,,,0.073723,0.021773,0.092363,,,,,,,,,,0.048424,0.068085,0.244144
1657,13.808333,,,,0.073771,0.021947,0.092265,,,,,,,,,,0.048382,0.068161,0.243991
1658,13.816667,,,,0.073893,0.022162,0.092220,,,,,,,,,,0.048447,0.068216,0.243943
1659,13.825000,,,,0.073773,0.022421,0.091916,,,,,,,,,,0.048431,0.068295,0.243829
1660,13.833333,,,,0.073844,0.022543,0.091864,,,,,,,,,,0.048359,0.068403,0.243638
1661,13.841667,,,,0.073720,0.022640,0.091673,,,,,,,,,,0.048316,0.068462,0.243505
1662,13.850000,,,,0.073672,0.022642,0.091587,,,,,,,,,,0.048247,0.068512,0.243352
1663,13.858333,,,,0.073652,0.022509,0.091512,,,,,,,,,,0.048241,0.068517,0.243261
1664,13.866667,,,,0.073539,0.022373,0.091390,,,,,,,,,,0.048172,0.068515,0.243079
1665,13.875000,,,,0.073406,0.022243,0.091272,,,,,,,,,,0.048185,0.068469,0.242976
1666,13.883333,,,,0.073435,0.021979,0.091273,,,,,,,,,,0.048163,0.068418,0.242865
1667,13.891667,,,,0.073334,0.021742,0.091231,,,,,,,,,,0.048238,0.068297,0.242820
1668,13.900000,,,,0.073177,0.021279,0.091161,,,,,,,,,,0.048273,0.068171,0.242757
1669,13.908333,,,,0.073237,0.020840,0.091251,,,,,,,,,,0.048497,0.067990,0.242869
1670,13.916667,,,,0.072915,0.020380,0.091050,,,,,,,,,,0.048543,0.067707,0.242777
1671,13.925000,,,,0.073270,0.019675,0.091451,,,,,,,,,,0.048557,0.067502,0.242726
1672,13.933333,,,,0.073165,0.019356,0.091353,,,,,,,,,,0.048645,0.067223,0.242704
1673,13.941667,,,,0.073203,0.019303,0.091245,,,,,,,,,,0.048669,0.066978,0.242691
1674,13.950000,,,,0.073503,0.019214,0.091391,,,,,,,,,,0.048678,0.066762,0.242800
1675,13.958333,,,,0.073444,0.019219,0.091380,,,,,,,,,,0.048709,0.066439,0.242955
1676,13.966667,,,,0.073411,0.019201,0.091483,,,,,,,,,,0.048582,0.066353,0.242977
1677,13.975000,,,,0.073718,0.019162,0.091668,,,,,,,,,,0.048456,0.066310,0.243140
1678,13.983333,,,,0.073910,0.019164,0.091865,,,,,,,,,,0.048331,0.066317,0.243163
1679,13.991667,,,,0.074113,0.019125,0.092093,,,,,,,,,,0.048304,0.066399,0.243272
1680,14.000000,,,,0.074249,0.019147,0.092242,,,,,,,,,,0.048244,0.066548,0.243321
1681,14.008333,,,,0.074325,0.019204,0.092376,,,,,,,,,,0.048324,0.066713,0.243483
1682,14.016667,,,,0.074559,0.019251,0.092715,,,,,,,,,,0.048506,0.066878,0.243794
1683,14.025000,,,,0.074733,0.019260,0.093042,,,,,,,,,,0.048531,0.067145,0.243843
1684,14.033333,,,,0.074840,0.019350,0.093188,,,,,,,,,,0.048479,0.067427,0.243758
1685,14.041667,,,,0.075175,0.019376,0.093501,,,,,,,,,,0.048624,0.067690,0.243877
1686,14.050000,,,,0.075837,0.019302,0.093944,,,,,,,,,,0.048856,0.067788,0.244066
1687,14.058333,,,,0.076075,0.019315,0.094075,,,,,,,,,,0.049041,0.067861,0.244157
1688,14.066667,,,,0.076176,0.019369,0.094103,,,,,,,,,,0.049490,0.067807,0.244454
1689,14.075000,,,,0.076428,0.019319,0.094268,,,,,,,,,,0.049540,0.067854,0.244374
1690,14.083333,,,,0.076467,0.019360,0.094208,,,,,,,,,,0.049655,0.067753,0.244413
1691,14.091667,,,,0.076485,0.019363,0.094182,,,,,,,,,,0.049706,0.067667,0.244418
1692,14.100000,,,,0.076489,0.019313,0.094199,,,,,,,,,,0.049673,0.067593,0.244310
1693,14.108333,,,,0.076453,0.019278,0.094241,,,,,,,,,,0.049685,0.067468,0.244227
1694,14.116667,,,,0.076265,0.019348,0.094021,,,,,,,,,,0.049572,0.067301,0.244085
1695,14.125000,,,,0.076264,0.019346,0.093918,,,,,,,,,,0.049555,0.067111,0.243963
1696,14.133333,,,,0.076123,0.019396,0.093569,,,,,,,,,,0.049430,0.067012,0.243784
1697,14.141667,,,,0.076234,0.019351,0.093455,,,,,,,,,,0.049337,0.066876,0.243598
1698,14.150000,,,,0.076461,0.019197,0.093376,,,,,,,,,,0.049122,0.066798,0.243181
1699,14.158333,,,,0.076235,0.019225,0.092829,,,,,,,,,,0.049050,0.066682,0.242858
1700,14.166667,,,,0.076425,0.019129,0.092582,,,,,,,,,,0.048987,0.066524,0.242534
1701,14.175000,,,,0.076341,0.019193,0.092213,,,,,,,,,,0.048928,0.066441,0.242250
1702,14.183333,,,,0.076323,0.019256,0.091705,,,,,,,,,,0.048873,0.066400,0.241844
1703,14.191667,,,,0.076494,0.019238,0.091355,,,,,,,,,,0.049095,0.066356,0.241590
1704,14.200000,,,,0.076542,0.019263,0.090981,,,,,,,,,,0.049237,0.066339,0.241340
1705,14.208333,,,,0.076717,0.019261,0.090615,,,,,,,,,,0.049127,0.066442,0.240770
1706,14.216667,,,,0.076775,0.019299,0.090104,,,,,,,,,,0.049198,0.066491,0.240407
1707,14.225000,,,,0.076791,0.019299,0.089847,,,,,,,,,,0.049188,0.066571,0.239914
1708,14.233333,,,,0.076776,0.019364,0.089391,,,,,,,,,,0.049620,0.066494,0.239879
1709,14.241667,,,,0.076639,0.019481,0.088894,,,,,,,,,,0.049592,0.066593,0.239473
1710,14.250000,,,,0.077042,0.019434,0.088863,,,,,,,,,,0.049618,0.066622,0.239194
1711,14.258333,,,,0.077080,0.019486,0.088660,,,,,,,,,,0.049595,0.066640,0.238900
1712,14.266667,,,,0.076946,0.019561,0.088340,,,,,,,,,,0.049620,0.066556,0.238750
1713,14.275000,,,,0.076990,0.019566,0.088247,,,,,,,,,,0.049568,0.066502,0.238598
1714,14.283333,,,,0.077001,0.019611,0.088172,,,,,,,,,,0.049564,0.066419,0.238528
1715,14.291667,,,,0.076939,0.019720,0.088027,,,,,,,,,,0.049581,0.066366,0.238529
1716,14.300000,,,,0.076900,0.019838,0.087910,,,,,,,,,,0.049562,0.066342,0.238559
1717,14.308333,,,,0.077152,0.019780,0.088235,,,,,,,,,,0.049574,0.066314,0.238679
1718,14.316667,,,,0.077060,0.019890,0.088285,,,,,,,,,,0.049566,0.066305,0.238790
1719,14.325000,,,,0.076827,0.020028,0.088256,,,,,,,,,,0.049568,0.066308,0.238980
1720,14.333333,,,,0.076713,0.020162,0.088306,,,,,,,,,,0.049514,0.066335,0.239113
1721,14.341667,,,,0.076587,0.020440,0.088409,,,,,,,,,,0.049536,0.066364,0.239387
1722,14.350000,,,,0.076367,0.020789,0.088523,,,,,,,,,,0.049587,0.066354,0.239614
1723,14.358333,,,,0.076070,0.021114,0.088469,,,,,,,,,,0.049552,0.066439,0.239731
1724,14.366667,,,,0.075706,0.021524,0.088329,,,,,,,,,,0.049475,0.066540,0.239843
1725,14.375000,,,,0.075601,0.021769,0.088351,,,,,,,,,,0.049353,0.066624,0.239880
1726,14.383333,,,,0.075386,0.022142,0.088148,,,,,,,,,,0.048876,0.066872,0.239479
1727,14.391667,,,,0.075293,0.022305,0.088057,,,,,,,,,,0.048756,0.066973,0.239354
1728,14.400000,,,,0.075006,0.022573,0.087717,,,,,,,,,,0.048663,0.067072,0.239182
1729,14.408333,,,,0.074930,0.022737,0.087516,,,,,,,,,,0.048891,0.067082,0.239283
1730,14.416667,,,,0.074942,0.022803,0.087333,,,,,,,,,,0.048997,0.067149,0.239204
1731,14.425000,,,,0.074663,0.022980,0.086847,,,,,,,,,,0.048917,0.067266,0.238896
1732,14.433333,,,,0.075038,0.022837,0.086848,,,,,,,,,,0.048819,0.067368,0.238480
1733,14.441667,,,,0.074928,0.022957,0.086437,,,,,,,,,,0.048736,0.067449,0.238074
1734,14.450000,,,,0.075062,0.022963,0.086065,,,,,,,,,,0.048581,0.067517,0.237641
1735,14.458333,,,,0.075585,0.022906,0.085904,,,,,,,,,,0.048553,0.067509,0.237364
1736,14.466667,,,,0.075730,0.022915,0.085446,,,,,,,,,,0.048391,0.067540,0.236837
1737,14.475000,,,,0.076165,0.022913,0.085114,,,,,,,,,,0.048453,0.067555,0.236416
1738,14.483333,,,,0.076576,0.022818,0.084810,,,,,,,,,,0.048660,0.067526,0.236230
1739,14.491667,,,,0.076770,0.022788,0.084382,,,,,,,,,,0.048559,0.067598,0.235707
1740,14.500000,,,,0.077357,0.022592,0.084285,,,,,,,,,,0.048369,0.067739,0.235021
1741,14.508333,,,,0.077408,0.022619,0.083867,,,,,,,,,,0.048411,0.067782,0.234715
1742,14.516667,,,,0.077924,0.022446,0.083730,,,,,,,,,,0.048639,0.067752,0.234470
1743,14.525000,,,,0.077888,0.022411,0.083318,,,,,,,,,,0.048764,0.067760,0.234227
1744,14.533333,,,,0.078026,0.022321,0.083070,,,,,,,,,,0.048660,0.067877,0.233694
1745,14.541667,,,,0.078090,0.022171,0.082803,,,,,,,,,,0.048743,0.067859,0.233463
1746,14.550000,,,,0.078460,0.021739,0.082734,,,,,,,,,,0.048769,0.067790,0.233129
1747,14.558333,,,,0.078556,0.021356,0.082573,,,,,,,,,,0.048979,0.067664,0.233021
1748,14.566667,,,,0.078419,0.021030,0.082280,,,,,,,,,,0.048852,0.067623,0.232470
1749,14.575000,,,,0.078250,0.020463,0.082031,,,,,,,,,,0.048947,0.067454,0.232212
1750,14.583333,,,,0.078116,0.019960,0.081882,,,,,,,,,,0.048959,0.067306,0.232002
1751,14.591667,,,,0.077923,0.019455,0.081687,,,,,,,,,,0.048955,0.067207,0.231737
1752,14.600000,,,,0.077832,0.019431,0.081482,,,,,,,,,,0.048948,0.067022,0.231517
1753,14.608333,,,,0.078050,0.019278,0.081484,,,,,,,,,,0.048965,0.066772,0.231469
1754,14.616667,,,,0.077852,0.019234,0.081335,,,,,,,,,,0.049017,0.066539,0.231471
1755,14.625000,,,,0.077466,0.019177,0.081123,,,,,,,,,,0.048953,0.066435,0.231392
1756,14.633333,,,,0.077188,0.019154,0.080989,,,,,,,,,,0.048966,0.066421,0.231393
1757,14.641667,,,,0.076881,0.019199,0.080892,,,,,,,,,,0.048959,0.066462,0.231410
1758,14.650000,,,,0.076424,0.019218,0.080880,,,,,,,,,,0.049050,0.066537,0.231519
1759,14.658333,,,,0.076356,0.019108,0.081088,,,,,,,,,,0.049060,0.066718,0.231588
1760,14.666667,,,,0.076127,0.019142,0.081121,,,,,,,,,,0.049197,0.066791,0.231776
1761,14.675000,,,,0.075979,0.019094,0.081339,,,,,,,,,,0.049048,0.067002,0.231704
1762,14.683333,,,,0.075498,0.019185,0.081415,,,,,,,,,,0.049160,0.067068,0.231996
1763,14.691667,,,,0.075483,0.019183,0.081713,,,,,,,,,,0.049263,0.067123,0.232293
1764,14.700000,,,,0.075607,0.019099,0.082070,,,,,,,,,,0.049250,0.067151,0.232558
1765,14.708333,,,,0.075560,0.019193,0.082366,,,,,,,,,,0.049360,0.067132,0.233069
1766,14.716667,,,,0.075509,0.019282,0.082701,,,,,,,,,,0.049103,0.067254,0.233253
1767,14.725000,,,,0.075641,0.019198,0.083223,,,,,,,,,,0.048874,0.067350,0.233407
1768,14.733333,,,,0.075675,0.019196,0.083768,,,,,,,,,,0.048933,0.067350,0.233999
1769,14.741667,,,,0.075914,0.019120,0.084337,,,,,,,,,,0.049181,0.067283,0.234867
1770,14.750000,,,,0.075757,0.019204,0.084855,,,,,,,,,,0.049007,0.067345,0.235192
1771,14.758333,,,,0.076022,0.019199,0.085530,,,,,,,,,,0.049029,0.067342,0.235893
1772,14.766667,,,,0.076200,0.019267,0.086171,,,,,,,,,,0.049112,0.067271,0.236565
1773,14.775000,,,,0.076455,0.019252,0.086929,,,,,,,,,,0.049238,0.067182,0.237191
1774,14.783333,,,,0.076400,0.019345,0.087356,,,,,,,,,,0.049351,0.067117,0.237915
1775,14.791667,,,,0.076947,0.019267,0.088124,,,,,,,,,,0.049340,0.067034,0.238441
1776,14.800000,,,,0.077430,0.019267,0.088842,,,,,,,,,,0.049515,0.066880,0.239048
1777,14.808333,,,,0.077631,0.019295,0.089279,,,,,,,,,,0.049792,0.066689,0.239830
1778,14.816667,,,,0.078036,0.019283,0.089894,,,,,,,,,,0.049993,0.066553,0.240417
1779,14.825000,,,,0.078279,0.019267,0.090315,,,,,,,,,,0.050111,0.066419,0.240878
1780,14.833333,,,,0.078520,0.019374,0.090754,,,,,,,,,,0.050286,0.066333,0.241415
1781,14.841667,,,,0.078683,0.019425,0.091132,,,,,,,,,,0.050269,0.066351,0.241751
1782,14.850000,,,,0.078738,0.019500,0.091337,,,,,,,,,,0.050367,0.066346,0.242031
1783,14.858333,,,,0.078846,0.019521,0.091564,,,,,,,,,,0.050354,0.066352,0.242155
1784,14.866667,,,,0.079062,0.019540,0.091929,,,,,,,,,,0.050368,0.066306,0.242348
1785,14.875000,,,,0.079227,0.019559,0.092090,,,,,,,,,,0.050338,0.066331,0.242424
1786,14.883333,,,,0.079224,0.019595,0.092119,,,,,,,,,,0.050352,0.066354,0.242531
1787,14.891667,,,,0.079235,0.019621,0.092159,,,,,,,,,,0.050287,0.066454,0.242478
1788,14.900000,,,,0.079237,0.019598,0.092153,,,,,,,,,,0.050252,0.066538,0.242428
1789,14.908333,,,,0.079225,0.019567,0.092176,,,,,,,,,,0.050177,0.066688,0.242285
1790,14.916667,,,,0.079171,0.019576,0.092102,,,,,,,,,,0.050112,0.066830,0.242128
1791,14.925000,,,,0.079014,0.019718,0.091839,,,,,,,,,,0.050140,0.066929,0.241987
1792,14.933333,,,,0.078900,0.019859,0.091555,,,,,,,,,,0.050069,0.067093,0.241718
1793,14.941667,,,,0.079090,0.019967,0.091378,,,,,,,,,,0.050010,0.067249,0.241395
1794,14.950000,,,,0.079191,0.020399,0.090997,,,,,,,,,,0.050240,0.067278,0.241272
1795,14.958333,,,,0.078975,0.020961,0.090354,,,,,,,,,,0.050087,0.067396,0.240817
1796,14.966667,,,,0.079231,0.021406,0.090015,,,,,,,,,,0.050139,0.067428,0.240651
1797,14.975000,,,,0.079373,0.021918,0.089694,,,,,,,,,,0.049909,0.067644,0.240076
1798,14.983333,,,,0.079179,0.022343,0.089246,,,,,,,,,,0.049949,0.067754,0.239843
1799,14.991667,,,,0.078938,0.022728,0.088814,,,,,,,,,,0.049732,0.068005,0.239283
1800,15.000000,,,,0.078637,0.022992,0.088432,,,,,,,,,,0.049642,0.068220,0.238879
1801,15.008333,,,,0.078314,0.023082,0.088185,,,,,,,,,,0.049818,0.068335,0.238776
1802,15.016667,,,,0.077870,0.023200,0.087769,,,,,,,,,,0.050149,0.068340,0.238870
1803,15.025000,,,,0.077460,0.023190,0.087402,,,,,,,,,,0.050078,0.068442,0.238565
1804,15.033333,,,,0.077304,0.023049,0.087279,,,,,,,,,,0.050013,0.068467,0.238262
1805,15.041667,,,,0.077028,0.022807,0.087113,,,,,,,,,,0.049967,0.068442,0.238012
1806,15.050000,,,,0.076665,0.022595,0.086864,,,,,,,,,,0.049847,0.068402,0.237727
1807,15.058333,,,,0.076688,0.021968,0.086933,,,,,,,,,,0.049709,0.068282,0.237467
1808,15.066667,,,,0.076639,0.021375,0.086910,,,,,,,,,,0.049716,0.068126,0.237325
1809,15.075000,,,,0.076428,0.020680,0.086774,,,,,,,,,,0.049698,0.067941,0.237074
1810,15.083333,,,,0.076367,0.019943,0.086769,,,,,,,,,,0.049691,0.067743,0.236845
1811,15.091667,,,,0.076551,0.019143,0.086840,,,,,,,,,,0.049652,0.067513,0.236549
1812,15.100000,,,,0.076505,0.019141,0.086588,,,,,,,,,,0.049821,0.067240,0.236300
1813,15.108333,,,,0.076602,0.019178,0.086277,,,,,,,,,,0.049888,0.066941,0.236194
1814,15.116667,,,,0.076796,0.019224,0.086033,,,,,,,,,,0.049810,0.066792,0.235886
1815,15.125000,,,,0.076795,0.019245,0.085800,,,,,,,,,,0.050057,0.066575,0.235869
1816,15.133333,,,,0.077290,0.019137,0.085833,,,,,,,,,,0.050113,0.066541,0.235762
1817,15.141667,,,,0.077318,0.019242,0.085494,,,,,,,,,,0.050026,0.066639,0.235455
1818,15.150000,,,,0.077520,0.019379,0.085236,,,,,,,,,,0.050118,0.066750,0.235222
1819,15.158333,,,,0.078241,0.019305,0.085295,,,,,,,,,,0.050229,0.066930,0.234891
1820,15.166667,,,,0.078411,0.019435,0.084860,,,,,,,,,,0.050365,0.066977,0.234635
1821,15.175000,,,,0.079205,0.019396,0.084760,,,,,,,,,,0.050643,0.066959,0.234513
1822,15.183333,,,,0.079691,0.019473,0.084487,,,,,,,,,,0.050538,0.067134,0.233789
1823,15.191667,,,,0.080271,0.019464,0.084193,,,,,,,,,,0.051102,0.067001,0.233772
1824,15.200000,,,,0.081131,0.019405,0.084082,,,,,,,,,,0.051440,0.066944,0.233601
1825,15.208333,,,,0.081406,0.019550,0.083638,,,,,,,,,,0.051387,0.067080,0.232814
1826,15.216667,,,,0.081956,0.019570,0.083354,,,,,,,,,,0.052188,0.066941,0.233041
1827,15.225000,,,,0.082575,0.019534,0.083329,,,,,,,,,,0.052208,0.067025,0.232489
1828,15.233333,,,,0.082479,0.019680,0.082844,,,,,,,,,,0.052356,0.067179,0.232054
1829,15.241667,,,,0.082770,0.019699,0.082637,,,,,,,,,,0.052880,0.067136,0.232205
1830,15.250000,,,,0.083079,0.019621,0.082707,,,,,,,,,,0.053029,0.067266,0.232039
1831,15.258333,,,,0.083179,0.019714,0.082590,,,,,,,,,,0.053001,0.067420,0.231713
1832,15.266667,,,,0.083338,0.019784,0.082607,,,,,,,,,,0.053044,0.067551,0.231546
1833,15.275000,,,,0.083055,0.020085,0.082294,,,,,,,,,,0.053104,0.067596,0.231529
1834,15.283333,,,,0.082764,0.020426,0.081993,,,,,,,,,,0.053063,0.067693,0.231436
1835,15.291667,,,,0.082797,0.020636,0.081946,,,,,,,,,,0.052997,0.067739,0.231346
1836,15.300000,,,,0.082683,0.020772,0.081846,,,,,,,,,,0.052912,0.067793,0.231297
1837,15.308333,,,,0.082532,0.020874,0.081725,,,,,,,,,,0.052751,0.067871,0.231171
1838,15.316667,,,,0.082382,0.020876,0.081641,,,,,,,,,,0.052688,0.067908,0.231110
1839,15.325000,,,,0.082204,0.020866,0.081496,,,,,,,,,,0.052549,0.067950,0.230952
1840,15.333333,,,,0.082018,0.020828,0.081323,,,,,,,,,,0.052418,0.067974,0.230806
1841,15.341667,,,,0.081974,0.020732,0.081165,,,,,,,,,,0.052295,0.067975,0.230657
1842,15.350000,,,,0.081816,0.020630,0.080890,,,,,,,,,,0.052188,0.067945,0.230482
1843,15.358333,,,,0.081876,0.020388,0.080875,,,,,,,,,,0.052127,0.067808,0.230345
1844,15.366667,,,,0.082072,0.020157,0.080866,,,,,,,,,,0.051907,0.067783,0.230040
1845,15.375000,,,,0.082405,0.019867,0.080843,,,,,,,,,,0.051847,0.067642,0.229904
1846,15.383333,,,,0.082524,0.019756,0.080604,,,,,,,,,,0.051798,0.067554,0.229769
1847,15.391667,,,,0.082666,0.019666,0.080470,,,,,,,,,,0.051695,0.067513,0.229533
1848,15.400000,,,,0.082567,0.019723,0.080072,,,,,,,,,,0.051644,0.067454,0.229366
1849,15.408333,,,,0.082668,0.019672,0.079956,,,,,,,,,,0.051489,0.067376,0.229057
1850,15.416667,,,,0.082920,0.019587,0.080002,,,,,,,,,,0.051564,0.067290,0.229043
1851,15.425000,,,,0.083323,0.019510,0.080069,,,,,,,,,,0.051455,0.067299,0.228842
1852,15.433333,,,,0.083350,0.019541,0.079999,,,,,,,,,,0.051424,0.067271,0.228783
1853,15.441667,,,,0.083367,0.019538,0.080006,,,,,,,,,,0.051436,0.067259,0.228928
1854,15.450000,,,,0.083415,0.019530,0.080037,,,,,,,,,,0.051304,0.067317,0.228937
1855,15.458333,,,,0.083394,0.019551,0.080024,,,,,,,,,,0.051234,0.067318,0.229042
1856,15.466667,,,,0.083355,0.019542,0.080026,,,,,,,,,,0.051028,0.067398,0.228990
1857,15.475000,,,,0.083148,0.019563,0.080008,,,,,,,,,,0.050945,0.067464,0.229075
1858,15.483333,,,,0.082932,0.019569,0.080045,,,,,,,,,,0.050941,0.067461,0.229232
1859,15.491667,,,,0.082716,0.019511,0.080104,,,,,,,,,,0.050704,0.067547,0.229129
1860,15.500000,,,,0.082752,0.019378,0.080333,,,,,,,,,,0.050522,0.067647,0.229079
1861,15.508333,,,,0.082382,0.019335,0.080398,,,,,,,,,,0.050462,0.067767,0.229097
1862,15.516667,,,,0.081710,0.019477,0.080266,,,,,,,,,,0.050483,0.067899,0.229211
1863,15.525000,,,,0.081595,0.019337,0.080572,,,,,,,,,,0.050531,0.068120,0.229261
1864,15.533333,,,,0.081301,0.019348,0.080706,,,,,,,,,,0.050688,0.068279,0.229547
1865,15.541667,,,,0.080789,0.019468,0.080777,,,,,,,,,,0.050592,0.068482,0.229554
1866,15.550000,,,,0.080785,0.019362,0.081218,,,,,,,,,,0.050839,0.068567,0.230060
1867,15.558333,,,,0.080676,0.019330,0.081477,,,,,,,,,,0.050896,0.068680,0.230289
1868,15.566667,,,,0.080393,0.019381,0.081715,,,,,,,,,,0.051102,0.068695,0.230701
1869,15.575000,,,,0.080254,0.019424,0.082126,,,,,,,,,,0.051120,0.068822,0.230894
1870,15.583333,,,,0.080441,0.019313,0.082606,,,,,,,,,,0.051274,0.068852,0.231286
1871,15.591667,,,,0.080489,0.019319,0.083112,,,,,,,,,,0.051421,0.068909,0.231746
1872,15.600000,,,,0.080193,0.019384,0.083349,,,,,,,,,,0.051746,0.068825,0.232463
1873,15.608333,,,,0.080455,0.019317,0.083998,,,,,,,,,,0.051832,0.068792,0.232875
1874,15.616667,,,,0.080445,0.019334,0.084337,,,,,,,,,,0.051997,0.068709,0.233447
1875,15.625000,,,,0.080840,0.019254,0.085026,,,,,,,,,,0.051824,0.068721,0.233625
1876,15.633333,,,,0.080828,0.019415,0.085356,,,,,,,,,,0.052191,0.068568,0.234432
1877,15.641667,,,,0.081023,0.019442,0.085923,,,,,,,,,,0.052401,0.068536,0.234975
1878,15.650000,,,,0.081325,0.019435,0.086422,,,,,,,,,,0.052609,0.068491,0.235445
1879,15.658333,,,,0.081518,0.019516,0.086868,,,,,,,,,,0.052893,0.068429,0.235997
1880,15.666667,,,,0.081854,0.019465,0.087350,,,,,,,,,,0.053148,0.068385,0.236546
1881,15.675000,,,,0.082322,0.019438,0.087893,,,,,,,,,,0.053405,0.068332,0.237073
1882,15.683333,,,,0.082461,0.019520,0.088257,,,,,,,,,,0.053508,0.068308,0.237375
1883,15.691667,,,,0.082532,0.019571,0.088430,,,,,,,,,,0.053536,0.068347,0.237546
1884,15.700000,,,,0.082784,0.019574,0.088753,,,,,,,,,,0.053556,0.068344,0.237687
1885,15.708333,,,,0.082953,0.019600,0.088973,,,,,,,,,,0.053589,0.068312,0.237827
1886,15.716667,,,,0.083102,0.019632,0.089102,,,,,,,,,,0.053660,0.068278,0.237998
1887,15.725000,,,,0.083100,0.019707,0.089088,,,,,,,,,,0.053709,0.068254,0.238070
1888,15.733333,,,,0.083222,0.019732,0.089116,,,,,,,,,,0.053781,0.068284,0.238085
1889,15.741667,,,,0.083224,0.019742,0.089109,,,,,,,,,,0.053827,0.068345,0.238050
1890,15.750000,,,,0.083247,0.019719,0.089142,,,,,,,,,,0.053863,0.068461,0.238000
1891,15.758333,,,,0.083206,0.019763,0.089070,,,,,,,,,,0.053960,0.068520,0.238017
1892,15.766667,,,,0.083118,0.019882,0.088904,,,,,,,,,,0.053811,0.068675,0.237715
1893,15.775000,,,,0.083099,0.019987,0.088809,,,,,,,,,,0.053709,0.068780,0.237496
1894,15.783333,,,,0.082832,0.020204,0.088529,,,,,,,,,,0.053609,0.068857,0.237296
1895,15.791667,,,,0.082721,0.020217,0.088421,,,,,,,,,,0.053515,0.068905,0.237113
1896,15.800000,,,,0.082279,0.020408,0.087993,,,,,,,,,,0.053471,0.068928,0.236990
1897,15.808333,,,,0.081821,0.020538,0.087647,,,,,,,,,,0.053282,0.068989,0.236690
1898,15.816667,,,,0.081591,0.020543,0.087449,,,,,,,,,,0.053097,0.069028,0.236354
1899,15.825000,,,,0.081246,0.020593,0.087114,,,,,,,,,,0.053056,0.068967,0.236176
1900,15.833333,,,,0.081088,0.020495,0.086932,,,,,,,,,,0.052932,0.068907,0.235840
1901,15.841667,,,,0.080712,0.020311,0.086489,,,,,,,,,,0.052858,0.068868,0.235551
1902,15.850000,,,,0.080779,0.019870,0.086473,,,,,,,,,,0.053031,0.068714,0.235520
1903,15.858333,,,,0.080647,0.019647,0.086226,,,,,,,,,,0.053182,0.068579,0.235347
