Format Version,1.23,Take Name,Lab7-Task2-Subject3-001,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.28.09.855 AM,Capture Start Frame,416449,Total Frames in Take,4461,Total Exported Frames,4461,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1060,Unlabeled 1060,Unlabeled 1060,Unlabeled 1061,Unlabeled 1061,Unlabeled 1061,Unlabeled 1062,Unlabeled 1062,Unlabeled 1062,Unlabeled 1063,Unlabeled 1063,Unlabeled 1063
,ID,"C7BD0","C7BD0","C7BD0","C7BE0","C7BE0","C7BE0","C7BF0","C7BF0","C7BF0","C7C00","C7C00","C7C00"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
212,1.766667,0.030893,0.065694,0.223366,0.138732,0.050931,0.192564,,,,0.102529,0.092921,0.066869
213,1.775000,0.029491,0.060446,0.223835,0.137612,0.046162,0.193229,,,,0.102397,0.091445,0.067952
214,1.783333,0.028162,0.054911,0.224115,0.136478,0.041538,0.193770,,,,0.102251,0.089891,0.068899
215,1.791667,0.026974,0.049073,0.224198,0.135442,0.037119,0.194148,,,,0.102001,0.088316,0.069858
216,1.800000,0.025821,0.042954,0.224188,0.134424,0.032841,0.194446,,,,0.101761,0.086698,0.070710
217,1.808333,0.024764,0.036311,0.223719,0.133333,0.028674,0.194677,,,,0.101536,0.084997,0.071496
218,1.816667,0.023797,0.029444,0.223022,0.132126,0.024522,0.194908,,,,0.101368,0.083241,0.072185
219,1.825000,0.022167,0.022417,0.221753,0.130801,0.020387,0.195102,,,,0.101261,0.081447,0.072807
220,1.833333,0.020205,0.019396,0.220638,0.130320,0.018836,0.194584,,,,0.101328,0.079498,0.073254
221,1.841667,0.019839,0.019478,0.220981,0.129213,0.019127,0.195499,,,,0.101484,0.077551,0.073486
222,1.850000,0.019526,0.019545,0.221013,0.127366,0.019302,0.196630,,,,0.101630,0.075625,0.073686
223,1.858333,0.019695,0.019364,0.220853,0.125544,0.019400,0.197711,,,,0.102021,0.073999,0.073724
224,1.866667,0.019999,0.019248,0.220765,0.123802,0.019463,0.198623,,,,0.102800,0.072555,0.073660
225,1.875000,0.020276,0.019144,0.220676,0.122229,0.019468,0.199158,,,,0.103724,0.071325,0.073745
226,1.883333,0.020557,0.019012,0.220643,0.120479,0.019580,0.199741,,,,0.104490,0.070308,0.074127
227,1.891667,0.020913,0.018872,0.220499,0.118837,0.019668,0.199967,,,,0.105321,0.069217,0.073961
228,1.900000,0.021455,0.018765,0.220522,0.117406,0.019778,0.200161,,,,0.106062,0.068236,0.074119
229,1.908333,0.022141,0.018593,0.220544,0.116125,0.019883,0.200248,,,,0.106775,0.067199,0.074001
230,1.916667,0.022834,0.018468,0.220680,0.114884,0.019962,0.200229,,,,0.107357,0.066274,0.074063
231,1.925000,0.023488,0.018231,0.220657,0.113636,0.020016,0.200143,,,,0.107818,0.065416,0.074012
232,1.933333,0.024156,0.018065,0.220894,0.112468,0.020057,0.200069,,,,0.108181,0.064767,0.073975
233,1.941667,0.024951,0.017850,0.221267,0.111619,0.019988,0.199854,,,,0.108467,0.064344,0.073981
234,1.950000,0.025731,0.017635,0.221566,0.110998,0.020026,0.199944,,,,0.108672,0.064133,0.073851
235,1.958333,0.026262,0.017542,0.221959,0.110631,0.020008,0.199955,,,,0.108692,0.064234,0.073981
236,1.966667,0.026500,0.017485,0.222024,0.110672,0.019995,0.200020,,,,0.108622,0.064460,0.073960
237,1.975000,0.026552,0.017464,0.222016,0.111030,0.019986,0.200212,,,,0.108557,0.064837,0.074156
238,1.983333,0.026512,0.017427,0.221957,0.111583,0.019843,0.200350,,,,0.108584,0.065246,0.074277
239,1.991667,0.026408,0.017431,0.221985,0.112316,0.019720,0.200730,,,,0.108539,0.065727,0.074515
240,2.000000,0.026127,0.017483,0.221987,0.113952,0.019509,0.200860,,,,0.108306,0.066374,0.074748
241,2.008333,0.025621,0.017523,0.221758,0.116479,0.019467,0.201459,,,,0.107972,0.067086,0.074855
242,2.016667,0.024800,0.017911,0.221637,0.119581,0.019381,0.201846,,,,0.107622,0.067983,0.075135
243,2.025000,0.023856,0.019050,0.221635,0.122407,0.019504,0.202563,,,,0.107348,0.068970,0.075643
244,2.033333,0.022782,0.020913,0.221737,0.124670,0.019688,0.203137,,,,0.107221,0.070067,0.076202
245,2.041667,0.021764,0.023262,0.222070,0.126254,0.019934,0.203498,,,,0.107136,0.071162,0.076901
246,2.050000,0.020964,0.025843,0.222759,0.127183,0.020654,0.204389,,,,0.107092,0.072198,0.077590
247,2.058333,0.020447,0.028418,0.223620,0.127836,0.021823,0.205383,,,,0.107027,0.073293,0.078430
248,2.066667,0.020109,0.030955,0.224705,0.128460,0.023378,0.206349,,,,0.106874,0.074463,0.079493
249,2.075000,0.019888,0.033420,0.225998,0.129126,0.025334,0.207509,,,,0.106677,0.075679,0.080570
250,2.083333,0.019805,0.035769,0.227356,0.129797,0.027510,0.208809,,,,0.106443,0.076943,0.081702
251,2.091667,0.019787,0.038026,0.228794,0.130513,0.029664,0.210082,,,,0.106250,0.078259,0.082968
252,2.100000,0.019739,0.040246,0.230412,0.131411,0.031630,0.211375,,,,0.106189,0.079602,0.084285
253,2.108333,0.019726,0.042316,0.231973,0.132445,0.033453,0.212824,,,,0.106171,0.081057,0.085890
254,2.116667,0.019831,0.044181,0.233737,0.133496,0.035106,0.214338,,,,0.106254,0.082545,0.087537
255,2.125000,0.020168,0.045666,0.235531,0.134486,0.036646,0.215916,,,,0.106451,0.084026,0.089210
256,2.133333,0.020720,0.046875,0.237500,0.135431,0.038085,0.217580,,,,0.106722,0.085497,0.090924
257,2.141667,0.021384,0.047831,0.239640,0.136346,0.039409,0.219285,,,,0.107039,0.086941,0.092713
258,2.150000,0.022156,0.048487,0.241723,0.137247,0.040599,0.221005,,,,0.107367,0.088335,0.094503
259,2.158333,0.022977,0.048799,0.243664,0.138121,0.041686,0.222798,,,,0.107777,0.089635,0.096368
260,2.166667,0.023748,0.048830,0.245852,0.138968,0.042608,0.224726,,,,0.108255,0.090839,0.098376
261,2.175000,0.024608,0.048318,0.247669,0.139755,0.043208,0.226613,,,,0.108810,0.091917,0.100357
262,2.183333,0.025470,0.047441,0.249558,0.140431,0.043465,0.228575,,,,0.109420,0.092855,0.102352
263,2.191667,0.026239,0.046085,0.251282,0.141043,0.043264,0.230428,,,,0.110093,0.093670,0.104470
264,2.200000,0.026807,0.044481,0.252932,0.141406,0.042666,0.232432,,,,0.110898,0.094283,0.106480
265,2.208333,0.027208,0.042592,0.254118,0.141452,0.041584,0.234441,,,,0.111713,0.094737,0.108595
266,2.216667,0.027357,0.040657,0.255320,0.141178,0.040058,0.236408,,,,0.112597,0.094959,0.110579
267,2.225000,0.027366,0.038548,0.256320,0.140641,0.038181,0.238322,,,,0.113467,0.094978,0.112586
268,2.233333,0.027224,0.036356,0.256979,0.139966,0.036106,0.240194,,,,0.114366,0.094748,0.114491
269,2.241667,0.026215,0.034719,0.257107,0.139291,0.033777,0.241779,,,,0.115193,0.094340,0.116378
270,2.250000,0.025332,0.033282,0.257632,0.138523,0.031224,0.243263,,,,0.115978,0.093720,0.118157
271,2.258333,0.024704,0.031671,0.257965,0.137492,0.028439,0.244624,,,,0.116689,0.092958,0.119993
272,2.266667,0.023948,0.029872,0.258242,0.136169,0.025672,0.246045,,,,0.117417,0.091981,0.121531
273,2.275000,0.023192,0.027913,0.258304,0.134692,0.022848,0.247182,,,,0.118086,0.090836,0.122915
274,2.283333,0.022560,0.025565,0.258180,0.132921,0.020086,0.248217,,,,0.118569,0.089662,0.124480
275,2.291667,0.022203,0.022594,0.257769,0.130818,0.017929,0.248967,,,,0.119034,0.088348,0.125654
276,2.300000,0.022240,0.018871,0.257388,0.128652,0.018313,0.250153,,,,0.119371,0.087032,0.126817
277,2.308333,0.022400,0.015503,0.257063,0.126251,0.018470,0.251492,,,,0.119497,0.085685,0.127881
278,2.316667,0.022945,0.014107,0.258175,0.123769,0.018731,0.252816,,,,0.119420,0.084310,0.128620
279,2.325000,0.023241,0.013751,0.258735,0.121212,0.018930,0.253856,,,,0.119131,0.082918,0.129200
280,2.333333,0.023381,0.013620,0.258837,0.119089,0.019390,0.254853,,,,0.119001,0.081636,0.129755
281,2.341667,0.023489,0.013377,0.258830,0.119851,0.019373,0.255686,,,,0.119140,0.080511,0.130306
282,2.350000,0.023750,0.013077,0.258701,0.119446,0.019580,0.256467,,,,0.119268,0.079532,0.130727
283,2.358333,0.023664,0.012875,0.258583,0.118741,0.019724,0.257272,,,,0.119354,0.078742,0.131147
284,2.366667,0.023112,0.012839,0.258540,0.117873,0.019864,0.258082,,,,0.119444,0.078176,0.131812
285,2.375000,0.022653,0.012608,0.258369,0.117144,0.019882,0.258684,,,,0.119556,0.077825,0.132517
286,2.383333,0.022268,0.012411,0.258455,0.116507,0.019976,0.259442,,,,0.119508,0.077677,0.133195
287,2.391667,0.021970,0.012240,0.258608,0.116077,0.019969,0.260010,,,,0.119295,0.077708,0.133696
288,2.400000,0.021710,0.012037,0.258661,0.115702,0.019961,0.260573,,,,0.118943,0.077969,0.134203
289,2.408333,0.021477,0.011863,0.258785,0.115427,0.019940,0.261087,,,,0.118456,0.078447,0.134718
290,2.416667,0.021282,0.011670,0.258935,0.115278,0.019875,0.261570,,,,0.118030,0.078961,0.135015
291,2.425000,0.021094,0.011542,0.259238,0.115145,0.019749,0.262036,,,,0.117481,0.079666,0.135520
292,2.433333,0.020898,0.011361,0.259377,0.114924,0.019589,0.262559,,,,0.116940,0.080427,0.135904
293,2.441667,0.020684,0.011241,0.259596,0.114816,0.019574,0.263111,,,,0.116354,0.081235,0.136270
294,2.450000,0.020456,0.011198,0.259806,0.115144,0.020053,0.263860,,,,0.115745,0.082037,0.136735
295,2.458333,0.020210,0.011099,0.260318,0.116130,0.021316,0.264719,,,,0.115252,0.082768,0.137114
296,2.466667,0.019532,0.011212,0.260718,0.118162,0.023003,0.265586,,,,0.114734,0.083531,0.137672
297,2.475000,0.018091,0.011940,0.261228,0.120980,0.024715,0.266360,,,,0.114356,0.084265,0.138079
298,2.483333,0.016304,0.013024,0.261630,0.123846,0.026205,0.267000,,,,0.114126,0.085033,0.138599
299,2.491667,0.014534,0.014569,0.262307,0.126099,0.027573,0.267801,,,,0.113964,0.085838,0.139347
300,2.500000,0.012897,0.016446,0.263220,0.127570,0.028681,0.268440,,,,0.113852,0.086609,0.140086
301,2.508333,0.011489,0.018283,0.263987,0.128269,0.029406,0.269214,,,,0.113713,0.087355,0.140984
302,2.516667,0.010263,0.020167,0.265186,0.128583,0.029740,0.269940,,,,0.113608,0.088051,0.141936
303,2.525000,0.009344,0.021755,0.266303,0.128837,0.030007,0.270777,,,,0.113574,0.088650,0.142932
304,2.533333,0.008705,0.023004,0.267484,0.129054,0.030234,0.271819,,,,0.113589,0.089188,0.144102
305,2.541667,0.008297,0.023796,0.268688,0.129310,0.030316,0.272759,,,,0.113658,0.089651,0.145297
306,2.550000,0.008056,0.024340,0.269803,0.129496,0.030340,0.273888,,,,0.113814,0.090094,0.146645
307,2.558333,0.007917,0.024838,0.270960,0.129608,0.030311,0.275130,,,,0.114126,0.090470,0.147943
308,2.566667,0.007969,0.025230,0.272068,0.129754,0.030237,0.276376,,,,0.114578,0.090812,0.149319
309,2.575000,0.008206,0.025598,0.273408,0.129921,0.030187,0.277810,,,,0.115091,0.091117,0.150838
310,2.583333,0.008541,0.025816,0.274608,0.130011,0.030109,0.279295,,,,0.115704,0.091303,0.152293
311,2.591667,0.008988,0.025944,0.275917,0.130050,0.029933,0.280724,,,,0.116391,0.091378,0.153767
312,2.600000,0.009556,0.025826,0.277200,0.129958,0.029652,0.282337,,,,0.117086,0.091341,0.155373
313,2.608333,0.010244,0.025277,0.278321,0.129733,0.029070,0.283797,,,,0.117850,0.091106,0.156911
314,2.616667,0.010985,0.024270,0.279383,0.129256,0.028200,0.285328,,,,0.118658,0.090721,0.158367
315,2.625000,0.011865,0.022757,0.280244,0.128538,0.026972,0.286775,,,,0.119440,0.090161,0.159890
316,2.633333,0.012819,0.020777,0.281018,0.127628,0.025374,0.288232,,,,0.120194,0.089459,0.161474
317,2.641667,0.013802,0.018247,0.281558,0.126639,0.023248,0.289442,,,,0.120930,0.088594,0.163056
318,2.650000,0.014860,0.015041,0.281904,0.125493,0.020628,0.290486,,,,0.121642,0.087573,0.164515
319,2.658333,0.014860,0.013187,0.282509,0.124105,0.018347,0.291174,,,,0.122265,0.086407,0.165973
320,2.666667,0.014544,0.013105,0.283223,0.122595,0.018712,0.292351,,,,0.122873,0.085152,0.167248
321,2.675000,0.014707,0.012934,0.283920,0.120016,0.018906,0.293853,,,,0.123393,0.083918,0.168315
322,2.683333,0.015194,0.012952,0.284125,0.116675,0.019130,0.295066,,,,0.123735,0.083032,0.169481
323,2.691667,0.015912,0.013131,0.284240,0.112577,0.019328,0.295962,,,,0.124132,0.082229,0.170439
324,2.700000,0.016980,0.013094,0.284258,0.108568,0.019709,0.296761,,,,0.124464,0.081567,0.171515
325,2.708333,0.017567,0.012945,0.284134,0.108589,0.019745,0.297925,,,,0.124692,0.081025,0.172273
326,2.716667,0.017909,0.012895,0.284317,0.108357,0.019987,0.298657,,,,0.124765,0.080890,0.173107
327,2.725000,0.018149,0.012737,0.284505,0.108061,0.020090,0.299168,,,,0.124954,0.080916,0.173751
328,2.733333,0.018313,0.012640,0.284683,0.107714,0.020165,0.299678,,,,0.125112,0.081088,0.174332
329,2.741667,0.018457,0.012473,0.284771,0.107497,0.020214,0.300164,,,,0.125081,0.081425,0.174975
330,2.750000,0.018555,0.012300,0.284871,0.107310,0.020274,0.300527,,,,0.124880,0.081780,0.175359
331,2.758333,0.018590,0.012161,0.284997,0.107041,0.020338,0.300712,,,,0.124593,0.082134,0.175653
332,2.766667,0.018557,0.012060,0.285090,0.106768,0.020386,0.300705,,,,0.124281,0.082540,0.175931
333,2.775000,0.018480,0.011980,0.285005,0.106523,0.020479,0.300702,,,,0.123945,0.082957,0.176195
334,2.783333,0.018359,0.012010,0.284929,0.106296,0.020553,0.300616,,,,0.123633,0.083371,0.176386
335,2.791667,0.018189,0.012116,0.284875,0.106085,0.020660,0.300505,,,,0.123338,0.083816,0.176486
336,2.800000,0.018013,0.012259,0.284805,0.105900,0.020752,0.300252,,,,0.123067,0.084247,0.176429
337,2.808333,0.017868,0.012298,0.284604,0.105730,0.020811,0.299937,,,,0.122783,0.084666,0.176358
338,2.816667,0.017765,0.012298,0.284313,0.105542,0.020883,0.299648,,,,0.122509,0.085065,0.176282
339,2.825000,0.017683,0.012311,0.283900,0.105367,0.020934,0.299276,,,,0.122174,0.085440,0.176142
340,2.833333,0.017610,0.012411,0.283540,0.105217,0.020972,0.298875,,,,0.121818,0.085721,0.175847
341,2.841667,0.017554,0.012504,0.283130,0.105078,0.021007,0.298434,,,,0.121480,0.085963,0.175595
342,2.850000,0.017499,0.012553,0.282690,0.104944,0.021064,0.298024,,,,0.121128,0.086164,0.175296
343,2.858333,0.017419,0.012558,0.282283,0.104759,0.021167,0.297674,,,,0.120792,0.086284,0.174851
344,2.866667,0.017332,0.012490,0.281838,0.104575,0.021276,0.297314,,,,0.120420,0.086456,0.174564
345,2.875000,0.017266,0.012440,0.281403,0.104434,0.021344,0.296828,,,,0.120090,0.086534,0.174059
346,2.883333,0.017225,0.012471,0.281047,0.104312,0.021434,0.296379,,,,0.119765,0.086634,0.173629
347,2.891667,0.017197,0.012522,0.280715,0.104230,0.021487,0.295864,,,,0.119481,0.086731,0.173236
348,2.900000,0.017171,0.012649,0.280397,0.104125,0.021577,0.295381,,,,0.119217,0.086809,0.172656
349,2.908333,0.017185,0.012781,0.280041,0.104053,0.021686,0.294885,,,,0.118976,0.086916,0.172138
350,2.916667,0.017265,0.012927,0.279667,0.104050,0.021809,0.294347,,,,0.118708,0.087069,0.171701
351,2.925000,0.017392,0.013055,0.279335,0.104109,0.021969,0.293782,,,,0.118506,0.087174,0.170987
352,2.933333,0.017556,0.013163,0.278946,0.104206,0.022153,0.293207,,,,0.118318,0.087358,0.170437
353,2.941667,0.017774,0.013283,0.278576,0.104343,0.022363,0.292590,,,,0.118195,0.087508,0.169808
354,2.950000,0.018098,0.013318,0.278003,0.104548,0.022596,0.291958,,,,0.118158,0.087626,0.169111
355,2.958333,0.018459,0.013451,0.277670,0.104823,0.022902,0.291410,,,,0.118161,0.087744,0.168365
356,2.966667,0.018911,0.013663,0.277344,0.105192,0.023231,0.290777,,,,0.118207,0.087906,0.167660
357,2.975000,0.019412,0.013906,0.276976,0.105656,0.023554,0.290074,,,,0.118294,0.088070,0.166941
358,2.983333,0.019951,0.014238,0.276607,0.106135,0.023967,0.289419,,,,0.118407,0.088260,0.166189
359,2.991667,0.020524,0.014705,0.276314,0.106686,0.024397,0.288660,,,,0.118558,0.088484,0.165353
360,3.000000,0.021124,0.015203,0.275854,0.107252,0.024891,0.287895,,,,0.118778,0.088675,0.164470
361,3.008333,0.021691,0.015832,0.275467,0.107820,0.025426,0.287132,,,,0.119061,0.088840,0.163454
362,3.016667,0.022271,0.016407,0.274813,0.108413,0.025923,0.286153,,,,0.119339,0.089078,0.162466
363,3.025000,0.022763,0.017105,0.274288,0.108942,0.026495,0.285259,,,,0.119634,0.089277,0.161330
364,3.033333,0.023300,0.017720,0.273468,0.109534,0.026907,0.284081,,,,0.119935,0.089583,0.160236
365,3.041667,0.023759,0.018322,0.272652,0.110000,0.027377,0.283041,,,,0.120207,0.089892,0.159110
366,3.050000,0.024204,0.018853,0.271698,0.110478,0.027700,0.281809,,,,0.120448,0.090245,0.157886
367,3.058333,0.024615,0.019309,0.270630,0.110895,0.028013,0.280511,,,,0.120611,0.090590,0.156642
368,3.066667,0.024935,0.019776,0.269552,0.111197,0.028367,0.279249,,,,0.120712,0.091001,0.155295
369,3.075000,0.025241,0.020176,0.268282,0.111412,0.028775,0.277929,,,,0.120765,0.091451,0.153961
370,3.083333,0.025480,0.020655,0.266990,0.111561,0.029313,0.276598,,,,0.120757,0.091995,0.152589
371,3.091667,0.025639,0.021260,0.265685,0.111650,0.030000,0.275174,,,,0.120694,0.092610,0.151020
372,3.100000,0.025751,0.021959,0.264207,0.111675,0.030869,0.273694,,,,0.120549,0.093317,0.149419
373,3.108333,0.025836,0.022771,0.262682,0.111636,0.031991,0.272225,,,,0.120320,0.094131,0.147834
374,3.116667,0.025909,0.023692,0.261079,0.111651,0.033218,0.270573,,,,0.120166,0.094954,0.145887
375,3.125000,0.026002,0.024702,0.259365,0.111704,0.034524,0.268797,,,,0.120013,0.095810,0.143877
376,3.133333,0.026135,0.025718,0.257487,0.111807,0.035892,0.266870,,,,0.119787,0.096734,0.141914
377,3.141667,0.026303,0.026818,0.255607,0.111928,0.037343,0.264889,,,,0.119643,0.097655,0.139579
378,3.150000,0.026540,0.027947,0.253652,0.112111,0.038807,0.262782,,,,0.119489,0.098643,0.137150
379,3.158333,0.026796,0.029207,0.251766,0.112346,0.040305,0.260625,,,,0.119283,0.099758,0.134879
380,3.166667,0.027092,0.030570,0.249834,0.112623,0.041826,0.258363,,,,0.119139,0.100866,0.132309
381,3.175000,0.027402,0.032031,0.247763,0.112914,0.043389,0.256004,,,,0.118960,0.102070,0.129728
382,3.183333,0.027653,0.033622,0.245597,0.113161,0.045063,0.253595,,,,0.118756,0.103368,0.127107
383,3.191667,0.027861,0.035367,0.243402,0.113370,0.046874,0.251101,,,,0.118621,0.104658,0.124206
384,3.200000,0.028015,0.037267,0.241171,0.113534,0.048819,0.248543,,,,0.118424,0.106087,0.121381
385,3.208333,0.028143,0.039121,0.238696,0.113657,0.050899,0.245952,,,,0.118257,0.107578,0.118392
386,3.216667,0.028234,0.041073,0.236028,0.113784,0.053024,0.243054,,,,0.118065,0.109141,0.115246
387,3.225000,0.028296,0.042973,0.233271,0.113851,0.055232,0.240094,,,,0.117789,0.110793,0.111951
388,3.233333,0.028375,0.044956,0.230310,0.113897,0.057514,0.237019,,,,0.117508,0.112481,0.108501
389,3.241667,0.028533,0.046805,0.227065,0.113976,0.059826,0.233722,,,,0.117165,0.114201,0.104962
390,3.250000,0.028731,0.048694,0.223768,0.114104,0.062169,0.230240,,,,0.116851,0.115852,0.101082
391,3.258333,0.028972,0.050541,0.220326,0.114287,0.064501,0.226556,,,,0.116522,0.117498,0.097078
392,3.266667,0.029260,0.052288,0.216638,0.114505,0.066800,0.222735,,,,0.116231,0.119116,0.092883
393,3.275000,0.029607,0.054095,0.212875,0.114771,0.069029,0.218761,,,,0.116067,0.120633,0.088368
394,3.283333,0.030019,0.055830,0.208912,0.115154,0.071143,0.214587,,,,0.115925,0.122127,0.083955
395,3.291667,0.030502,0.057581,0.204841,0.115615,0.073105,0.210268,,,,0.115848,0.123603,0.079461
396,3.300000,0.031000,0.059351,0.200606,0.116124,0.074983,0.205757,,,,0.115866,0.125025,0.074640
397,3.308333,0.031507,0.061171,0.196278,0.116663,0.076803,0.201073,,,,0.115962,0.126422,0.069721
398,3.316667,0.032052,0.062997,0.191744,0.117247,0.078571,0.196203,,,,0.116155,0.127754,0.064479
399,3.325000,0.032581,0.064844,0.187065,0.117822,0.080357,0.191205,,,,0.116354,0.129151,0.059206
400,3.333333,0.033170,0.066648,0.182078,0.118365,0.082234,0.186121,,,,0.116533,0.130533,0.053863
401,3.341667,0.033674,0.068466,0.177188,0.118919,0.084118,0.180865,,,,0.116730,0.131838,0.048235
402,3.350000,0.034284,0.070157,0.171967,0.119527,0.085964,0.175563,,,,0.116930,0.133145,0.042480
403,3.358333,0.034833,0.071835,0.167067,0.120159,0.087710,0.170161,,,,0.117130,0.134396,0.036734
404,3.366667,0.035454,0.073275,0.161584,0.120859,0.089238,0.164588,,,,0.117335,0.135649,0.031148
405,3.375000,0.036036,0.074633,0.156384,0.121510,0.090614,0.159109,,,,0.117615,0.136816,0.025451
406,3.383333,0.036695,0.075800,0.150808,0.122181,0.091749,0.153487,,,,0.117955,0.137949,0.019800
407,3.391667,0.037331,0.076944,0.145344,0.122862,0.092709,0.147838,,,,0.118392,0.138965,0.013992
408,3.400000,0.038089,0.078025,0.139784,0.123564,0.093582,0.142164,,,,0.118847,0.139887,0.008184
409,3.408333,0.038888,0.078941,0.133961,0.124321,0.094401,0.136356,,,,0.119370,0.140671,0.002116
410,3.416667,0.039671,0.079816,0.128368,0.125153,0.095147,0.130517,,,,0.119926,0.141323,-0.003958
411,3.425000,0.040541,0.080542,0.122463,0.126043,0.095812,0.124488,,,,0.120534,0.141828,-0.010106
412,3.433333,0.041424,0.081201,0.116709,0.126984,0.096351,0.118573,,,,0.121194,0.142214,-0.016113
413,3.441667,0.042358,0.081735,0.110931,0.127954,0.096701,0.112735,,,,0.121911,0.142486,-0.021996
414,3.450000,0.043337,0.082183,0.105165,0.129016,0.096792,0.106776,,,,0.122739,0.142567,-0.028105
415,3.458333,0.044351,0.082471,0.099418,0.130068,0.096685,0.100924,,,,0.123638,0.142587,-0.034090
416,3.466667,0.045384,0.082544,0.093900,0.131194,0.096375,0.094911,,,,0.124539,0.142574,-0.040014
417,3.475000,0.046437,0.082570,0.088113,0.132272,0.095981,0.088960,,,,0.125445,0.142485,-0.045878
418,3.483333,0.047502,0.082180,0.082136,0.133384,0.095497,0.082938,,,,0.126403,0.142347,-0.051861
419,3.491667,0.048580,0.081795,0.076230,0.134554,0.095008,0.076832,,,,0.127366,0.142079,-0.058057
420,3.500000,0.049672,0.081285,0.070275,0.135649,0.094614,0.070838,,,,0.128230,0.141761,-0.064057
421,3.508333,0.050724,0.080688,0.064125,0.136836,0.094137,0.064569,,,,0.129050,0.141337,-0.070132
422,3.516667,0.051795,0.079854,0.057916,0.138007,0.093681,0.058469,,,,0.129984,0.140746,-0.076389
423,3.525000,0.052814,0.078922,0.051677,0.139131,0.093246,0.052589,,,,0.130988,0.140045,-0.082667
424,3.533333,0.053746,0.077955,0.045427,0.140362,0.092506,0.046358,,,,0.131985,0.139310,-0.088541
425,3.541667,0.054586,0.077234,0.039518,0.141407,0.091713,0.040530,,,,0.133085,0.138450,-0.094626
426,3.550000,0.055237,0.075951,0.033369,0.142376,0.090736,0.034730,,,,0.134182,0.137550,-0.100457
427,3.558333,0.055820,0.074684,0.027407,0.143322,0.089610,0.028803,,,,0.135260,0.136516,-0.106326
428,3.566667,0.056461,0.073503,0.021569,0.144176,0.088393,0.023057,,,,0.136238,0.135460,-0.111896
429,3.575000,0.057169,0.072176,0.015708,0.144970,0.087080,0.017420,,,,0.137155,0.134301,-0.117730
430,3.583333,0.057743,0.070748,0.010018,0.145693,0.085590,0.011721,,,,0.137879,0.133161,-0.123067
431,3.591667,0.058209,0.069225,0.004306,0.146262,0.084028,0.006205,,,,0.138592,0.131907,-0.128624
432,3.600000,0.058578,0.067537,-0.001517,0.146643,0.082421,0.000780,,,,0.139195,0.130638,-0.133842
433,3.608333,0.058789,0.065833,-0.007036,0.146914,0.080728,-0.004618,,,,0.139744,0.129303,-0.139246
434,3.616667,0.058921,0.064039,-0.012616,0.147084,0.079009,-0.009847,,,,0.140194,0.127867,-0.144178
435,3.625000,0.058976,0.062169,-0.018239,0.147177,0.077239,-0.014944,,,,0.140611,0.126330,-0.149294
436,3.633333,0.058918,0.060309,-0.023464,0.147164,0.075354,-0.019816,,,,0.141006,0.124730,-0.153962
437,3.641667,0.058868,0.058372,-0.028674,0.147149,0.073398,-0.024639,,,,0.141385,0.123107,-0.158611
438,3.650000,0.058772,0.056445,-0.033525,0.147131,0.071376,-0.029285,,,,0.141763,0.121367,-0.162981
439,3.658333,0.058736,0.054395,-0.038430,0.147030,0.069356,-0.033496,,,,0.142132,0.119684,-0.167419
440,3.666667,0.058718,0.052252,-0.043314,0.147031,0.067290,-0.037885,,,,0.142441,0.117993,-0.171363
441,3.675000,0.058810,0.050988,-0.044846,0.147137,0.065265,-0.042294,,,,0.142779,0.116268,-0.175740
442,3.683333,0.058993,0.049823,-0.045835,0.147328,0.063267,-0.046622,,,,0.143008,0.114695,-0.179446
443,3.691667,0.059224,0.044072,-0.060621,0.147552,0.061347,-0.050596,,,,0.143284,0.112988,-0.183622
444,3.700000,0.059983,0.042782,-0.062537,0.147840,0.059431,-0.054528,,,,0.143513,0.111438,-0.187282
445,3.708333,0.061052,0.040360,-0.068294,0.148194,0.057459,-0.058490,,,,0.143787,0.109833,-0.191064
446,3.716667,0.060701,0.038666,-0.069026,0.148519,0.055507,-0.062241,,,,0.144049,0.108244,-0.194676
447,3.725000,0.060443,0.036815,-0.070110,0.148802,0.053527,-0.065876,,,,0.144328,0.106646,-0.198012
448,3.733333,0.060091,0.035013,-0.070923,0.149013,0.051528,-0.069275,,,,0.144620,0.104929,-0.201396
449,3.741667,0.060721,0.032335,-0.076218,0.149212,0.049446,-0.072623,,,,0.144899,0.103187,-0.204665
450,3.750000,0.061365,0.029750,-0.081272,0.149417,0.047336,-0.075796,,,,0.145145,0.101432,-0.207588
451,3.758333,0.061684,0.027364,-0.084912,0.149655,0.045191,-0.078829,,,,0.145424,0.099643,-0.210449
452,3.766667,0.061637,0.025428,-0.086650,0.149961,0.042972,-0.081985,,,,0.145749,0.097842,-0.213358
453,3.775000,0.061439,0.023740,-0.087411,0.150268,0.040759,-0.084809,,,,0.146154,0.096054,-0.216202
454,3.783333,0.061984,0.021540,-0.091340,0.150641,0.038456,-0.087667,,,,0.146591,0.094267,-0.218872
