Format Version,1.23,Take Name,Lab7- Task 2_Take1_Sub 1_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.21.45.505 AM,Capture Start Frame,370323,Total Frames in Take,4920,Total Exported Frames,4920,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1047,Unlabeled 1047,Unlabeled 1047,Unlabeled 1048,Unlabeled 1048,Unlabeled 1048,Unlabeled 1049,Unlabeled 1049,Unlabeled 1049,Unlabeled 1050,Unlabeled 1050,Unlabeled 1050
,ID,"C7290","C7290","C7290","C73E0","C73E0","C73E0","C7460","C7460","C7460","C7480","C7480","C7480"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2230,18.583333,0.130231,0.083338,-0.089597,0.038622,0.074490,-0.088737,0.096941,0.148021,-0.221843,,,
2231,18.591667,0.130829,0.081562,-0.093407,0.039251,0.072636,-0.092822,0.097491,0.146531,-0.225448,,,
2232,18.600000,0.131331,0.079680,-0.097204,0.039793,0.070660,-0.097008,0.098069,0.144956,-0.229234,,,
2233,18.608333,0.131778,0.077711,-0.101157,0.040183,0.068733,-0.100798,0.098570,0.143353,-0.232937,,,
2234,18.616667,0.132071,0.075743,-0.104779,0.040517,0.066698,-0.104678,0.098971,0.141690,-0.236557,,,
2235,18.625000,0.132281,0.073724,-0.108217,0.040783,0.064545,-0.108449,0.099277,0.139973,-0.240059,,,
2236,18.633333,0.132402,0.071689,-0.111431,0.040883,0.062408,-0.111766,0.099446,0.138277,-0.242986,,,
2237,18.641667,0.132401,0.069625,-0.114577,0.040855,0.060207,-0.115222,0.099556,0.136503,-0.245870,,,
2238,18.650000,0.132273,0.067519,-0.117650,0.040691,0.058132,-0.118266,0.099620,0.134712,-0.248863,,,
2239,18.658333,0.132010,0.065396,-0.120486,0.040443,0.056008,-0.121587,0.099676,0.132892,-0.251861,,,
2240,18.666667,0.131701,0.063250,-0.123225,0.040124,0.053925,-0.124427,0.099694,0.131103,-0.254399,,,
2241,18.675000,0.131306,0.061138,-0.125725,0.039775,0.051749,-0.127555,0.099674,0.129256,-0.256847,,,
2242,18.683333,0.130935,0.058968,-0.128414,0.039354,0.049626,-0.130278,0.099602,0.127350,-0.259577,,,
2243,18.691667,0.130509,0.056913,-0.130753,0.038944,0.047737,-0.132484,0.099479,0.125515,-0.261926,,,
2244,18.700000,0.130095,0.054880,-0.132944,0.038675,0.046689,-0.132375,0.099291,0.123735,-0.263918,,,
2245,18.708333,0.129828,0.052828,-0.135304,0.038419,0.044960,-0.133485,0.099168,0.121902,-0.266188,,,
2246,18.716667,0.129503,0.050850,-0.137257,0.037870,0.039312,-0.145211,0.099070,0.120078,-0.268408,,,
2247,18.725000,0.129237,0.048860,-0.139233,0.037618,0.037981,-0.145757,0.098957,0.118337,-0.270184,,,
2248,18.733333,0.129000,0.046839,-0.141236,0.037400,0.036687,-0.146043,0.098885,0.116614,-0.272001,,,
2249,18.741667,0.128826,0.044798,-0.143184,0.037228,0.035060,-0.147115,0.098873,0.114928,-0.273841,,,
2250,18.750000,0.128700,0.042824,-0.144877,0.037124,0.033163,-0.149012,0.098942,0.113280,-0.275560,,,
2251,18.758333,0.128643,0.040849,-0.146747,0.037094,0.031155,-0.151273,0.099004,0.111695,-0.277175,,,
2252,18.766667,0.128640,0.038948,-0.148459,0.037188,0.029173,-0.153683,0.099021,0.110154,-0.278530,,,
2253,18.775000,0.128733,0.037060,-0.150226,0.037414,0.027181,-0.156289,0.099116,0.108658,-0.280013,,,
2254,18.783333,0.128892,0.035224,-0.151770,0.037704,0.025206,-0.158795,0.099275,0.107088,-0.281644,,,
2255,18.791667,0.129117,0.033396,-0.153397,0.037988,0.023437,-0.160798,0.099406,0.105634,-0.282813,,,
2256,18.800000,0.129362,0.031556,-0.155016,0.038268,0.021672,-0.162713,0.099607,0.104197,-0.284192,,,
2257,18.808333,0.129598,0.029796,-0.156378,0.038598,0.019938,-0.164643,0.099835,0.102683,-0.285631,,,
2258,18.816667,0.129917,0.028031,-0.157892,0.038970,0.018238,-0.166494,0.100088,0.101267,-0.286937,,,
2259,18.825000,0.130222,0.026384,-0.159099,0.039355,0.016575,-0.168115,0.100293,0.099903,-0.287921,,,
2260,18.833333,0.130545,0.024762,-0.160343,0.039685,0.014892,-0.169443,0.100527,0.098479,-0.289211,,,
2261,18.841667,0.130915,0.023136,-0.161563,0.039841,0.013320,-0.169629,0.100686,0.097144,-0.290149,,,
2262,18.850000,0.131315,0.021469,-0.162790,0.039955,0.011698,-0.169563,0.100813,0.095753,-0.291099,,,
2263,18.858333,0.131736,0.019785,-0.163967,0.039983,0.010208,-0.168554,0.100875,0.094377,-0.291899,,,
2264,18.866667,0.132221,0.018317,-0.164863,0.040250,0.009192,-0.168333,0.100942,0.092950,-0.292636,,,
2265,18.875000,0.132442,0.017271,-0.165517,0.040098,0.007852,-0.167278,0.100996,0.091570,-0.293584,,,
2266,18.883333,0.132870,0.016750,-0.166169,0.040515,0.007473,-0.167784,0.100910,0.090390,-0.294254,,,
2267,18.891667,0.133122,0.017078,-0.166445,0.040356,0.007285,-0.167526,0.100818,0.089160,-0.295362,,,
2268,18.900000,0.133272,0.016847,-0.166805,0.040226,0.007120,-0.167714,0.100515,0.088274,-0.296148,,,
2269,18.908333,0.133234,0.017169,-0.167018,0.039955,0.007355,-0.167601,0.100502,0.087896,-0.296802,,,
2270,18.916667,0.133108,0.017340,-0.167102,0.039622,0.007361,-0.167829,0.100514,0.087423,-0.297227,,,
2271,18.925000,0.133018,0.017354,-0.167226,0.039285,0.007281,-0.167982,0.100414,0.087011,-0.297624,,,
2272,18.933333,0.132932,0.017366,-0.167213,0.038861,0.007301,-0.167687,0.100371,0.086676,-0.298031,,,
2273,18.941667,0.132894,0.017389,-0.167301,0.038474,0.007324,-0.167592,0.100421,0.086490,-0.298242,,,
2274,18.950000,0.132973,0.017408,-0.167415,0.038161,0.007442,-0.167283,0.100626,0.086382,-0.298505,,,
2275,18.958333,0.133243,0.017413,-0.167763,0.038130,0.007480,-0.167503,0.100946,0.086393,-0.298659,,,
2276,18.966667,0.133568,0.017425,-0.167955,0.038151,0.007514,-0.167512,0.101293,0.086414,-0.298799,,,
2277,18.975000,0.133844,0.017434,-0.168053,0.038114,0.007490,-0.167410,0.101590,0.086383,-0.299017,,,
2278,18.983333,0.134223,0.017505,-0.168256,0.038058,0.007527,-0.167322,0.101817,0.086495,-0.299087,,,
2279,18.991667,0.134826,0.017523,-0.168650,0.038057,0.007575,-0.167091,0.102104,0.086618,-0.299200,,,
2280,19.000000,0.135631,0.017536,-0.169106,0.038125,0.007571,-0.166840,0.102478,0.086745,-0.299390,,,
2281,19.008333,0.136538,0.017528,-0.169477,0.038176,0.007485,-0.166512,0.102823,0.086835,-0.299517,,,
2282,19.016667,0.137457,0.017519,-0.170198,0.038207,0.007437,-0.166180,0.103057,0.087004,-0.299537,,,
2283,19.025000,0.138346,0.017667,-0.170588,0.038264,0.007383,-0.165657,0.103243,0.087119,-0.299843,,,
2284,19.033333,0.139537,0.017742,-0.171425,0.038422,0.007350,-0.164998,0.103409,0.087310,-0.299794,,,
2285,19.041667,0.140927,0.017829,-0.172199,0.038642,0.007334,-0.164148,0.103639,0.087429,-0.300141,,,
2286,19.050000,0.142410,0.018124,-0.172820,0.038844,0.007385,-0.163467,0.103752,0.087604,-0.300339,,,
2287,19.058333,0.144036,0.018757,-0.173412,0.038629,0.007791,-0.162553,0.103708,0.087776,-0.300644,,,
2288,19.066667,0.145713,0.019647,-0.174179,0.037961,0.008468,-0.161983,0.103533,0.088011,-0.300812,,,
2289,19.075000,0.147326,0.020694,-0.175006,0.037180,0.009407,-0.161292,0.103400,0.088308,-0.301143,,,
2290,19.083333,0.148752,0.021848,-0.175835,0.036529,0.010372,-0.160710,0.103306,0.088708,-0.301435,,,
2291,19.091667,0.149771,0.023122,-0.176134,0.035966,0.011358,-0.160441,0.103268,0.089173,-0.301776,,,
2292,19.100000,0.150594,0.024323,-0.176820,0.035482,0.012484,-0.160048,0.103251,0.089594,-0.302261,,,
2293,19.108333,0.151048,0.025665,-0.177111,0.035217,0.013645,-0.160435,0.103236,0.089958,-0.302842,,,
2294,19.116667,0.151264,0.027210,-0.177150,0.035219,0.014838,-0.161703,0.103203,0.090371,-0.303410,,,
2295,19.125000,0.151389,0.028957,-0.177216,0.035292,0.016272,-0.163017,0.103172,0.090940,-0.303879,,,
2296,19.133333,0.151458,0.030861,-0.177327,0.035438,0.017797,-0.164727,0.103147,0.091555,-0.304563,,,
2297,19.141667,0.151418,0.032881,-0.177385,0.035541,0.019537,-0.166066,0.103075,0.092310,-0.305135,,,
2298,19.150000,0.151323,0.034891,-0.177444,0.035745,0.021188,-0.167798,0.102968,0.093179,-0.305876,,,
2299,19.158333,0.151247,0.036768,-0.177709,0.035887,0.022820,-0.169123,0.102845,0.094124,-0.306483,,,
2300,19.166667,0.151164,0.038559,-0.177961,0.035576,0.024677,-0.167795,0.102636,0.095218,-0.306829,,,
2301,19.175000,0.151066,0.040311,-0.178147,0.035224,0.026500,-0.166219,0.102458,0.096299,-0.307273,,,
2302,19.183333,0.150946,0.042046,-0.178297,0.035036,0.028085,-0.165457,0.102264,0.097331,-0.307822,,,
2303,19.191667,0.150772,0.043728,-0.178347,0.034964,0.029583,-0.165307,0.102031,0.098460,-0.308132,,,
2304,19.200000,0.150603,0.045316,-0.178420,0.034954,0.030982,-0.165528,0.101874,0.099467,-0.308586,,,
2305,19.208333,0.150476,0.046761,-0.178601,0.034973,0.032118,-0.166273,0.101782,0.100440,-0.309138,,,
2306,19.216667,0.150267,0.048063,-0.178502,0.034994,0.032984,-0.167322,0.101696,0.101340,-0.309384,,,
2307,19.225000,0.150138,0.049101,-0.178770,0.034944,0.033778,-0.168257,0.101671,0.102206,-0.309675,,,
2308,19.233333,0.149983,0.050017,-0.179003,0.034855,0.034492,-0.169130,0.101658,0.102934,-0.309891,,,
2309,19.241667,0.149725,0.050878,-0.178857,0.034811,0.035241,-0.169712,0.101666,0.103599,-0.310123,,,
2310,19.250000,0.149544,0.051634,-0.178980,0.034769,0.036178,-0.169663,0.101616,0.104271,-0.310205,,,
2311,19.258333,0.149328,0.052344,-0.178778,0.034778,0.036765,-0.170265,0.101572,0.104803,-0.310359,,,
2312,19.266667,0.149101,0.052909,-0.178622,,,,0.101491,0.105254,-0.310410,,,
2313,19.275000,0.148839,0.053322,-0.178599,,,,0.101384,0.105633,-0.310553,,,
2314,19.283333,0.148566,0.053576,-0.178632,,,,0.101219,0.105978,-0.310547,,,
2315,19.291667,0.148328,0.053647,-0.178763,,,,0.101069,0.106203,-0.310374,,,
2316,19.300000,0.148021,0.053614,-0.178676,,,,0.100970,0.106323,-0.310309,,,
2317,19.308333,0.147634,0.053475,-0.178444,,,,0.100888,0.106364,-0.310284,,,
2318,19.316667,0.147248,0.053171,-0.178293,,,,0.100764,0.106355,-0.310156,,,
2319,19.325000,0.146963,0.052763,-0.178377,,,,0.100690,0.106270,-0.310217,,,
2320,19.333333,0.146669,0.052284,-0.178344,,,,0.100639,0.106126,-0.310147,,,
2321,19.341667,0.146493,0.051659,-0.178537,0.033191,0.037398,-0.171231,0.100618,0.105907,-0.310092,,,
2322,19.350000,0.146317,0.051014,-0.178521,0.033119,0.037166,-0.170356,0.100613,0.105623,-0.309991,,,
2323,19.358333,0.146278,0.050265,-0.178798,0.033111,0.036680,-0.170532,0.100666,0.105289,-0.310131,,,
2324,19.366667,0.146267,0.049477,-0.178884,0.033162,0.036237,-0.170171,0.100760,0.104964,-0.310055,,,
2325,19.375000,0.146310,0.048708,-0.178938,0.033309,0.035715,-0.169949,0.100873,0.104613,-0.310027,,,
2326,19.383333,0.146414,0.047885,-0.179119,0.033496,0.035202,-0.169521,0.101012,0.104219,-0.310194,,,
2327,19.391667,0.146498,0.047083,-0.179164,0.033740,0.034561,-0.169159,0.101163,0.103737,-0.310275,,,
2328,19.400000,0.146630,0.046247,-0.179211,0.034033,0.033850,-0.168838,0.101277,0.103236,-0.310221,,,
2329,19.408333,0.146822,0.045304,-0.179414,0.034335,0.033005,-0.168485,0.101394,0.102728,-0.310227,,,
2330,19.416667,0.146876,0.044427,-0.179145,0.034612,0.032007,-0.168356,0.101503,0.102152,-0.310144,,,
2331,19.425000,0.147024,0.043363,-0.179416,0.034840,0.030909,-0.168136,0.101624,0.101504,-0.310092,,,
2332,19.433333,0.147070,0.042289,-0.179279,0.035033,0.029717,-0.168190,0.101732,0.100864,-0.309983,,,
2333,19.441667,0.147117,0.041156,-0.179304,0.035141,0.028455,-0.168229,0.101838,0.100259,-0.309642,,,
2334,19.450000,0.147112,0.039875,-0.179324,0.035155,0.027143,-0.168535,0.101922,0.099585,-0.309289,,,
2335,19.458333,0.147001,0.038507,-0.179272,0.035155,0.025759,-0.169121,0.102032,0.098880,-0.309270,,,
2336,19.466667,0.146818,0.037102,-0.179118,0.035212,0.024144,-0.170546,0.102080,0.098201,-0.308795,,,
2337,19.475000,0.146620,0.035497,-0.179211,0.035353,0.022468,-0.172458,0.102174,0.097398,-0.308602,,,
2338,19.483333,0.146369,0.033833,-0.179153,0.035410,0.020804,-0.173588,0.102222,0.096660,-0.308189,,,
2339,19.491667,0.146146,0.032114,-0.179218,0.034999,0.019443,-0.171702,0.102285,0.095778,-0.308054,,,
2340,19.500000,0.145946,0.030445,-0.179288,0.034563,0.018130,-0.169241,0.102359,0.094998,-0.307717,,,
2341,19.508333,0.145729,0.028910,-0.179111,0.034246,0.016826,-0.167031,0.102456,0.094135,-0.307607,,,
2342,19.516667,0.145541,0.027358,-0.179074,0.034250,0.015407,-0.166097,0.102506,0.093289,-0.307170,,,
2343,19.525000,0.145323,0.025722,-0.179047,0.034650,0.013721,-0.166968,0.102626,0.092445,-0.307051,,,
2344,19.533333,0.144960,0.023998,-0.178879,0.035339,0.011727,-0.168551,0.102706,0.091548,-0.306582,,,
2345,19.541667,0.144425,0.022178,-0.178609,0.036095,0.009792,-0.169555,0.102863,0.090637,-0.306326,,,
2346,19.550000,0.143770,0.020172,-0.178462,0.036580,0.008199,-0.170645,0.103021,0.089669,-0.305849,,,
2347,19.558333,0.142764,0.018017,-0.178041,0.036430,0.007677,-0.170765,0.103248,0.088717,-0.305284,,,
2348,19.566667,0.141364,0.016931,-0.177375,0.036380,0.007430,-0.170851,0.103662,0.087686,-0.305045,,,
2349,19.575000,0.139875,0.016986,-0.175940,0.036487,0.007345,-0.170841,0.104026,0.086855,-0.304839,,,
2350,19.583333,0.138821,0.017083,-0.174679,0.036659,0.007492,-0.170770,0.104245,0.086209,-0.304787,,,
2351,19.591667,0.138055,0.017094,-0.173950,0.037453,0.007362,-0.170627,0.104405,0.086027,-0.304446,,,
2352,19.600000,0.136840,0.017105,-0.173112,0.038953,0.007036,-0.169884,0.104583,0.086071,-0.303984,,,
2353,19.608333,0.135597,0.017089,-0.172381,0.038966,0.007134,-0.170289,0.104680,0.086233,-0.303508,,,
2354,19.616667,0.134639,0.017069,-0.171719,0.038770,0.007067,-0.171148,0.104742,0.086431,-0.303066,,,
2355,19.625000,0.134114,0.017054,-0.171123,0.038677,0.007018,-0.171559,0.104745,0.086677,-0.302563,,,
2356,19.633333,0.133797,0.017035,-0.170595,0.038658,0.007017,-0.171593,0.104635,0.086959,-0.301974,,,
2357,19.641667,0.133558,0.017049,-0.169997,0.038724,0.007082,-0.171205,0.104316,0.087304,-0.301220,,,
2358,19.650000,0.133410,0.017015,-0.169498,0.038803,0.007108,-0.170568,0.103861,0.087635,-0.300406,,,
2359,19.658333,0.133280,0.017009,-0.168910,0.038836,0.007149,-0.169751,0.103401,0.087858,-0.299602,,,
2360,19.666667,0.133143,0.017092,-0.168161,0.038891,0.007091,-0.169425,0.102993,0.088017,-0.298755,,,
2361,19.675000,0.132995,0.017222,-0.167412,0.038955,0.006989,-0.169394,0.102649,0.088088,-0.298037,,,
2362,19.683333,0.132865,0.017343,-0.166606,0.039010,0.006903,-0.169385,0.102385,0.088118,-0.297360,,,
2363,19.691667,0.132808,0.017474,-0.165909,0.039097,0.006828,-0.169578,0.102151,0.088158,-0.296612,,,
2364,19.700000,0.132753,0.017652,-0.165138,0.039191,0.006782,-0.169651,0.101900,0.088260,-0.295818,,,
2365,19.708333,0.132717,0.017820,-0.164416,0.039268,0.006819,-0.169317,0.101601,0.088416,-0.294878,,,
2366,19.716667,0.132708,0.017993,-0.163760,0.039311,0.006917,-0.168573,0.101235,0.088664,-0.293827,,,
2367,19.725000,0.132727,0.018212,-0.163001,0.039331,0.007120,-0.167350,0.100869,0.088945,-0.292991,,,
2368,19.733333,0.132826,0.018454,-0.162333,0.039381,0.007353,-0.166009,0.100479,0.089274,-0.292256,,,
2369,19.741667,0.132946,0.018829,-0.161634,0.039487,0.007606,-0.164607,0.099988,0.089736,-0.291253,,,
2370,19.750000,0.133092,0.019340,-0.160831,0.039659,0.007952,-0.163109,0.099512,0.090248,-0.290220,,,
2371,19.758333,0.133277,0.019960,-0.159976,0.039883,0.008353,-0.161912,0.098993,0.090906,-0.289126,,,
2372,19.766667,0.133448,0.020759,-0.158879,0.040132,0.008849,-0.160738,0.098534,0.091644,-0.288025,,,
2373,19.775000,0.133625,0.021646,-0.157772,0.040303,0.009579,-0.159044,0.098125,0.092411,-0.286827,,,
2374,19.783333,0.133800,0.022600,-0.156665,0.040362,0.010567,-0.156856,0.097834,0.093212,-0.285618,,,
2375,19.791667,0.133957,0.023706,-0.155510,0.040339,0.011749,-0.154577,0.097642,0.094140,-0.284409,,,
2376,19.800000,0.134037,0.025006,-0.153963,0.040595,0.012901,-0.153823,0.097526,0.095091,-0.283083,,,
2377,19.808333,0.134169,0.026436,-0.152566,0.041079,0.014029,-0.154256,0.097495,0.096110,-0.281785,,,
2378,19.816667,0.134261,0.028015,-0.150949,0.041517,0.015437,-0.154426,0.097477,0.097294,-0.280310,,,
2379,19.825000,0.134315,0.029785,-0.149164,0.041983,0.016978,-0.154638,0.097460,0.098531,-0.278803,,,
2380,19.833333,0.134399,0.031731,-0.147249,0.042323,0.018791,-0.153982,0.097396,0.099935,-0.277171,,,
2381,19.841667,0.134518,0.033791,-0.145435,0.042596,0.020648,-0.152653,0.097315,0.101445,-0.275514,,,
2382,19.850000,0.134621,0.036025,-0.143351,0.042503,0.022872,-0.149149,0.097140,0.103017,-0.273726,,,
2383,19.858333,0.134734,0.038343,-0.141343,0.042340,0.025149,-0.145250,0.096904,0.104732,-0.271853,,,
2384,19.866667,0.134815,0.040784,-0.139165,0.042262,0.027417,-0.141600,0.096575,0.106515,-0.269878,,,
2385,19.875000,0.134927,0.043338,-0.136876,0.042388,0.029548,-0.139032,0.096270,0.108286,-0.268010,,,
2386,19.883333,0.135065,0.045914,-0.134629,0.042543,0.031087,-0.138437,0.095978,0.110088,-0.266020,,,
2387,19.891667,0.135162,0.048498,-0.132226,0.042628,0.032294,-0.138474,0.095686,0.111914,-0.263752,,,
2388,19.900000,0.135206,0.051063,-0.129723,,,,0.095477,0.113714,-0.261637,,,
2389,19.908333,0.135197,0.053553,-0.127174,0.042909,0.040312,-0.124348,0.095332,0.115482,-0.259450,,,
2390,19.916667,0.135145,0.055993,-0.124557,0.042770,0.041748,-0.124188,0.095206,0.117221,-0.257015,,,
2391,19.925000,0.135014,0.058430,-0.121769,0.042604,0.043541,-0.123160,0.095094,0.118965,-0.254395,,,
2392,19.933333,0.134864,0.060831,-0.118970,0.042433,0.045975,-0.120285,0.095007,0.120696,-0.252052,,,
2393,19.941667,0.134679,0.063172,-0.116189,0.042248,0.048406,-0.117355,0.094849,0.122456,-0.249389,,,
2394,19.950000,0.134470,0.065472,-0.113343,0.042050,0.050706,-0.114696,0.094645,0.124168,-0.246884,,,
2395,19.958333,0.134228,0.067744,-0.110468,0.041790,0.053004,-0.111691,0.094410,0.125937,-0.244126,,,
2396,19.966667,0.133950,0.069987,-0.107515,0.041517,0.055262,-0.108554,0.094093,0.127680,-0.241257,,,
2397,19.975000,0.133660,0.072165,-0.104563,0.041237,0.057442,-0.105446,0.093815,0.129414,-0.238472,,,
2398,19.983333,0.133324,0.074327,-0.101523,0.040932,0.059555,-0.102493,0.093508,0.131104,-0.235695,,,
2399,19.991667,0.132946,0.076397,-0.098541,0.040572,0.061632,-0.099599,0.093232,0.132747,-0.233020,,,
2400,20.000000,0.132532,0.078413,-0.095444,0.040085,0.063792,-0.096139,0.092966,0.134347,-0.230248,,,
2401,20.008333,0.132108,0.080367,-0.092294,0.039698,0.065784,-0.093330,0.092672,0.135942,-0.227156,,,
2402,20.016667,0.131689,0.082271,-0.089197,0.039245,0.067760,-0.090188,0.092378,0.137467,-0.223890,,,
2403,20.025000,0.131175,0.084137,-0.085796,0.038729,0.069759,-0.086770,0.092074,0.138908,-0.220763,,,
2404,20.033333,0.130649,0.085956,-0.082340,0.038277,0.071589,-0.083846,0.091732,0.140330,-0.217571,,,
2405,20.041667,0.130103,0.087722,-0.078875,0.037708,0.073502,-0.080255,0.091430,0.141680,-0.214642,,,
2406,20.050000,0.129649,0.089391,-0.075717,0.037204,0.075262,-0.076984,0.091085,0.143055,-0.211442,,,
2407,20.058333,0.129120,0.090991,-0.072287,0.036665,0.076977,-0.073704,0.090756,0.144368,-0.208261,,,
2408,20.066667,0.128543,0.092594,-0.068802,0.036048,0.078621,-0.070192,0.090362,0.145746,-0.204806,,,
2409,20.075000,0.127877,0.094109,-0.065162,0.035455,0.080121,-0.067018,0.089890,0.147055,-0.201235,,,
2410,20.083333,0.127241,0.095527,-0.061680,0.034766,0.081610,-0.063362,0.089487,0.148294,-0.198036,,,
2411,20.091667,0.126610,0.096831,-0.058172,0.034146,0.082906,-0.060147,0.089062,0.149472,-0.194612,,,
2412,20.100000,0.125905,0.098178,-0.054378,0.033447,0.084183,-0.056577,0.088623,0.150653,-0.191094,,,
2413,20.108333,0.125153,0.099438,-0.050576,0.032804,0.085319,-0.053239,0.088150,0.151755,-0.187500,,,
2414,20.116667,0.124441,0.100594,-0.046939,0.032038,0.086480,-0.049472,0.087570,0.152862,-0.183510,,,
2415,20.125000,0.123708,0.101664,-0.043342,0.031312,0.087523,-0.046054,0.087085,0.153860,-0.180140,,,
2416,20.133333,0.122874,0.102737,-0.039341,0.030537,0.088545,-0.042413,0.086583,0.154820,-0.176580,,,
2417,20.141667,0.122124,0.103625,-0.035627,0.029767,0.089491,-0.038839,0.086078,0.155675,-0.172960,,,
2418,20.150000,0.121318,0.104431,-0.031768,0.028951,0.090412,-0.035071,0.085523,0.156513,-0.168876,,,
2419,20.158333,0.120487,0.105153,-0.027875,0.028105,0.091282,-0.031267,0.085062,0.157235,-0.165079,,,
2420,20.166667,0.119669,0.105744,-0.024037,0.027254,0.092053,-0.027577,0.084572,0.157903,-0.161252,,,
2421,20.175000,0.118818,0.106275,-0.020063,0.026380,0.092770,-0.023785,0.084123,0.158476,-0.157509,,,
2422,20.183333,0.117988,0.106704,-0.016103,0.025561,0.093353,-0.020096,0.083660,0.159010,-0.153493,,,
2423,20.191667,0.117144,0.107017,-0.012129,0.024683,0.093884,-0.016178,0.083205,0.159485,-0.149377,,,
2424,20.200000,0.116314,0.107231,-0.008221,0.023823,0.094257,-0.012411,0.082759,0.159857,-0.145565,,,
2425,20.208333,0.115450,0.107414,-0.004169,0.022982,0.094514,-0.008656,0.082266,0.160160,-0.141532,,,
2426,20.216667,0.114583,0.107506,-0.000106,0.022125,0.094670,-0.004711,0.081772,0.160408,-0.137476,,,
2427,20.225000,0.113800,0.107520,0.003722,0.021315,0.094726,-0.000804,0.081250,0.160601,-0.133365,,,
2428,20.233333,0.112953,0.107524,0.007796,0.020535,0.094619,0.002861,0.080705,0.160752,-0.129234,,,
2429,20.241667,0.112101,0.107483,0.011853,0.019688,0.094532,0.006914,0.080190,0.160837,-0.125386,,,
2430,20.250000,0.111294,0.107335,0.015854,0.018898,0.094344,0.010716,0.079639,0.160873,-0.121110,,,
2431,20.258333,0.110449,0.107108,0.020005,0.018090,0.094084,0.014537,0.079176,0.160802,-0.117078,,,
2432,20.266667,0.109636,0.106764,0.023996,0.017232,0.093790,0.018610,0.078733,0.160658,-0.113065,,,
2433,20.275000,0.108801,0.106286,0.027983,0.016392,0.093364,0.022372,0.078280,0.160474,-0.108908,,,
2434,20.283333,0.107872,0.105747,0.032158,0.015511,0.092840,0.026205,0.077800,0.160233,-0.104779,,,
2435,20.291667,0.107045,0.105023,0.035953,0.014595,0.092220,0.030159,0.077312,0.159945,-0.100688,,,
2436,20.300000,0.106063,0.104305,0.040196,0.013745,0.091432,0.033816,0.076834,0.159596,-0.096640,,,
2437,20.308333,0.105211,0.103453,0.044056,0.012907,0.090519,0.037421,0.076264,0.159227,-0.092309,,,
2438,20.316667,0.104275,0.102618,0.048123,0.012028,0.089497,0.041226,0.075624,0.158748,-0.088063,,,
