Format Version,1.23,Take Name,Lab7- Task 2_Take1_Sub 2_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.24.50.300 AM,Capture Start Frame,392500,Total Frames in Take,4662,Total Exported Frames,4662,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1054,Unlabeled 1054,Unlabeled 1054,Unlabeled 1055,Unlabeled 1055,Unlabeled 1055,Unlabeled 1056,Unlabeled 1056,Unlabeled 1056
,ID,"C7710","C7710","C7710","C77B0","C77B0","C77B0","C77C0","C77C0","C77C0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
205,1.708333,0.105867,0.034651,0.140875,0.018278,0.023621,0.124798,0.107489,0.086140,0.009348
206,1.716667,0.105914,0.037104,0.139395,0.018399,0.025497,0.123271,0.107211,0.087389,0.007276
207,1.725000,0.106038,0.039677,0.137496,0.018556,0.027449,0.121540,0.106944,0.088753,0.005027
208,1.733333,0.106148,0.042450,0.135619,0.018722,0.029529,0.119721,0.106646,0.090270,0.002783
209,1.741667,0.106297,0.045294,0.133497,0.018936,0.031692,0.117764,0.106394,0.091857,0.000127
210,1.750000,0.106477,0.048180,0.131248,0.019163,0.033956,0.115668,0.106160,0.093533,-0.002375
211,1.758333,0.106671,0.051043,0.128835,0.019374,0.036335,0.113521,0.105998,0.095245,-0.005221
212,1.766667,0.106904,0.053812,0.126135,0.019566,0.038793,0.111175,0.105915,0.096932,-0.008356
213,1.775000,0.107135,0.056512,0.123392,0.019773,0.041268,0.108698,0.105865,0.098740,-0.011286
214,1.783333,0.107422,0.059099,0.120384,0.020006,0.043790,0.106055,0.105867,0.100525,-0.014542
215,1.791667,0.107706,0.061701,0.117386,0.020258,0.046327,0.103327,0.105893,0.102322,-0.017794
